protein_id,protein_length,cluster_id,n_lcr,lcr_residues,mean_lcr_length,coverage,multiplicity_cat,pos__domain_intrinsic,pos__domain_edge,pos__domain_adjacent,pos__interdomain_linker,pos__distal_terminal,sig__acidic_region,sig__arginine_rich_rna_contact_region,sig__aromatic_aggregation_prone_region,sig__aromatic_sticker_region,sig__basic_enriched_region,sig__cation_pi_rich_neighborhood,sig__disorder_rich_spacer_region,sig__glutamine_rich_region,sig__gs_rich_neutral_region,sig__hydrophobic_region,sig__mixed_charge_polyampholyte,sig__polar_linker,sig__proline_rich_disordered_region,sig__rg_rgg_repeat_region,sig__serine_rich_region,sig__sr_rs_repeat_region,sig__unmapped_physicochemical_properties,is_medoid
P57678,1058.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q8TF46,1054.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q15050,365.0,1,1,193.0,193.0,0.5287671232876713,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
P05387,115.0,2,2,54.0,27.0,0.46956521739130436,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
P49411,455.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q07864,2286.0,1,1,37.0,37.0,0.016185476815398076,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9NQT5,275.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9H9L3,353.0,1,1,163.0,163.0,0.46175637393767704,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q9BWU0,742.0,2,2,496.0,248.0,0.6684636118598383,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q8TDD1,881.0,1,1,294.0,294.0,0.3337116912599319,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
Q14258,630.0,1,1,169.0,169.0,0.26825396825396824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
Q96MX3,618.0,2,2,100.0,50.0,0.16181229773462782,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False
Q7Z7H8,261.0,1,1,18.0,18.0,0.06896551724137931,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
Q8WWY3,499.0,1,1,29.0,29.0,0.05811623246492986,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P62875,67.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9BUR4,548.0,2,2,114.0,57.0,0.20802919708029197,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
Q6AZW8,331.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q02040,695.0,2,2,390.0,195.0,0.5611510791366906,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False
P52272,730.0,2,2,182.0,91.0,0.2493150684931507,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q3MIT2,529.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q92615,738.0,1,1,276.0,276.0,0.37398373983739835,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q69YN2,538.0,1,1,15.0,15.0,0.027881040892193308,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
Q86W42,341.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P49759,484.0,1,1,117.0,117.0,0.24173553719008264,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q86XZ4,545.0,1,1,475.0,475.0,0.8715596330275229,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q8NDV7,1962.0,3,3,1972.0,657.3333333333334,1.0050968399592253,3+,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,False
Q9NV31,184.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q7Z6J9,526.0,1,1,58.0,58.0,0.11026615969581749,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q6P9B9,1019.0,3,3,55.0,18.333333333333332,0.053974484789008834,3+,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,False
Q9NRA8,985.0,2,2,232.0,116.0,0.23553299492385787,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q9UBC3,853.0,2,2,219.0,109.5,0.2567409144196952,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,False
O94992,359.0,1,1,327.0,327.0,0.9108635097493036,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
P98175,930.0,3,3,507.0,169.0,0.5451612903225806,3+,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False
A4D1E1,1349.0,3,3,651.0,217.0,0.4825796886582654,3+,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9Y295,367.0,1,1,10.0,10.0,0.027247956403269755,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
Q53H54,448.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q6ZN04,569.0,2,2,279.0,139.5,0.4903339191564148,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
Q9UJV9,622.0,1,1,121.0,121.0,0.1945337620578778,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q6GMV3,140.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q5T1V6,619.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
B0QYK0,618.0,2,2,492.0,246.0,0.7961165048543689,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
Q6ZSC3,357.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q53S33,107.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q6P161,138.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P26641,437.0,1,1,68.0,68.0,0.15560640732265446,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
Q14147,1143.0,1,1,90.0,90.0,0.07874015748031496,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q8N5A5,531.0,3,3,187.0,62.333333333333336,0.352165725047081,3+,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,False
Q8IYY4,767.0,3,3,405.0,135.0,0.5280312907431551,3+,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,False
Q9NUL7,540.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9H0L4,616.0,2,2,199.0,99.5,0.32305194805194803,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
Q00577,322.0,2,2,98.0,49.0,0.30434782608695654,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
P84022,425.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q71DI3,136.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9NQ50,206.0,1,1,88.0,88.0,0.42718446601941745,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
F8W6I7,307.0,1,1,110.0,110.0,0.3583061889250814,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
P52815,198.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q7Z4G4,463.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q86WX3,136.0,1,1,93.0,93.0,0.6838235294117647,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q86XU0,584.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q8WXA9,508.0,1,1,358.0,358.0,0.7047244094488189,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
Q2NKX8,1250.0,1,1,462.0,462.0,0.3696,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
Q9NPJ4,139.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q7Z5W3,292.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
O75533,1304.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9BZC1,486.0,1,1,148.0,148.0,0.3045267489711934,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q92973,898.0,2,2,99.0,49.5,0.11024498886414254,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
Q6PKG0,1096.0,3,5,226.0,45.2,0.2062043795620438,3+,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,False
O15523,660.0,2,2,145.0,72.5,0.2196969696969697,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False
O43143,795.0,2,2,80.0,40.0,0.10062893081761007,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False
P03950,147.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P49450,140.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q13523,1007.0,1,1,576.0,576.0,0.5719960278053625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
Q7Z7F7,128.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9BQ52,826.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q5TBB1,312.0,1,1,66.0,66.0,0.21153846153846154,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
P82979,210.0,1,1,67.0,67.0,0.319047619047619,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9NQM4,214.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q8N3Z6,543.0,2,2,329.0,164.5,0.6058931860036832,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
A2RTX5,802.0,1,1,51.0,51.0,0.06359102244389027,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
Q9NZE8,188.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P52597,415.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9NVN8,582.0,2,2,140.0,70.0,0.24054982817869416,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False
Q8TAQ5,688.0,1,1,47.0,47.0,0.06831395348837209,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q8WU90,426.0,2,2,383.0,191.5,0.8990610328638498,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q8TDN6,353.0,1,1,78.0,78.0,0.22096317280453256,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
P68104,462.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
F8W727,153.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9Y388,322.0,1,1,204.0,204.0,0.6335403726708074,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
Q14684,758.0,1,1,124.0,124.0,0.16358839050131926,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
Q86U06,439.0,2,2,147.0,73.5,0.3348519362186788,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False
Q9BV44,507.0,1,1,35.0,35.0,0.06903353057199212,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
Q6IEG0,339.0,1,1,89.0,89.0,0.26253687315634217,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
Q8TBZ8,553.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q17RN3,349.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P60321,138.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9BYC9,149.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P51508,661.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P06748,294.0,3,3,126.0,42.0,0.42857142857142855,3+,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q8NEF9,429.0,1,1,234.0,234.0,0.5454545454545454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
Q13485,552.0,3,3,196.0,65.33333333333333,0.35507246376811596,3+,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False
P51398,398.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P27635,214.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q969H6,163.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P60323,173.0,1,1,16.0,16.0,0.09248554913294797,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P35789,620.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P62316,118.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P53803,58.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P52756,815.0,3,3,580.0,193.33333333333334,0.7116564417177914,3+,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,False
H7BXY3,1166.0,1,1,13.0,13.0,0.011149228130360206,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q04637,1599.0,3,5,653.0,130.6,0.4083802376485303,3+,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False
Q9UPY3,1922.0,3,4,320.0,80.0,0.16649323621227888,3+,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P49761,490.0,1,1,117.0,117.0,0.23877551020408164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
Q5T619,568.0,1,1,226.0,226.0,0.397887323943662,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
P07998,156.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9UDW3,170.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q6ZN17,250.0,1,1,70.0,70.0,0.28,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q96MT3,831.0,2,2,334.0,167.0,0.4019253910950662,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False
Q9UJV8,347.0,1,1,17.0,17.0,0.04899135446685879,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
Q14157,1087.0,3,3,874.0,291.3333333333333,0.8040478380864765,3+,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,False
Q8WW36,166.0,1,1,31.0,31.0,0.18674698795180722,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
Q5T9H5,84.0,1,1,22.0,22.0,0.2619047619047619,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
Q969Q0,106.0,1,1,95.0,95.0,0.8962264150943396,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P46778,160.0,1,1,46.0,46.0,0.2875,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
P05386,114.0,2,2,61.0,30.5,0.5350877192982456,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
Q9NR30,783.0,2,2,219.0,109.5,0.2796934865900383,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,False
Q8TEX9,1081.0,2,2,58.0,29.0,0.05365402405180388,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
A2RUC4,315.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P22626,353.0,1,1,149.0,149.0,0.42209631728045327,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
Q7KZF4,910.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q86TS9,123.0,1,1,27.0,27.0,0.21951219512195122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
Q8NHU6,1098.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q8NI27,1593.0,3,4,552.0,138.0,0.3465160075329567,3+,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False
Q8IWR0,971.0,1,1,139.0,139.0,0.1431513903192585,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q86UA1,669.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q03468,1493.0,3,3,621.0,207.0,0.4159410582719357,3+,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,False
Q9H0Z9,239.0,1,1,32.0,32.0,0.13389121338912133,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q13283,466.0,3,3,172.0,57.333333333333336,0.36909871244635195,3+,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,False
Q9HAU5,1272.0,3,4,439.0,109.75,0.345125786163522,3+,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False
P62854,115.0,1,1,18.0,18.0,0.1565217391304348,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
J3KP02,692.0,2,2,405.0,202.5,0.5852601156069365,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
Q14204,4646.0,1,1,99.0,99.0,0.021308652604390875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
P18583,2426.0,3,4,1569.0,392.25,0.6467436108821105,3+,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,False
P26599,557.0,2,2,105.0,52.5,0.18850987432675045,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
O75437,659.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q6NZI2,390.0,1,1,193.0,193.0,0.4948717948717949,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
O95985,862.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P23246,707.0,3,4,524.0,131.0,0.7411598302687411,3+,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False
P78362,688.0,3,3,304.0,101.33333333333333,0.4418604651162791,3+,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,False
Q32P51,320.0,1,1,123.0,123.0,0.384375,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
O00410,1097.0,2,2,56.0,28.0,0.05104831358249772,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P49642,420.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q8IY31,132.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q12904,312.0,1,1,31.0,31.0,0.09935897435897435,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9UL40,294.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9HCS7,855.0,1,1,71.0,71.0,0.08304093567251462,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q92879,486.0,2,2,186.0,93.0,0.38271604938271603,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,False
O75179,2603.0,3,7,1266.0,180.85714285714286,0.4863618901267768,3+,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,False
P61964,334.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q6P2E9,1401.0,2,2,428.0,214.0,0.30549607423269093,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True
Q9H4L7,1026.0,1,1,372.0,372.0,0.36257309941520466,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
Q9UGY1,213.0,2,2,139.0,69.5,0.6525821596244131,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
P68431,136.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q86XP3,938.0,2,2,373.0,186.5,0.3976545842217484,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False
B0QYY4,370.0,1,1,47.0,47.0,0.12702702702702703,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
Q7Z2Z2,1120.0,1,1,78.0,78.0,0.06964285714285715,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
P26358,1616.0,2,2,362.0,181.0,0.22400990099009901,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False
Q9NV66,732.0,1,1,77.0,77.0,0.1051912568306011,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9NTZ6,932.0,3,3,396.0,132.0,0.4248927038626609,3+,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,False
Q8IYB8,786.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9UN86,482.0,3,3,227.0,75.66666666666667,0.470954356846473,3+,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,False
Q9BXY0,300.0,1,1,155.0,155.0,0.5166666666666667,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9NR50,452.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
P62495,437.0,0,0,0.0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Q9H7N4,1312.0,2,2,1079.0,539.5,0.8224085365853658,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,False
P36776,959.0,3,3,190.0,63.333333333333336,0.1981230448383733,3+,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False
Q9BZE4,634.0,2,2,278.0,139.0,0.4384858044164038,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False
