uniprot_accession,rna_class,uniprot_length,signature_for_fraction,signature_residues,property_fraction,method
Q06265,diverse,439.0,unmapped_physicochemical_properties,22,0.05011389521640091,AlcoR
Q06787,mRNA,632.0,aromatic_sticker_region,75,0.11867088607594936,AlcoR
Q06787,mRNA,632.0,mixed_charge_polyampholyte,62,0.0981012658227848,AlcoR
Q07021,mRNA,282.0,acidic_region,30,0.10638297872340426,AlcoR
Q07352,mRNA,338.0,aromatic_sticker_region,231,0.6834319526627219,AlcoR
Q07352,mRNA,338.0,other,99,0.29289940828402367,AlcoR
Q07666,mRNA,443.0,disorder_rich_spacer_region,24,0.05417607223476298,AlcoR
Q07666,mRNA,443.0,other,416,0.9390519187358917,AlcoR
Q07864,unknown,2286.0,acidic_region,12,0.005249343832020997,AlcoR
Q07864,unknown,2286.0,arginine_rich_rna_contact_region,22,0.009623797025371828,AlcoR
Q07864,unknown,2286.0,aromatic_sticker_region,85,0.03718285214348206,AlcoR
Q07864,unknown,2286.0,unmapped_physicochemical_properties,33,0.014435695538057743,AlcoR
Q08117,unknown,197.0,aromatic_sticker_region,167,0.8477157360406091,AlcoR
Q08170,mRNA,494.0,other,167,0.33805668016194335,AlcoR
Q08211,ncRNA,1270.0,unmapped_physicochemical_properties,18,0.014173228346456693,AlcoR
Q08AF3,unknown,891.0,mixed_charge_polyampholyte,13,0.014590347923681257,AlcoR
Q08AF3,unknown,891.0,unmapped_physicochemical_properties,14,0.015712682379349047,AlcoR
Q09161,mRNA,790.0,aromatic_sticker_region,13,0.016455696202531647,AlcoR
Q12788,snoRNA,808.0,acidic_region,3,0.0037128712871287127,AlcoR
Q12788,snoRNA,808.0,aromatic_sticker_region,58,0.07178217821782178,AlcoR
Q12788,snoRNA,808.0,unmapped_physicochemical_properties,18,0.022277227722772276,AlcoR
Q12872,mRNA,951.0,other,12,0.012618296529968454,AlcoR
Q12905,mRNA,390.0,other,390,1.0,AlcoR
Q12906,mRNA,894.0,unmapped_physicochemical_properties,21,0.02348993288590604,AlcoR
Q12996,mRNA,717.0,aromatic_sticker_region,588,0.8200836820083682,AlcoR
Q12996,mRNA,717.0,mixed_charge_polyampholyte,121,0.16875871687587168,AlcoR
Q13064,mRNA,507.0,aromatic_sticker_region,299,0.5897435897435898,AlcoR
Q13117,mRNA,558.0,aromatic_sticker_region,281,0.503584229390681,AlcoR
Q13148,mRNA,414.0,aromatic_sticker_region,197,0.4758454106280193,AlcoR
Q13151,mRNA,305.0,other,305,1.0,AlcoR
Q13325,tRNA,482.0,aromatic_sticker_region,251,0.520746887966805,AlcoR
Q13325,tRNA,482.0,unmapped_physicochemical_properties,18,0.03734439834024896,AlcoR
Q13360,unknown,481.0,mixed_charge_polyampholyte,20,0.04158004158004158,AlcoR
Q13405,ribosomal protein,166.0,arginine_rich_rna_contact_region,12,0.07228915662650602,AlcoR
Q13405,ribosomal protein,166.0,aromatic_sticker_region,27,0.16265060240963855,AlcoR
Q13405,ribosomal protein,166.0,hydrophobic_region,14,0.08433734939759036,AlcoR
Q13405,ribosomal protein,166.0,mixed_charge_polyampholyte,22,0.13253012048192772,AlcoR
Q13428,pre-rRNA,1488.0,acidic_region,38,0.025537634408602152,AlcoR
Q13428,pre-rRNA,1488.0,cation_pi_rich_neighborhood,748,0.5026881720430108,AlcoR
Q13428,pre-rRNA,1488.0,disorder_rich_spacer_region,42,0.028225806451612902,AlcoR
Q13428,pre-rRNA,1488.0,other,39,0.02620967741935484,AlcoR
Q13428,pre-rRNA,1488.0,unmapped_physicochemical_properties,21,0.014112903225806451,AlcoR
Q13523,snRNA,1007.0,aromatic_sticker_region,44,0.04369414101290963,AlcoR
Q13523,snRNA,1007.0,cation_pi_rich_neighborhood,65,0.06454816285998013,AlcoR
Q13523,snRNA,1007.0,hydrophobic_region,14,0.013902681231380337,AlcoR
Q13523,snRNA,1007.0,other,72,0.07149950347567031,AlcoR
Q13523,snRNA,1007.0,unmapped_physicochemical_properties,25,0.024826216484607744,AlcoR
Q13595,mRNA,282.0,aromatic_sticker_region,25,0.08865248226950355,AlcoR
Q13769,mRNA,683.0,other,20,0.029282576866764276,AlcoR
Q13769,mRNA,683.0,unmapped_physicochemical_properties,14,0.020497803806734993,AlcoR
Q13823,pre-rRNA,731.0,unmapped_physicochemical_properties,23,0.03146374829001368,AlcoR
Q13895,pre-rRNA,437.0,aromatic_sticker_region,117,0.26773455377574373,AlcoR
Q13895,pre-rRNA,437.0,mixed_charge_polyampholyte,246,0.562929061784897,AlcoR
Q14011,mRNA,172.0,aromatic_sticker_region,57,0.3313953488372093,AlcoR
Q14137,pre-rRNA,746.0,arginine_rich_rna_contact_region,13,0.01742627345844504,AlcoR
Q14137,pre-rRNA,746.0,aromatic_sticker_region,13,0.01742627345844504,AlcoR
Q14146,pre-rRNA,1524.0,arginine_rich_rna_contact_region,6,0.003937007874015748,AlcoR
Q14146,pre-rRNA,1524.0,aromatic_sticker_region,98,0.06430446194225722,AlcoR
Q14146,pre-rRNA,1524.0,disorder_rich_spacer_region,35,0.022965879265091863,AlcoR
Q14146,pre-rRNA,1524.0,unmapped_physicochemical_properties,16,0.010498687664041995,AlcoR
Q14147,mRNA,1143.0,aromatic_sticker_region,70,0.06124234470691164,AlcoR
Q14147,mRNA,1143.0,cation_pi_rich_neighborhood,14,0.012248468941382326,AlcoR
Q14147,mRNA,1143.0,disorder_rich_spacer_region,32,0.02799650043744532,AlcoR
Q14147,mRNA,1143.0,unmapped_physicochemical_properties,73,0.06386701662292213,AlcoR
Q14151,mRNA,953.0,acidic_region,97,0.10178384050367262,AlcoR
Q14151,mRNA,953.0,arginine_rich_rna_contact_region,119,0.1248688352570829,AlcoR
Q14151,mRNA,953.0,aromatic_sticker_region,86,0.09024134312696747,AlcoR
Q14151,mRNA,953.0,disorder_rich_spacer_region,35,0.03672612801678909,AlcoR
Q14151,mRNA,953.0,mixed_charge_polyampholyte,63,0.06610703043022036,AlcoR
Q14152,mRNA,1382.0,mixed_charge_polyampholyte,606,0.4384949348769899,AlcoR
Q14152,mRNA,1382.0,other,422,0.3053545586107091,AlcoR
Q14204,mRNA,4646.0,acidic_region,55,0.011838140335772707,AlcoR
Q14204,mRNA,4646.0,arginine_rich_rna_contact_region,64,0.013775290572535515,AlcoR
Q14204,mRNA,4646.0,aromatic_sticker_region,319,0.0686612139474817,AlcoR
Q14204,mRNA,4646.0,hydrophobic_region,42,0.009040034438226431,AlcoR
Q14204,mRNA,4646.0,mixed_charge_polyampholyte,218,0.046922083512699095,AlcoR
Q14204,mRNA,4646.0,other,13,0.0027981058975462764,AlcoR
Q14204,mRNA,4646.0,unmapped_physicochemical_properties,80,0.017219113215669393,AlcoR
Q14249,diverse,297.0,aromatic_sticker_region,64,0.21548821548821548,AlcoR
Q14249,diverse,297.0,disorder_rich_spacer_region,31,0.10437710437710437,AlcoR
Q14249,diverse,297.0,hydrophobic_region,17,0.05723905723905724,AlcoR
Q14249,diverse,297.0,unmapped_physicochemical_properties,22,0.07407407407407407,AlcoR
Q14258,mRNA,630.0,unmapped_physicochemical_properties,24,0.0380952380952381,AlcoR
Q14493,mRNA,270.0,aromatic_sticker_region,85,0.3148148148148148,AlcoR
Q14493,mRNA,270.0,disorder_rich_spacer_region,36,0.13333333333333333,AlcoR
Q14562,mRNA,1220.0,acidic_region,73,0.05983606557377049,AlcoR
Q14562,mRNA,1220.0,arginine_rich_rna_contact_region,20,0.01639344262295082,AlcoR
Q14562,mRNA,1220.0,aromatic_sticker_region,16,0.013114754098360656,AlcoR
Q14562,mRNA,1220.0,cation_pi_rich_neighborhood,139,0.1139344262295082,AlcoR
Q14562,mRNA,1220.0,disorder_rich_spacer_region,14,0.011475409836065573,AlcoR
Q14562,mRNA,1220.0,hydrophobic_region,13,0.010655737704918032,AlcoR
Q14562,mRNA,1220.0,mixed_charge_polyampholyte,42,0.03442622950819672,AlcoR
Q14562,mRNA,1220.0,other,55,0.045081967213114756,AlcoR
Q14562,mRNA,1220.0,unmapped_physicochemical_properties,37,0.030327868852459017,AlcoR
Q14576,mRNA,367.0,aromatic_sticker_region,360,0.9809264305177112,AlcoR
Q14576,mRNA,367.0,disorder_rich_spacer_region,1,0.0027247956403269754,AlcoR
Q14587,unknown,947.0,acidic_region,12,0.012671594508975714,AlcoR
Q14587,unknown,947.0,aromatic_sticker_region,226,0.23864836325237593,AlcoR
Q14657,tRNA,143.0,cation_pi_rich_neighborhood,143,1.0,AlcoR
Q14671,mRNA,1186.0,aromatic_sticker_region,521,0.43929173693086004,AlcoR
Q14671,mRNA,1186.0,cation_pi_rich_neighborhood,14,0.011804384485666104,AlcoR
Q14671,mRNA,1186.0,other,103,0.08684654300168634,AlcoR
Q14684,pre-rRNA,758.0,aromatic_sticker_region,280,0.36939313984168864,AlcoR
Q14684,pre-rRNA,758.0,cation_pi_rich_neighborhood,52,0.06860158311345646,AlcoR
Q14684,pre-rRNA,758.0,disorder_rich_spacer_region,58,0.07651715039577836,AlcoR
Q14684,pre-rRNA,758.0,mixed_charge_polyampholyte,102,0.1345646437994723,AlcoR
Q14684,pre-rRNA,758.0,unmapped_physicochemical_properties,18,0.023746701846965697,AlcoR
Q14690,snoRNA,1871.0,aromatic_sticker_region,21,0.01122394441475147,AlcoR
Q14694,mRNA,798.0,aromatic_sticker_region,19,0.023809523809523808,AlcoR
Q14839,unknown,1912.0,acidic_region,31,0.016213389121338913,AlcoR
Q14839,unknown,1912.0,aromatic_sticker_region,971,0.5078451882845189,AlcoR
Q14839,unknown,1912.0,unmapped_physicochemical_properties,33,0.017259414225941423,AlcoR
Q14966,mRNA,1978.0,acidic_region,304,0.15369059656218403,AlcoR
Q14966,mRNA,1978.0,disorder_rich_spacer_region,17,0.008594539939332659,AlcoR
Q14966,mRNA,1978.0,mixed_charge_polyampholyte,248,0.12537917087967643,AlcoR
Q14974,mRNA,876.0,acidic_region,40,0.045662100456621,AlcoR
Q14974,mRNA,876.0,aromatic_sticker_region,16,0.0182648401826484,AlcoR
Q14974,mRNA,876.0,cation_pi_rich_neighborhood,165,0.18835616438356165,AlcoR
Q14974,mRNA,876.0,unmapped_physicochemical_properties,12,0.0136986301369863,AlcoR
Q15007,mRNA,396.0,aromatic_sticker_region,31,0.07828282828282829,AlcoR
Q15007,mRNA,396.0,cation_pi_rich_neighborhood,99,0.25,AlcoR
Q15029,tRNA,972.0,acidic_region,20,0.0205761316872428,AlcoR
Q15029,tRNA,972.0,aromatic_sticker_region,346,0.3559670781893004,AlcoR
Q15029,tRNA,972.0,mixed_charge_polyampholyte,12,0.012345679012345678,AlcoR
Q15061,pre-rRNA,677.0,acidic_region,52,0.07680945347119646,AlcoR
Q15061,pre-rRNA,677.0,unmapped_physicochemical_properties,14,0.0206794682422452,AlcoR
Q15185,ncRNA,160.0,cation_pi_rich_neighborhood,13,0.08125,AlcoR
Q15269,snoRNA,919.0,aromatic_sticker_region,216,0.235038084874864,AlcoR
Q15269,snoRNA,919.0,mixed_charge_polyampholyte,47,0.051142546245919476,AlcoR
Q15366,mRNA,365.0,cation_pi_rich_neighborhood,241,0.6602739726027397,AlcoR
Q15393,mRNA,1217.0,aromatic_sticker_region,340,0.27937551355792933,AlcoR
Q15424,mRNA,915.0,arginine_rich_rna_contact_region,2,0.002185792349726776,AlcoR
Q15424,mRNA,915.0,cation_pi_rich_neighborhood,442,0.4830601092896175,AlcoR
Q15424,mRNA,915.0,disorder_rich_spacer_region,61,0.06666666666666667,AlcoR
Q15424,mRNA,915.0,mixed_charge_polyampholyte,13,0.014207650273224045,AlcoR
Q15424,mRNA,915.0,other,17,0.018579234972677595,AlcoR
Q15459,snRNA,793.0,aromatic_sticker_region,72,0.09079445145018916,AlcoR
Q15459,snRNA,793.0,cation_pi_rich_neighborhood,516,0.6506935687263556,AlcoR
Q15477,mRNA,1246.0,aromatic_sticker_region,22,0.01765650080256822,AlcoR
Q15477,mRNA,1246.0,unmapped_physicochemical_properties,12,0.009630818619582664,AlcoR
Q15717,mRNA,326.0,other,175,0.5368098159509203,AlcoR
Q15797,ncRNA,465.0,aromatic_sticker_region,15,0.03225806451612903,AlcoR
Q16206,mRNA,610.0,aromatic_sticker_region,41,0.06721311475409836,AlcoR
Q16587,unknown,644.0,aromatic_sticker_region,355,0.5512422360248447,AlcoR
Q16587,unknown,644.0,cation_pi_rich_neighborhood,63,0.09782608695652174,AlcoR
Q16594,snoRNA,264.0,cation_pi_rich_neighborhood,235,0.8901515151515151,AlcoR
Q16629,mRNA,238.0,other,65,0.27310924369747897,AlcoR
Q16637,snRNA,294.0,aromatic_sticker_region,294,1.0,AlcoR
Q17RN3,unknown,349.0,unmapped_physicochemical_properties,14,0.04011461318051576,AlcoR
Q2NKX8,unknown,1250.0,acidic_region,26,0.0208,AlcoR
Q2NKX8,unknown,1250.0,aromatic_sticker_region,24,0.0192,AlcoR
Q2NKX8,unknown,1250.0,hydrophobic_region,13,0.0104,AlcoR
Q2VPK5,tRNA,515.0,aromatic_sticker_region,157,0.3048543689320388,AlcoR
Q2WGJ9,unknown,1857.0,acidic_region,15,0.008077544426494346,AlcoR
Q2WGJ9,unknown,1857.0,aromatic_sticker_region,195,0.1050080775444265,AlcoR
Q32MZ4,ncRNA,808.0,cation_pi_rich_neighborhood,562,0.6955445544554455,AlcoR
Q3L8U1,unknown,2897.0,arginine_rich_rna_contact_region,13,0.0044874007594062825,AlcoR
Q3L8U1,unknown,2897.0,aromatic_sticker_region,1580,0.5453917846047636,AlcoR
Q3L8U1,unknown,2897.0,mixed_charge_polyampholyte,74,0.02554366586123576,AlcoR
Q3L8U1,unknown,2897.0,other,42,0.014497756299620296,AlcoR
Q3L8U1,unknown,2897.0,unmapped_physicochemical_properties,21,0.007248878149810148,AlcoR
Q3SXZ3,unknown,478.0,aromatic_sticker_region,23,0.04811715481171548,AlcoR
Q460N5,unknown,1801.0,mixed_charge_polyampholyte,159,0.08828428650749584,AlcoR
Q460N5,unknown,1801.0,other,217,0.12048861743475847,AlcoR
Q499Z4,unknown,452.0,other,67,0.14823008849557523,AlcoR
Q4VXA5,mRNA,237.0,aromatic_sticker_region,21,0.08860759493670886,AlcoR
Q4VXU2,mRNA,619.0,aromatic_sticker_region,22,0.035541195476575124,AlcoR
Q4ZG55,unknown,1949.0,disorder_rich_spacer_region,11,0.005643919958953309,AlcoR
Q4ZG55,unknown,1949.0,hydrophobic_region,13,0.006670087224217547,AlcoR
Q53EL6,mRNA,469.0,aromatic_sticker_region,71,0.1513859275053305,AlcoR
Q53EL6,mRNA,469.0,mixed_charge_polyampholyte,79,0.16844349680170576,AlcoR
Q53EL6,mRNA,469.0,unmapped_physicochemical_properties,71,0.1513859275053305,AlcoR
Q53F19,unknown,620.0,acidic_region,5,0.008064516129032258,AlcoR
Q53F19,unknown,620.0,unmapped_physicochemical_properties,19,0.03064516129032258,AlcoR
Q53GL7,unknown,1025.0,acidic_region,18,0.0175609756097561,AlcoR
Q53GL7,unknown,1025.0,aromatic_sticker_region,77,0.07512195121951219,AlcoR
Q53R41,mRNA,847.0,aromatic_sticker_region,15,0.01770956316410862,AlcoR
Q58A45,mRNA,887.0,aromatic_sticker_region,263,0.2965050732807215,AlcoR
Q58A45,mRNA,887.0,cation_pi_rich_neighborhood,320,0.36076662908680945,AlcoR
Q5CZA5,unknown,627.0,aromatic_sticker_region,512,0.8165869218500797,AlcoR
Q5FWF4,unknown,1079.0,acidic_region,14,0.012974976830398516,AlcoR
Q5FWF4,unknown,1079.0,aromatic_sticker_region,71,0.06580166821130677,AlcoR
Q5GAN4,unknown,147.0,aromatic_sticker_region,139,0.9455782312925171,AlcoR
Q5HYM0,diverse,836.0,aromatic_sticker_region,135,0.16148325358851676,AlcoR
Q5JPI9,tRNA,236.0,aromatic_sticker_region,236,1.0,AlcoR
Q5JSQ8,mRNA,128.0,other,12,0.09375,AlcoR
Q5JTH9,pre-rRNA,1297.0,acidic_region,56,0.04317656129529684,AlcoR
Q5JTH9,pre-rRNA,1297.0,arginine_rich_rna_contact_region,17,0.013107170393215111,AlcoR
Q5JTH9,pre-rRNA,1297.0,aromatic_sticker_region,447,0.3446414803392444,AlcoR
Q5JTH9,pre-rRNA,1297.0,mixed_charge_polyampholyte,79,0.06090979182729375,AlcoR
Q5JTH9,pre-rRNA,1297.0,other,516,0.39784117193523516,AlcoR
Q5MCW4,unknown,686.0,aromatic_sticker_region,31,0.04518950437317784,AlcoR
Q5MCW4,unknown,686.0,cation_pi_rich_neighborhood,13,0.018950437317784258,AlcoR
Q5MCW4,unknown,686.0,mixed_charge_polyampholyte,14,0.02040816326530612,AlcoR
Q5QJE6,pre-rRNA,756.0,cation_pi_rich_neighborhood,109,0.14417989417989419,AlcoR
Q5QPL9,mRNA,237.0,cation_pi_rich_neighborhood,157,0.6624472573839663,AlcoR
Q5RL73,mRNA,367.0,arginine_rich_rna_contact_region,14,0.03814713896457766,AlcoR
Q5ST30,tRNA,1063.0,aromatic_sticker_region,533,0.5014111006585137,AlcoR
Q5ST30,tRNA,1063.0,hydrophobic_region,16,0.015051740357478834,AlcoR
Q5SZ64,mRNA,190.0,aromatic_sticker_region,190,1.0,AlcoR
Q5SZQ8,mRNA,465.0,disorder_rich_spacer_region,17,0.03655913978494624,AlcoR
Q5T1V6,mRNA,619.0,aromatic_sticker_region,19,0.030694668820678513,AlcoR
Q5T1V6,mRNA,619.0,cation_pi_rich_neighborhood,77,0.12439418416801293,AlcoR
Q5T1V6,mRNA,619.0,disorder_rich_spacer_region,31,0.050080775444264945,AlcoR
Q5T1V6,mRNA,619.0,mixed_charge_polyampholyte,39,0.0630048465266559,AlcoR
Q5T1V6,mRNA,619.0,unmapped_physicochemical_properties,54,0.08723747980613894,AlcoR
Q5T200,unknown,1668.0,other,368,0.22062350119904076,AlcoR
Q5T280,unknown,376.0,aromatic_sticker_region,132,0.35106382978723405,AlcoR
Q5T481,mRNA,1227.0,aromatic_sticker_region,215,0.1752241238793806,AlcoR
Q5T481,mRNA,1227.0,cation_pi_rich_neighborhood,105,0.08557457212713937,AlcoR
Q5T5C7,tRNA,536.0,cation_pi_rich_neighborhood,14,0.026119402985074626,AlcoR
Q5T5C7,tRNA,536.0,other,46,0.08582089552238806,AlcoR
Q5T6F2,mRNA,1119.0,aromatic_sticker_region,24,0.021447721179624665,AlcoR
Q5T6F2,mRNA,1119.0,disorder_rich_spacer_region,31,0.02770330652368186,AlcoR
Q5T760,mRNA,491.0,cation_pi_rich_neighborhood,76,0.15478615071283094,AlcoR
Q5T760,mRNA,491.0,other,359,0.7311608961303462,AlcoR
Q5T7F5,mRNA,372.0,acidic_region,28,0.07526881720430108,AlcoR
Q5T890,unknown,1561.0,aromatic_sticker_region,411,0.26329276105060856,AlcoR
Q5T890,unknown,1561.0,mixed_charge_polyampholyte,604,0.3869314541960282,AlcoR
Q5T890,unknown,1561.0,other,13,0.008327994875080076,AlcoR
Q5T8I9,ncRNA,393.0,aromatic_sticker_region,18,0.04580152671755725,AlcoR
Q5T8P6,mRNA,1007.0,aromatic_sticker_region,131,0.1300893743793446,AlcoR
Q5T8P6,mRNA,1007.0,other,411,0.40814299900695133,AlcoR
Q5T8P6,mRNA,1007.0,unmapped_physicochemical_properties,14,0.013902681231380337,AlcoR
Q5T8Z2,unknown,184.0,aromatic_sticker_region,184,1.0,AlcoR
Q5TA45,mRNA,600.0,aromatic_sticker_region,39,0.065,AlcoR
Q5TA45,mRNA,600.0,hydrophobic_region,19,0.03166666666666667,AlcoR
Q5TAP6,snoRNA,766.0,acidic_region,19,0.024804177545691905,AlcoR
Q5TAP6,snoRNA,766.0,cation_pi_rich_neighborhood,207,0.27023498694516973,AlcoR
Q5TAX3,ncRNA,1644.0,aromatic_sticker_region,17,0.010340632603406326,AlcoR
Q5TEC6,unknown,136.0,aromatic_sticker_region,39,0.2867647058823529,AlcoR
Q5VTE6,mRNA,544.0,arginine_rich_rna_contact_region,8,0.014705882352941176,AlcoR
Q5VUC9,ncRNA,145.0,aromatic_sticker_region,25,0.1724137931034483,AlcoR
Q5VUC9,ncRNA,145.0,other,15,0.10344827586206896,AlcoR
Q5VUG0,unknown,894.0,aromatic_sticker_region,286,0.319910514541387,AlcoR
Q5VUG0,unknown,894.0,unmapped_physicochemical_properties,21,0.02348993288590604,AlcoR
Q5VV42,tRNA,579.0,acidic_region,13,0.022452504317789293,AlcoR
Q5VV42,tRNA,579.0,aromatic_sticker_region,193,0.3333333333333333,AlcoR
Q5VV42,tRNA,579.0,disorder_rich_spacer_region,17,0.02936096718480138,AlcoR
Q5VV67,mRNA,1664.0,arginine_rich_rna_contact_region,2,0.001201923076923077,AlcoR
Q5VV67,mRNA,1664.0,cation_pi_rich_neighborhood,321,0.19290865384615385,AlcoR
Q5VV67,mRNA,1664.0,other,17,0.010216346153846154,AlcoR
Q5VYS8,ncRNA,1495.0,unmapped_physicochemical_properties,18,0.012040133779264214,AlcoR
Q5VZF2,mRNA,373.0,aromatic_sticker_region,366,0.9812332439678284,AlcoR
Q5W0B1,unknown,726.0,disorder_rich_spacer_region,31,0.04269972451790634,AlcoR
Q659C4,mRNA,914.0,arginine_rich_rna_contact_region,16,0.0175054704595186,AlcoR
Q659C4,mRNA,914.0,aromatic_sticker_region,96,0.1050328227571116,AlcoR
Q659C4,mRNA,914.0,disorder_rich_spacer_region,48,0.0525164113785558,AlcoR
Q659C4,mRNA,914.0,unmapped_physicochemical_properties,26,0.028446389496717725,AlcoR
Q66PJ3,mRNA,237.0,other,13,0.05485232067510549,AlcoR
Q68D06,tRNA,897.0,aromatic_sticker_region,18,0.020066889632107024,AlcoR
Q69YN4,mRNA,1812.0,acidic_region,317,0.1749448123620309,AlcoR
Q69YN4,mRNA,1812.0,aromatic_sticker_region,69,0.0380794701986755,AlcoR
Q6GMV3,tRNA,140.0,aromatic_sticker_region,54,0.38571428571428573,AlcoR
Q6IEG0,snRNA,339.0,other,339,1.0,AlcoR
Q6IN84,pre-rRNA,353.0,cation_pi_rich_neighborhood,134,0.37960339943342775,AlcoR
Q6L8Q7,mRNA,609.0,aromatic_sticker_region,32,0.052545155993431854,AlcoR
Q6L8Q7,mRNA,609.0,disorder_rich_spacer_region,16,0.026272577996715927,AlcoR
Q6L8Q7,mRNA,609.0,unmapped_physicochemical_properties,26,0.042692939244663386,AlcoR
Q6NZI2,pre-rRNA,390.0,arginine_rich_rna_contact_region,34,0.08717948717948718,AlcoR
Q6NZI2,pre-rRNA,390.0,cation_pi_rich_neighborhood,42,0.1076923076923077,AlcoR
Q6NZI2,pre-rRNA,390.0,disorder_rich_spacer_region,18,0.046153846153846156,AlcoR
Q6NZI2,pre-rRNA,390.0,mixed_charge_polyampholyte,48,0.12307692307692308,AlcoR
Q6NZI2,pre-rRNA,390.0,unmapped_physicochemical_properties,37,0.09487179487179487,AlcoR
Q6P087,mRNA,351.0,aromatic_sticker_region,35,0.09971509971509972,AlcoR
Q6P1L8,ribosomal protein,145.0,aromatic_sticker_region,48,0.3310344827586207,AlcoR
Q6P1Q9,tRNA,378.0,aromatic_sticker_region,24,0.06349206349206349,AlcoR
Q6P1Q9,tRNA,378.0,mixed_charge_polyampholyte,24,0.06349206349206349,AlcoR
Q6P2D0,unknown,407.0,aromatic_sticker_region,179,0.4398034398034398,AlcoR
Q6P2E9,mRNA,1401.0,aromatic_sticker_region,109,0.07780157030692363,AlcoR
Q6P2E9,mRNA,1401.0,disorder_rich_spacer_region,13,0.009279086366880799,AlcoR
Q6P2Q9,snRNA,2335.0,acidic_region,20,0.008565310492505354,AlcoR
Q6P2Q9,snRNA,2335.0,aromatic_sticker_region,445,0.1905781584582441,AlcoR
Q6P9B9,snRNA,1019.0,aromatic_sticker_region,62,0.06084396467124632,AlcoR
Q6P9B9,snRNA,1019.0,cation_pi_rich_neighborhood,64,0.06280667320902845,AlcoR
Q6P9B9,snRNA,1019.0,disorder_rich_spacer_region,15,0.014720314033366046,AlcoR
Q6PI26,snoRNA,577.0,cation_pi_rich_neighborhood,121,0.2097053726169844,AlcoR
Q6PIY7,mRNA,484.0,aromatic_sticker_region,359,0.7417355371900827,AlcoR
Q6PJT7,mRNA,736.0,aromatic_sticker_region,21,0.028532608695652172,AlcoR
Q6PKG0,mRNA,1096.0,aromatic_sticker_region,34,0.03102189781021898,AlcoR
Q6PKG0,mRNA,1096.0,unmapped_physicochemical_properties,36,0.032846715328467155,AlcoR
Q6R2W3,unknown,1325.0,aromatic_sticker_region,96,0.07245283018867925,AlcoR
Q6R2W3,unknown,1325.0,unmapped_physicochemical_properties,15,0.011320754716981131,AlcoR
Q6UX04,mRNA,472.0,mixed_charge_polyampholyte,460,0.9745762711864406,AlcoR
Q6ZN19,unknown,808.0,aromatic_sticker_region,39,0.04826732673267327,AlcoR
Q6ZN19,unknown,808.0,unmapped_physicochemical_properties,14,0.017326732673267328,AlcoR
Q6ZRS2,unknown,3230.0,acidic_region,16,0.004953560371517028,AlcoR
Q6ZRS2,unknown,3230.0,arginine_rich_rna_contact_region,16,0.004953560371517028,AlcoR
Q6ZRS2,unknown,3230.0,aromatic_sticker_region,27,0.008359133126934985,AlcoR
Q6ZRS2,unknown,3230.0,disorder_rich_spacer_region,136,0.042105263157894736,AlcoR
Q6ZRS2,unknown,3230.0,mixed_charge_polyampholyte,12,0.0037151702786377707,AlcoR
Q6ZRS2,unknown,3230.0,other,28,0.0086687306501548,AlcoR
Q6ZRS2,unknown,3230.0,unmapped_physicochemical_properties,15,0.0046439628482972135,AlcoR
Q6ZRY4,mRNA,209.0,other,119,0.569377990430622,AlcoR
Q6ZSC3,mRNA,357.0,aromatic_sticker_region,75,0.21008403361344538,AlcoR
Q71DI3,unknown,136.0,hydrophobic_region,12,0.08823529411764706,AlcoR
Q71DI3,unknown,136.0,other,15,0.11029411764705882,AlcoR
Q76FK4,pre-rRNA,1167.0,aromatic_sticker_region,12,0.010282776349614395,AlcoR
Q76FK4,pre-rRNA,1167.0,mixed_charge_polyampholyte,151,0.1293916023993145,AlcoR
Q76FK4,pre-rRNA,1167.0,unmapped_physicochemical_properties,14,0.011996572407883462,AlcoR
Q7KZ85,mRNA,1726.0,acidic_region,52,0.030127462340672075,AlcoR
Q7KZ85,mRNA,1726.0,aromatic_sticker_region,13,0.007531865585168019,AlcoR
Q7KZF4,mRNA,910.0,aromatic_sticker_region,481,0.5285714285714286,AlcoR
Q7KZF4,mRNA,910.0,other,24,0.026373626373626374,AlcoR
Q7L2E3,mRNA,1194.0,aromatic_sticker_region,773,0.6474036850921273,AlcoR
Q7L2H7,mRNA,374.0,aromatic_sticker_region,25,0.06684491978609626,AlcoR
Q7L2H7,mRNA,374.0,cation_pi_rich_neighborhood,122,0.32620320855614976,AlcoR
Q7L775,unknown,607.0,acidic_region,14,0.023064250411861616,AlcoR
Q7Z2W4,mRNA,902.0,aromatic_sticker_region,113,0.12527716186252771,AlcoR
Q7Z2Z2,tRNA,1120.0,aromatic_sticker_region,15,0.013392857142857142,AlcoR
Q7Z2Z2,tRNA,1120.0,disorder_rich_spacer_region,12,0.010714285714285714,AlcoR
Q7Z2Z2,tRNA,1120.0,unmapped_physicochemical_properties,19,0.016964285714285713,AlcoR
Q7Z333,mRNA,2677.0,aromatic_sticker_region,424,0.15838625326858424,AlcoR
Q7Z3Z4,ncRNA,852.0,aromatic_sticker_region,45,0.0528169014084507,AlcoR
Q7Z3Z4,ncRNA,852.0,cation_pi_rich_neighborhood,20,0.023474178403755867,AlcoR
Q7Z3Z4,ncRNA,852.0,disorder_rich_spacer_region,13,0.015258215962441314,AlcoR
Q7Z3Z4,ncRNA,852.0,hydrophobic_region,1,0.0011737089201877935,AlcoR
Q7Z417,mRNA,695.0,cation_pi_rich_neighborhood,146,0.21007194244604316,AlcoR
