uniprot_accession,rna_class,uniprot_length,n_lcr,lcr_residues,coverage,n_lcr_category,method
Q4ZG55,unknown,1949.0,7,38,0.0194971780400205,3+,LCRFinder
Q504Q3,mRNA,1202.0,3,15,0.0124792013311148,3+,LCRFinder
Q52LJ0,tRNA,433.0,4,93,0.2147806004618937,3+,LCRFinder
Q53F19,unknown,620.0,3,33,0.0532258064516129,3+,LCRFinder
Q53GL7,unknown,1025.0,6,28,0.0273170731707317,3+,LCRFinder
Q53GS9,snRNA,565.0,3,13,0.0230088495575221,3+,LCRFinder
Q53H54,tRNA,448.0,2,9,0.0200892857142857,2,LCRFinder
Q53R41,mRNA,847.0,1,4,0.0047225501770956,1,LCRFinder
Q58A45,mRNA,887.0,7,74,0.0834272829763247,3+,LCRFinder
Q5C9Z4,pre-rRNA,860.0,9,55,0.063953488372093,3+,LCRFinder
Q5D1E8,ncRNA,599.0,3,24,0.0400667779632721,3+,LCRFinder
Q5FWF4,unknown,1079.0,1,4,0.0037071362372567,1,LCRFinder
Q5GAN6,unknown,216.0,1,15,0.0694444444444444,1,LCRFinder
Q5H9U9,ncRNA,1706.0,6,30,0.0175849941383352,3+,LCRFinder
Q5JSJ4,mRNA,861.0,1,5,0.0058072009291521,1,LCRFinder
Q5JTH9,pre-rRNA,1297.0,6,38,0.0292983808789514,3+,LCRFinder
Q5JTZ9,tRNA,985.0,2,21,0.0213197969543147,2,LCRFinder
Q5JVS0,mRNA,413.0,6,70,0.1694915254237288,3+,LCRFinder
Q5PRF9,mRNA,694.0,6,34,0.0489913544668587,3+,LCRFinder
Q5QJE6,pre-rRNA,756.0,3,21,0.0277777777777777,3+,LCRFinder
Q5QPL9,mRNA,237.0,2,30,0.1265822784810126,2,LCRFinder
Q5RKV6,diverse,272.0,5,41,0.150735294117647,3+,LCRFinder
Q5ST30,tRNA,1063.0,2,8,0.0075258701787394,2,LCRFinder
Q5SY16,pre-rRNA,702.0,4,20,0.0284900284900284,3+,LCRFinder
Q5SZQ8,mRNA,465.0,4,43,0.0924731182795698,3+,LCRFinder
Q5T200,unknown,1668.0,34,278,0.1666666666666666,3+,LCRFinder
Q5T481,mRNA,1227.0,9,52,0.0423797881010594,3+,LCRFinder
Q5T5J6,mRNA,900.0,2,12,0.0133333333333333,2,LCRFinder
Q5T619,unknown,568.0,1,6,0.0105633802816901,1,LCRFinder
Q5T6F2,mRNA,1119.0,12,80,0.0714924039320822,3+,LCRFinder
Q5T760,mRNA,491.0,13,130,0.2647657841140529,3+,LCRFinder
Q5T7N2,mRNA,865.0,9,56,0.0647398843930635,3+,LCRFinder
Q5T890,unknown,1561.0,3,15,0.0096092248558616,3+,LCRFinder
Q5T8P6,mRNA,1007.0,17,119,0.1181727904667328,3+,LCRFinder
Q5T9H5,mRNA,84.0,1,9,0.1071428571428571,1,LCRFinder
Q5TAP6,snoRNA,766.0,4,25,0.0326370757180156,3+,LCRFinder
Q5TAX3,ncRNA,1644.0,7,36,0.0218978102189781,3+,LCRFinder
Q5TC82,mRNA,1133.0,2,11,0.0097087378640776,2,LCRFinder
Q5U5Q3,mRNA,659.0,14,119,0.180576631259484,3+,LCRFinder
Q5VTL8,snRNA,546.0,15,112,0.2051282051282051,3+,LCRFinder
Q5VUG0,unknown,894.0,9,45,0.0503355704697986,3+,LCRFinder
Q5VV67,mRNA,1664.0,16,151,0.0907451923076923,3+,LCRFinder
Q5VWX1,mRNA,349.0,5,40,0.1146131805157593,3+,LCRFinder
Q5VYS8,ncRNA,1495.0,5,34,0.0227424749163879,3+,LCRFinder
Q5VZF2,mRNA,373.0,1,12,0.032171581769437,1,LCRFinder
Q5W0B1,unknown,726.0,8,38,0.0523415977961432,3+,LCRFinder
Q5XG87,diverse,792.0,14,91,0.1148989898989899,3+,LCRFinder
Q659C4,mRNA,914.0,3,26,0.0284463894967177,3+,LCRFinder
Q66PJ3,mRNA,237.0,3,53,0.2236286919831223,3+,LCRFinder
Q69YN4,mRNA,1812.0,19,150,0.0827814569536423,3+,LCRFinder
Q6BEB4,unknown,398.0,5,37,0.092964824120603,3+,LCRFinder
Q6IPR3,tRNA,259.0,1,5,0.0193050193050193,1,LCRFinder
Q6L8Q7,mRNA,609.0,2,15,0.0246305418719211,2,LCRFinder
Q6NZI2,pre-rRNA,390.0,3,21,0.0538461538461538,3+,LCRFinder
Q6P087,mRNA,351.0,1,10,0.0284900284900284,1,LCRFinder
Q6P158,mRNA,1386.0,4,34,0.0245310245310245,3+,LCRFinder
Q6P2E9,mRNA,1401.0,10,66,0.0471092077087794,3+,LCRFinder
Q6P2Q9,snRNA,2335.0,4,20,0.0085653104925053,3+,LCRFinder
Q6P6C2,mRNA,394.0,1,19,0.0482233502538071,1,LCRFinder
Q6P9B9,snRNA,1019.0,15,93,0.0912659470068694,3+,LCRFinder
Q6PI26,snoRNA,577.0,3,29,0.0502599653379549,3+,LCRFinder
Q6PIY7,mRNA,484.0,1,4,0.0082644628099173,1,LCRFinder
Q6PJT7,mRNA,736.0,4,20,0.0271739130434782,3+,LCRFinder
Q6PKG0,mRNA,1096.0,9,66,0.0602189781021897,3+,LCRFinder
Q6R2W3,unknown,1325.0,4,21,0.0158490566037735,3+,LCRFinder
Q6UX04,mRNA,472.0,5,29,0.0614406779661017,3+,LCRFinder
Q6XE24,mRNA,437.0,3,19,0.0434782608695652,3+,LCRFinder
Q6ZN04,mRNA,569.0,9,87,0.1528998242530755,3+,LCRFinder
Q6ZN17,mRNA,250.0,1,6,0.024,1,LCRFinder
Q6ZP01,mRNA,1051.0,2,9,0.0085632730732635,2,LCRFinder
Q6ZRS2,unknown,3230.0,60,415,0.1284829721362229,3+,LCRFinder
Q6ZRY4,mRNA,209.0,1,5,0.0239234449760765,1,LCRFinder
Q76FK4,pre-rRNA,1167.0,8,53,0.0454155955441302,3+,LCRFinder
Q76MJ5,mRNA,926.0,1,5,0.0053995680345572,1,LCRFinder
Q7KZ85,mRNA,1726.0,11,98,0.0567786790266512,3+,LCRFinder
Q7KZF4,mRNA,910.0,3,17,0.0186813186813186,3+,LCRFinder
Q7L2E3,mRNA,1194.0,8,50,0.0418760469011725,3+,LCRFinder
Q7L2H7,mRNA,374.0,1,5,0.0133689839572192,1,LCRFinder
Q7L2J0,ncRNA,689.0,13,70,0.1015965166908563,3+,LCRFinder
Q7L775,unknown,607.0,1,4,0.0065897858319604,1,LCRFinder
Q7Z2T5,tRNA,733.0,3,20,0.0272851296043656,3+,LCRFinder
Q7Z2W4,mRNA,902.0,2,12,0.0133037694013303,2,LCRFinder
Q7Z333,mRNA,2677.0,8,47,0.0175569667538289,3+,LCRFinder
Q7Z417,mRNA,695.0,4,50,0.0719424460431654,3+,LCRFinder
Q7Z478,mRNA,1369.0,8,50,0.0365230094959824,3+,LCRFinder
Q7Z4G4,tRNA,463.0,1,4,0.0086393088552915,1,LCRFinder
Q7Z570,unknown,1209.0,5,36,0.0297766749379652,3+,LCRFinder
Q7Z5Q1,mRNA,589.0,4,36,0.0611205432937181,3+,LCRFinder
Q7Z6E9,mRNA,1792.0,30,213,0.1188616071428571,3+,LCRFinder
Q7Z6J9,tRNA,526.0,4,19,0.0361216730038022,3+,LCRFinder
Q7Z6M4,pre-rRNA,381.0,4,32,0.0839895013123359,3+,LCRFinder
Q7Z739,mRNA,585.0,8,51,0.0871794871794871,3+,LCRFinder
Q7Z7A3,tRNA,348.0,4,21,0.0603448275862069,3+,LCRFinder
Q7Z7H8,ribosomal protein,261.0,2,9,0.0344827586206896,2,LCRFinder
Q86SE8,pre-rRNA,214.0,3,30,0.1401869158878504,3+,LCRFinder
Q86SG3,mRNA,579.0,2,10,0.0172711571675302,2,LCRFinder
Q86TB9,mRNA,770.0,6,31,0.0402597402597402,3+,LCRFinder
Q86TG7,unknown,708.0,5,46,0.0649717514124293,3+,LCRFinder
Q86U06,mRNA,439.0,5,52,0.1184510250569476,3+,LCRFinder
Q86U38,pre-rRNA,636.0,3,19,0.0298742138364779,3+,LCRFinder
Q86U42,mRNA,306.0,5,47,0.15359477124183,3+,LCRFinder
Q86U90,tRNA,279.0,2,11,0.039426523297491,2,LCRFinder
Q86US8,mRNA,1419.0,10,60,0.0422832980972515,3+,LCRFinder
Q86VM9,mRNA,953.0,20,240,0.2518363064008394,3+,LCRFinder
Q86XI8,unknown,627.0,1,7,0.011164274322169,1,LCRFinder
Q86XN8,mRNA,651.0,13,93,0.1428571428571428,3+,LCRFinder
Q86XP3,mRNA,938.0,7,36,0.0383795309168443,3+,LCRFinder
Q86XZ4,mRNA,545.0,2,14,0.0256880733944954,2,LCRFinder
Q86Y13,mRNA,1208.0,7,36,0.0298013245033112,3+,LCRFinder
Q86YF9,mRNA,867.0,6,35,0.0403690888119953,3+,LCRFinder
Q86YN6,unknown,1023.0,13,100,0.0977517106549364,3+,LCRFinder
Q8IWR0,unknown,971.0,3,15,0.015447991761071,3+,LCRFinder
Q8IWX8,mRNA,916.0,18,152,0.1659388646288209,3+,LCRFinder
Q8IWZ3,unknown,2542.0,21,124,0.048780487804878,3+,LCRFinder
Q8IWZ8,mRNA,645.0,4,24,0.0372093023255813,3+,LCRFinder
Q8IX01,mRNA,1082.0,3,15,0.0138632162661737,3+,LCRFinder
Q8IX12,mRNA,1150.0,22,173,0.1504347826086956,3+,LCRFinder
Q8IXM6,unknown,262.0,4,22,0.0839694656488549,3+,LCRFinder
Q8IXT5,mRNA,1001.0,18,148,0.1478521478521478,3+,LCRFinder
Q8IXZ2,mRNA,948.0,13,87,0.0917721518987341,3+,LCRFinder
Q8IY21,ncRNA,1712.0,3,14,0.0081775700934579,3+,LCRFinder
Q8IY37,snoRNA,1157.0,11,74,0.0639585133967156,3+,LCRFinder
Q8IY81,pre-rRNA,847.0,8,52,0.0613931523022432,3+,LCRFinder
Q8IYB3,mRNA,904.0,32,350,0.3871681415929203,3+,LCRFinder
Q8IYL2,tRNA,757.0,3,15,0.0198150594451783,3+,LCRFinder
Q8IYY4,mRNA,767.0,9,49,0.0638852672750977,3+,LCRFinder
Q8IZD0,unknown,417.0,3,15,0.0359712230215827,3+,LCRFinder
Q8IZD4,mRNA,617.0,2,15,0.0243111831442463,2,LCRFinder
Q8IZH2,diverse,1706.0,2,15,0.0087924970691676,2,LCRFinder
Q8N163,mRNA,923.0,10,58,0.0628385698808234,3+,LCRFinder
Q8N1G1,pre-rRNA,1221.0,11,69,0.0565110565110565,3+,LCRFinder
Q8N1G4,unknown,583.0,7,34,0.0583190394511149,3+,LCRFinder
Q8N1W1,mRNA,1705.0,11,68,0.039882697947214,3+,LCRFinder
Q8N201,snRNA,2190.0,12,71,0.0324200913242009,3+,LCRFinder
Q8N2A8,ncRNA,252.0,3,20,0.0793650793650793,3+,LCRFinder
Q8N2M8,mRNA,674.0,19,195,0.2893175074183976,3+,LCRFinder
Q8N3Z6,diverse,543.0,3,17,0.0313075506445672,3+,LCRFinder
Q8N5A5,unknown,531.0,3,18,0.0338983050847457,3+,LCRFinder
Q8N5P1,unknown,291.0,3,16,0.0549828178694158,3+,LCRFinder
Q8N5X7,mRNA,224.0,2,18,0.0803571428571428,2,LCRFinder
Q8N5Y2,ncRNA,521.0,3,25,0.0479846449136276,3+,LCRFinder
Q8N684,mRNA,471.0,5,48,0.1019108280254777,3+,LCRFinder
Q8N6W0,mRNA,485.0,2,13,0.0268041237113402,2,LCRFinder
Q8N7X1,mRNA,1067.0,25,140,0.1312089971883786,3+,LCRFinder
Q8N8A6,pre-rRNA,666.0,6,35,0.0525525525525525,3+,LCRFinder
Q8N8D1,snRNA,485.0,13,90,0.1855670103092783,3+,LCRFinder
Q8N8Q3,tRNA,282.0,1,4,0.0141843971631205,1,LCRFinder
Q8N8U3,unknown,475.0,3,13,0.0273684210526315,3+,LCRFinder
Q8N9N8,mRNA,165.0,1,8,0.0484848484848484,1,LCRFinder
Q8NAF0,unknown,562.0,11,84,0.1494661921708185,3+,LCRFinder
Q8NAT2,ncRNA,981.0,2,12,0.0122324159021406,2,LCRFinder
Q8NAV1,snRNA,312.0,4,52,0.1666666666666666,3+,LCRFinder
Q8NBJ9,ncRNA,832.0,4,23,0.0276442307692307,3+,LCRFinder
Q8NC26,unknown,417.0,1,6,0.014388489208633,1,LCRFinder
Q8NC51,mRNA,408.0,7,62,0.1519607843137254,3+,LCRFinder
Q8ND04,mRNA,991.0,5,28,0.0282542885973763,3+,LCRFinder
Q8NDF8,diverse,572.0,7,36,0.0629370629370629,3+,LCRFinder
Q8NDV7,mRNA,1962.0,23,162,0.0825688073394495,3+,LCRFinder
Q8NE18,pre-rRNA,718.0,1,5,0.0069637883008356,1,LCRFinder
Q8NE35,mRNA,698.0,10,94,0.1346704871060172,3+,LCRFinder
Q8NE71,mRNA,845.0,12,107,0.1266272189349112,3+,LCRFinder
Q8NHU6,mRNA,1098.0,1,4,0.0036429872495446,1,LCRFinder
Q8NI27,mRNA,1593.0,16,94,0.0590081607030759,3+,LCRFinder
Q8TA86,snRNA,221.0,4,29,0.1312217194570135,3+,LCRFinder
Q8TAD8,ncRNA,396.0,5,25,0.0631313131313131,3+,LCRFinder
Q8TB72,mRNA,1066.0,18,132,0.123827392120075,3+,LCRFinder
Q8TBF4,snRNA,217.0,3,25,0.1152073732718894,3+,LCRFinder
Q8TBY0,mRNA,533.0,1,4,0.0075046904315197,1,LCRFinder
Q8TBZ6,tRNA,339.0,2,11,0.0324483775811209,2,LCRFinder
Q8TBZ8,unknown,553.0,2,10,0.0180831826401446,2,LCRFinder
Q8TC59,ncRNA,973.0,2,13,0.013360739979445,2,LCRFinder
Q8TC92,mRNA,643.0,4,24,0.0373250388802488,3+,LCRFinder
Q8TD26,mRNA,2715.0,14,86,0.0316758747697974,3+,LCRFinder
Q8TDD1,pre-rRNA,881.0,8,37,0.0419977298524404,3+,LCRFinder
Q8TDE3,diverse,154.0,1,6,0.0389610389610389,1,LCRFinder
Q8TDG4,unknown,1101.0,3,14,0.0127157129881925,3+,LCRFinder
Q8TDI0,unknown,1954.0,16,115,0.0588536335721596,3+,LCRFinder
Q8TE96,mRNA,717.0,3,14,0.0195258019525801,3+,LCRFinder
Q8TEQ6,snRNA,1508.0,7,38,0.0251989389920424,3+,LCRFinder
Q8TEX9,mRNA,1081.0,20,111,0.1026827012025902,3+,LCRFinder
Q8WU90,unknown,426.0,4,31,0.0727699530516431,3+,LCRFinder
Q8WUA2,mRNA,492.0,8,51,0.1036585365853658,3+,LCRFinder
Q8WUQ7,mRNA,758.0,10,94,0.1240105540897097,3+,LCRFinder
Q8WVK2,snRNA,155.0,4,62,0.4,3+,LCRFinder
Q8WVV9,mRNA,542.0,2,15,0.0276752767527675,2,LCRFinder
Q8WW27,mRNA,367.0,1,8,0.0217983651226158,1,LCRFinder
Q8WWH5,tRNA,349.0,3,21,0.0601719197707736,3+,LCRFinder
Q8WWM7,mRNA,1075.0,17,102,0.0948837209302325,3+,LCRFinder
Q8WWY3,snRNA,499.0,2,13,0.0260521042084168,2,LCRFinder
Q8WXA9,mRNA,508.0,13,94,0.1850393700787401,3+,LCRFinder
Q8WXF0,mRNA,261.0,4,23,0.0881226053639846,3+,LCRFinder
Q8WXF1,ncRNA,523.0,11,69,0.1319311663479923,3+,LCRFinder
Q8WYQ5,ncRNA,773.0,1,4,0.0051746442432082,1,LCRFinder
Q8WYQ9,unknown,949.0,10,77,0.0811380400421496,3+,LCRFinder
Q92540,mRNA,1137.0,7,47,0.0413368513632365,3+,LCRFinder
Q92615,mRNA,738.0,7,33,0.0447154471544715,3+,LCRFinder
Q92620,mRNA,1227.0,11,57,0.0464547677261613,3+,LCRFinder
Q92664,pre-rRNA,365.0,1,6,0.0164383561643835,1,LCRFinder
Q92667,mRNA,903.0,4,18,0.0199335548172757,3+,LCRFinder
Q92797,mRNA,1274.0,4,29,0.0227629513343799,3+,LCRFinder
Q92879,mRNA,486.0,6,56,0.1152263374485596,3+,LCRFinder
Q92900,mRNA,1129.0,2,30,0.0265721877767936,2,LCRFinder
Q92945,mRNA,711.0,19,171,0.240506329113924,3+,LCRFinder
Q92973,mRNA,898.0,2,17,0.0189309576837416,2,LCRFinder
Q93091,diverse,150.0,1,6,0.04,1,LCRFinder
Q969E8,pre-rRNA,191.0,2,9,0.0471204188481675,2,LCRFinder
Q969H6,ncRNA,163.0,2,16,0.0981595092024539,2,LCRFinder
Q969S3,unknown,477.0,3,20,0.0419287211740041,3+,LCRFinder
Q969Y2,tRNA,492.0,5,26,0.0528455284552845,3+,LCRFinder
Q969Z0,mRNA,631.0,4,23,0.0364500792393026,3+,LCRFinder
Q96AE4,mRNA,644.0,12,88,0.1366459627329192,3+,LCRFinder
Q96B70,unknown,501.0,2,9,0.0179640718562874,2,LCRFinder
Q96BK5,ncRNA,328.0,3,15,0.0457317073170731,3+,LCRFinder
Q96BP3,mRNA,646.0,4,28,0.0433436532507739,3+,LCRFinder
Q96CB8,snRNA,462.0,6,34,0.0735930735930736,3+,LCRFinder
Q96CB9,pre-rRNA,384.0,1,5,0.0130208333333333,1,LCRFinder
Q96CM3,mRNA,377.0,1,5,0.013262599469496,1,LCRFinder
Q96DF8,mRNA,476.0,3,12,0.0252100840336134,3+,LCRFinder
Q96DH6,mRNA,328.0,3,16,0.048780487804878,3+,LCRFinder
Q96DI7,snRNA,357.0,1,4,0.011204481792717,1,LCRFinder
Q96DP5,tRNA,389.0,1,5,0.0128534704370179,1,LCRFinder
Q96E39,mRNA,390.0,10,67,0.1717948717948718,3+,LCRFinder
Q96EG3,unknown,531.0,3,13,0.0244821092278719,3+,LCRFinder
Q96EK7,unknown,910.0,2,10,0.0109890109890109,2,LCRFinder
Q96EP5,mRNA,407.0,10,60,0.1474201474201474,3+,LCRFinder
Q96EU6,pre-rRNA,259.0,3,19,0.0733590733590733,3+,LCRFinder
Q96EV2,mRNA,1170.0,23,169,0.1444444444444444,3+,LCRFinder
Q96EY7,mRNA,689.0,2,19,0.0275761973875181,2,LCRFinder
Q96F86,mRNA,508.0,3,12,0.0236220472440944,3+,LCRFinder
Q96FC9,unknown,970.0,4,21,0.0216494845360824,3+,LCRFinder
Q96G46,tRNA,650.0,1,4,0.0061538461538461,1,LCRFinder
Q96GM8,unknown,510.0,1,7,0.0137254901960784,1,LCRFinder
Q96HR8,snoRNA,494.0,5,63,0.1275303643724696,3+,LCRFinder
Q96HW7,snRNA,963.0,2,11,0.0114226375908618,2,LCRFinder
Q96I24,mRNA,572.0,6,33,0.0576923076923076,3+,LCRFinder
Q96I25,mRNA,401.0,3,19,0.0473815461346633,3+,LCRFinder
Q96IC2,pre-rRNA,774.0,1,4,0.0051679586563307,1,LCRFinder
Q96IP4,unknown,442.0,2,31,0.0701357466063348,2,LCRFinder
Q96IZ7,mRNA,334.0,9,75,0.2245508982035928,3+,LCRFinder
Q96J87,mRNA,481.0,4,27,0.0561330561330561,3+,LCRFinder
Q96J94,ncRNA,861.0,3,16,0.0185830429732868,3+,LCRFinder
Q96K58,unknown,619.0,3,18,0.0290791599353796,3+,LCRFinder
Q96K80,unknown,434.0,5,47,0.108294930875576,3+,LCRFinder
Q96KR1,unknown,1074.0,14,133,0.1238361266294227,3+,LCRFinder
Q96L12,unknown,384.0,1,6,0.015625,1,LCRFinder
Q96L91,unknown,3159.0,45,318,0.100664767331434,3+,LCRFinder
Q96MT3,unknown,831.0,4,19,0.0228640192539109,3+,LCRFinder
Q96MU7,mRNA,727.0,8,87,0.1196698762035763,3+,LCRFinder
Q96MX3,unknown,618.0,5,21,0.0339805825242718,3+,LCRFinder
Q96N16,mRNA,626.0,3,16,0.0255591054313099,3+,LCRFinder
Q96N46,unknown,770.0,9,59,0.0766233766233766,3+,LCRFinder
Q96P70,mRNA,1041.0,4,31,0.0297790585975024,3+,LCRFinder
Q96PK6,mRNA,669.0,12,72,0.1076233183856502,3+,LCRFinder
Q96PZ0,pre-rRNA,661.0,2,13,0.0196671709531013,2,LCRFinder
Q96Q15,mRNA,3661.0,14,72,0.0196667577164709,3+,LCRFinder
Q96QC0,unknown,940.0,17,134,0.1425531914893617,3+,LCRFinder
Q96QR8,mRNA,312.0,5,37,0.1185897435897435,3+,LCRFinder
Q96QU8,mRNA,1125.0,2,12,0.0106666666666666,2,LCRFinder
Q96RS0,snRNA,853.0,4,29,0.0339976553341148,3+,LCRFinder
Q96S44,tRNA,253.0,2,14,0.0553359683794466,2,LCRFinder
Q96SZ4,unknown,780.0,6,30,0.0384615384615384,3+,LCRFinder
Q96T21,mRNA,854.0,3,14,0.0163934426229508,3+,LCRFinder
Q96T37,mRNA,977.0,20,118,0.1207778915046059,3+,LCRFinder
Q96T58,mRNA,3664.0,33,235,0.0641375545851528,3+,LCRFinder
Q99459,mRNA,802.0,5,29,0.0361596009975062,3+,LCRFinder
Q99590,mRNA,1463.0,15,91,0.062200956937799,3+,LCRFinder
Q99613,mRNA,913.0,6,49,0.0536692223439211,3+,LCRFinder
Q99728,ncRNA,777.0,4,18,0.0231660231660231,3+,LCRFinder
Q99729,mRNA,332.0,8,53,0.1596385542168674,3+,LCRFinder
Q99973,ncRNA,2627.0,10,55,0.0209364293871336,3+,LCRFinder
Q9BPZ3,mRNA,127.0,2,13,0.1023622047244094,2,LCRFinder
Q9BQ04,mRNA,359.0,3,23,0.064066852367688,3+,LCRFinder
Q9BQ39,pre-rRNA,737.0,3,27,0.0366350067842605,3+,LCRFinder
Q9BQ67,pre-rRNA,446.0,1,13,0.0291479820627802,1,LCRFinder
Q9BQI3,mRNA,630.0,3,18,0.0285714285714285,3+,LCRFinder
Q9BRD0,mRNA,619.0,14,70,0.1130856219709208,3+,LCRFinder
Q9BRJ7,snoRNA,211.0,1,6,0.0284360189573459,1,LCRFinder
Q9BRR8,mRNA,931.0,4,32,0.0343716433941997,3+,LCRFinder
Q9BRS2,pre-rRNA,568.0,2,18,0.0316901408450704,2,LCRFinder
Q9BRS8,mRNA,491.0,3,16,0.0325865580448065,3+,LCRFinder
Q9BRZ2,unknown,755.0,7,34,0.0450331125827814,3+,LCRFinder
Q9BSC4,pre-rRNA,688.0,3,15,0.0218023255813953,3+,LCRFinder
Q9BSV6,tRNA,310.0,3,20,0.064516129032258,3+,LCRFinder
Q9BTD8,mRNA,480.0,12,108,0.225,3+,LCRFinder
Q9BUJ2,mRNA,856.0,14,117,0.1366822429906542,3+,LCRFinder
Q9BUQ8,snRNA,820.0,11,92,0.1121951219512195,3+,LCRFinder
Q9BV44,tRNA,507.0,1,4,0.0078895463510848,1,LCRFinder
Q9BWE0,unknown,567.0,2,13,0.0229276895943562,2,LCRFinder
Q9BWF3,mRNA,364.0,3,27,0.0741758241758241,3+,LCRFinder
Q9BWT3,mRNA,736.0,2,8,0.0108695652173913,2,LCRFinder
Q9BWU0,unknown,742.0,6,43,0.0579514824797843,3+,LCRFinder
Q9BX46,mRNA,236.0,5,39,0.1652542372881356,3+,LCRFinder
Q9BXP5,ncRNA,876.0,14,88,0.1004566210045662,3+,LCRFinder
Q9BXY0,pre-rRNA,300.0,3,27,0.09,3+,LCRFinder
Q9BYG3,pre-rRNA,293.0,2,11,0.0375426621160409,2,LCRFinder
Q9BYJ9,mRNA,559.0,6,32,0.0572450805008944,3+,LCRFinder
Q9BYX4,ncRNA,1025.0,8,42,0.0409756097560975,3+,LCRFinder
Q9BZC1,mRNA,486.0,3,17,0.0349794238683127,3+,LCRFinder
Q9BZI7,mRNA,483.0,10,58,0.1200828157349896,3+,LCRFinder
Q9BZJ0,mRNA,848.0,6,36,0.0424528301886792,3+,LCRFinder
Q9C0B0,unknown,810.0,5,37,0.045679012345679,3+,LCRFinder
Q9C0B9,unknown,1178.0,13,90,0.0764006791171477,3+,LCRFinder
Q9C0D7,unknown,883.0,2,10,0.0113250283125707,2,LCRFinder
Q9GZL7,pre-rRNA,423.0,1,4,0.0094562647754137,1,LCRFinder
Q9GZR2,pre-rRNA,422.0,1,7,0.0165876777251184,1,LCRFinder
Q9GZY0,mRNA,626.0,2,8,0.0127795527156549,2,LCRFinder
Q9H089,pre-rRNA,658.0,4,18,0.0273556231003039,3+,LCRFinder
Q9H0A0,pre-rRNA,1025.0,3,14,0.0136585365853658,3+,LCRFinder
Q9H0A6,unknown,362.0,1,5,0.0138121546961325,1,LCRFinder
Q9H0H0,snRNA,1196.0,1,5,0.0041806020066889,1,LCRFinder
Q9H0L4,mRNA,616.0,4,30,0.0487012987012987,3+,LCRFinder
Q9H0R6,tRNA,528.0,2,14,0.0265151515151515,2,LCRFinder
Q9H0W8,mRNA,520.0,7,46,0.0884615384615384,3+,LCRFinder
Q9H1E1,diverse,156.0,1,7,0.0448717948717948,1,LCRFinder
Q9H1J1,mRNA,476.0,4,38,0.0798319327731092,3+,LCRFinder
Q9H2U1,mRNA,1008.0,2,30,0.0297619047619047,2,LCRFinder
Q9H307,mRNA,717.0,13,127,0.1771269177126917,3+,LCRFinder
Q9H361,mRNA,631.0,3,18,0.028526148969889,3+,LCRFinder
Q9H3H3,unknown,292.0,3,17,0.0582191780821917,3+,LCRFinder
Q9H4L7,unknown,1026.0,2,9,0.0087719298245614,2,LCRFinder
Q9H4Z3,mRNA,704.0,1,10,0.0142045454545454,1,LCRFinder
Q9H501,pre-rRNA,851.0,16,103,0.1210340775558166,3+,LCRFinder
Q9H583,snoRNA,2144.0,4,20,0.0093283582089552,3+,LCRFinder
Q9H5H4,unknown,540.0,2,9,0.0166666666666666,2,LCRFinder
Q9H694,mRNA,974.0,4,30,0.0308008213552361,3+,LCRFinder
Q9H6E5,snRNA,874.0,6,39,0.0446224256292906,3+,LCRFinder
Q9H6F5,unknown,360.0,1,15,0.0416666666666666,1,LCRFinder
Q9H6R0,mRNA,707.0,1,8,0.0113154172560113,1,LCRFinder
Q9H6S0,mRNA,1430.0,6,32,0.0223776223776223,3+,LCRFinder
Q9H6T0,mRNA,727.0,4,27,0.0371389270976616,3+,LCRFinder
Q9H7N4,mRNA,1312.0,29,346,0.2637195121951219,3+,LCRFinder
Q9H7Z6,ncRNA,458.0,2,15,0.0327510917030567,2,LCRFinder
Q9H814,snRNA,394.0,3,16,0.0406091370558375,3+,LCRFinder
Q9H9A5,mRNA,744.0,4,17,0.0228494623655914,3+,LCRFinder
Q9H9L3,pre-rRNA,353.0,1,11,0.0311614730878186,1,LCRFinder
Q9H9Z2,mRNA,209.0,2,10,0.0478468899521531,2,LCRFinder
Q9HA77,tRNA,564.0,1,5,0.0088652482269503,1,LCRFinder
Q9HAU5,mRNA,1272.0,11,81,0.0636792452830188,3+,LCRFinder
Q9HAV4,ncRNA,1204.0,1,6,0.0049833887043189,1,LCRFinder
Q9HBD1,mRNA,1191.0,5,23,0.0193115029387069,3+,LCRFinder
Q9HBD4,unknown,1679.0,20,144,0.0857653365098272,3+,LCRFinder
Q9HC10,unknown,1997.0,9,62,0.0310465698547821,3+,LCRFinder
Q9HC44,unknown,474.0,1,6,0.0126582278481012,1,LCRFinder
Q9HCE5,mRNA,456.0,5,32,0.0701754385964912,3+,LCRFinder
Q9HCJ0,mRNA,1936.0,24,160,0.0826446280991735,3+,LCRFinder
Q9HCK8,mRNA,2581.0,22,149,0.0577295621851995,3+,LCRFinder
Q9HCS7,mRNA,855.0,3,15,0.0175438596491228,3+,LCRFinder
Q9NP64,unknown,241.0,5,40,0.1659751037344398,3+,LCRFinder
Q9NP92,ribosomal protein,439.0,4,32,0.0728929384965831,3+,LCRFinder
Q9NQ29,mRNA,371.0,4,45,0.1212938005390835,3+,LCRFinder
Q9NQ94,mRNA,594.0,1,5,0.0084175084175084,1,LCRFinder
Q9NQI0,mRNA,724.0,5,22,0.0303867403314917,3+,LCRFinder
Q9NQZ2,snoRNA,479.0,8,54,0.1127348643006263,3+,LCRFinder
Q9NQZ3,mRNA,744.0,9,45,0.0604838709677419,3+,LCRFinder
