proteinid,method,start,end,length,rna_class,position,signature,uniprot_accession,measurement_protein_id,frac_A,frac_C,frac_D,frac_E,frac_F,frac_G,frac_H,frac_I,frac_K,frac_L,frac_M,frac_N,frac_P,frac_Q,frac_R,frac_S,frac_T,frac_V,frac_W,frac_Y,frac_polar,frac_hydrophobic,frac_strong_hydro,frac_aromatic,frac_disorder,frac_positive,frac_negative,fcr,ncpr,frac_GS,uniprot_length,coverage_per_lcr
A0ACI8UGJ8|ensembl_protein_id=ENSP00000536781|entry=A0ACI8UGJ8_HUMAN|source=pfam38|protein_name=Cleavage,FLPS,519,536,18,unknown,distal_terminal,disorder_rich_spacer_region,A0ACI8UGJ8|ensembl_protein_id=ENSP00000536781|entry=A0ACI8UGJ8_HUMAN|source=pfam38|protein_name=Cleavage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8UGJ8|ensembl_protein_id=ENSP00000536781|entry=A0ACI8UGJ8_HUMAN|source=pfam38|protein_name=Cleavage,FLPS,545,582,38,unknown,distal_terminal,disorder_rich_spacer_region,A0ACI8UGJ8|ensembl_protein_id=ENSP00000536781|entry=A0ACI8UGJ8_HUMAN|source=pfam38|protein_name=Cleavage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8Q806|ensembl_protein_id=ENSP00000536991|entry=A0ACI8Q806_HUMAN|source=pfam38|protein_name=Splicing,FLPS,8,15,8,unknown,domain_adjacent,gs_rich_neutral_region,A0ACI8Q806|ensembl_protein_id=ENSP00000536991|entry=A0ACI8Q806_HUMAN|source=pfam38|protein_name=Splicing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8Q806|ensembl_protein_id=ENSP00000536991|entry=A0ACI8Q806_HUMAN|source=pfam38|protein_name=Splicing,FLPS,24,31,8,unknown,domain_adjacent,arginine_rich_rna_contact_region,A0ACI8Q806|ensembl_protein_id=ENSP00000536991|entry=A0ACI8Q806_HUMAN|source=pfam38|protein_name=Splicing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8Q806|ensembl_protein_id=ENSP00000536991|entry=A0ACI8Q806_HUMAN|source=pfam38|protein_name=Splicing,FLPS,83,111,29,unknown,interdomain_linker,basic_enriched_region,A0ACI8Q806|ensembl_protein_id=ENSP00000536991|entry=A0ACI8Q806_HUMAN|source=pfam38|protein_name=Splicing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8Q806|ensembl_protein_id=ENSP00000536991|entry=A0ACI8Q806_HUMAN|source=pfam38|protein_name=Splicing,FLPS,197,218,22,unknown,domain_adjacent,disorder_rich_spacer_region,A0ACI8Q806|ensembl_protein_id=ENSP00000536991|entry=A0ACI8Q806_HUMAN|source=pfam38|protein_name=Splicing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8Q806|ensembl_protein_id=ENSP00000536991|entry=A0ACI8Q806_HUMAN|source=pfam38|protein_name=Splicing,FLPS,240,246,7,unknown,distal_terminal,hydrophobic_region,A0ACI8Q806|ensembl_protein_id=ENSP00000536991|entry=A0ACI8Q806_HUMAN|source=pfam38|protein_name=Splicing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8Q806|ensembl_protein_id=ENSP00000536991|entry=A0ACI8Q806_HUMAN|source=pfam38|protein_name=Splicing,FLPS,251,496,246,unknown,distal_terminal,aromatic_sticker_region,A0ACI8Q806|ensembl_protein_id=ENSP00000536991|entry=A0ACI8Q806_HUMAN|source=pfam38|protein_name=Splicing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,FLPS,15,35,21,diverse,distal_terminal,rg_rgg_repeat_region,A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,FLPS,29,222,194,diverse,distal_terminal,aromatic_sticker_region,A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,FLPS,219,316,98,diverse,distal_terminal,sr_rs_repeat_region,A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,FLPS,389,406,18,diverse,distal_terminal,acidic_region,A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,FLPS,464,469,6,diverse,distal_terminal,aromatic_sticker_region,A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,FLPS,475,500,26,diverse,distal_terminal,acidic_region,A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,FLPS,667,690,24,diverse,domain_adjacent,aromatic_sticker_region,A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,FLPS,716,736,21,diverse,domain_edge,acidic_region,A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,FLPS,859,878,20,diverse,interdomain_linker,aromatic_sticker_region,A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,FLPS,899,903,5,diverse,interdomain_linker,aromatic_aggregation_prone_region,A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,FLPS,932,936,5,diverse,interdomain_linker,hydrophobic_region,A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,FLPS,1165,1173,9,diverse,domain_intrinsic,aromatic_sticker_region,A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,FLPS,1356,1384,29,diverse,domain_adjacent,aromatic_sticker_region,A0ACI8QTQ5|ensembl_protein_id=ENSP00000537007|entry=A0ACI8QTQ5_HUMAN|source=pfam38|protein_name=Drosha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RI26|ensembl_protein_id=ENSP00000537057|entry=A0ACI8RI26_HUMAN|source=pfam38|protein_name=HIV-1,FLPS,228,239,12,unknown,interdomain_linker,basic_enriched_region,A0ACI8RI26|ensembl_protein_id=ENSP00000537057|entry=A0ACI8RI26_HUMAN|source=pfam38|protein_name=HIV-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RI26|ensembl_protein_id=ENSP00000537057|entry=A0ACI8RI26_HUMAN|source=pfam38|protein_name=HIV-1,FLPS,246,252,7,unknown,interdomain_linker,hydrophobic_region,A0ACI8RI26|ensembl_protein_id=ENSP00000537057|entry=A0ACI8RI26_HUMAN|source=pfam38|protein_name=HIV-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RI26|ensembl_protein_id=ENSP00000537057|entry=A0ACI8RI26_HUMAN|source=pfam38|protein_name=HIV-1,FLPS,254,273,20,unknown,interdomain_linker,arginine_rich_rna_contact_region,A0ACI8RI26|ensembl_protein_id=ENSP00000537057|entry=A0ACI8RI26_HUMAN|source=pfam38|protein_name=HIV-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RI26|ensembl_protein_id=ENSP00000537057|entry=A0ACI8RI26_HUMAN|source=pfam38|protein_name=HIV-1,FLPS,365,418,54,unknown,domain_adjacent,mixed_charge_polyampholyte,A0ACI8RI26|ensembl_protein_id=ENSP00000537057|entry=A0ACI8RI26_HUMAN|source=pfam38|protein_name=HIV-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RI26|ensembl_protein_id=ENSP00000537057|entry=A0ACI8RI26_HUMAN|source=pfam38|protein_name=HIV-1,FLPS,432,518,87,unknown,distal_terminal,acidic_region,A0ACI8RI26|ensembl_protein_id=ENSP00000537057|entry=A0ACI8RI26_HUMAN|source=pfam38|protein_name=HIV-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RI26|ensembl_protein_id=ENSP00000537057|entry=A0ACI8RI26_HUMAN|source=pfam38|protein_name=HIV-1,FLPS,520,732,213,unknown,distal_terminal,acidic_region,A0ACI8RI26|ensembl_protein_id=ENSP00000537057|entry=A0ACI8RI26_HUMAN|source=pfam38|protein_name=HIV-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RI26|ensembl_protein_id=ENSP00000537057|entry=A0ACI8RI26_HUMAN|source=pfam38|protein_name=HIV-1,FLPS,734,757,24,unknown,distal_terminal,gs_rich_neutral_region,A0ACI8RI26|ensembl_protein_id=ENSP00000537057|entry=A0ACI8RI26_HUMAN|source=pfam38|protein_name=HIV-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RI26|ensembl_protein_id=ENSP00000537057|entry=A0ACI8RI26_HUMAN|source=pfam38|protein_name=HIV-1,FLPS,758,763,6,unknown,distal_terminal,acidic_region,A0ACI8RI26|ensembl_protein_id=ENSP00000537057|entry=A0ACI8RI26_HUMAN|source=pfam38|protein_name=HIV-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,FLPS,10,53,44,unknown,distal_terminal,disorder_rich_spacer_region,A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,FLPS,182,205,24,unknown,distal_terminal,disorder_rich_spacer_region,A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,FLPS,206,257,52,unknown,distal_terminal,cation_pi_rich_neighborhood,A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,FLPS,355,359,5,unknown,distal_terminal,basic_enriched_region,A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,FLPS,501,508,8,unknown,domain_edge,disorder_rich_spacer_region,A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,FLPS,589,593,5,unknown,domain_edge,hydrophobic_region,A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,FLPS,789,793,5,unknown,interdomain_linker,acidic_region,A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,FLPS,1002,1008,7,unknown,interdomain_linker,aromatic_sticker_region,A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,FLPS,1197,1204,8,unknown,distal_terminal,disorder_rich_spacer_region,A0ACI8PUZ8|ensembl_protein_id=ENSP00000537332|entry=A0ACI8PUZ8_HUMAN|source=pfam38|protein_name=DExH-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PR05|ensembl_protein_id=ENSP00000537452|entry=A0ACI8PR05_HUMAN|source=pfam38|protein_name=Family,FLPS,1,21,21,unknown,distal_terminal,aromatic_sticker_region,A0ACI8PR05|ensembl_protein_id=ENSP00000537452|entry=A0ACI8PR05_HUMAN|source=pfam38|protein_name=Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PR05|ensembl_protein_id=ENSP00000537452|entry=A0ACI8PR05_HUMAN|source=pfam38|protein_name=Family,FLPS,384,393,10,unknown,distal_terminal,disorder_rich_spacer_region,A0ACI8PR05|ensembl_protein_id=ENSP00000537452|entry=A0ACI8PR05_HUMAN|source=pfam38|protein_name=Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RSP0|ensembl_protein_id=ENSP00000537904|entry=A0ACI8RSP0_HUMAN|source=pfam38|protein_name=Mitochondrial,FLPS,38,70,33,ribosomal protein,domain_edge,rg_rgg_repeat_region,A0ACI8RSP0|ensembl_protein_id=ENSP00000537904|entry=A0ACI8RSP0_HUMAN|source=pfam38|protein_name=Mitochondrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RSP0|ensembl_protein_id=ENSP00000537904|entry=A0ACI8RSP0_HUMAN|source=pfam38|protein_name=Mitochondrial,FLPS,214,236,23,ribosomal protein,domain_adjacent,aromatic_sticker_region,A0ACI8RSP0|ensembl_protein_id=ENSP00000537904|entry=A0ACI8RSP0_HUMAN|source=pfam38|protein_name=Mitochondrial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PX57|ensembl_protein_id=ENSP00000539612|entry=A0ACI8PX57_HUMAN|source=pfam38|protein_name=Heterogeneous,FLPS,188,199,12,unknown,interdomain_linker,gs_rich_neutral_region,A0ACI8PX57|ensembl_protein_id=ENSP00000539612|entry=A0ACI8PX57_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PX57|ensembl_protein_id=ENSP00000539612|entry=A0ACI8PX57_HUMAN|source=pfam38|protein_name=Heterogeneous,FLPS,195,345,151,unknown,domain_edge,rg_rgg_repeat_region,A0ACI8PX57|ensembl_protein_id=ENSP00000539612|entry=A0ACI8PX57_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PX57|ensembl_protein_id=ENSP00000539612|entry=A0ACI8PX57_HUMAN|source=pfam38|protein_name=Heterogeneous,FLPS,366,371,6,unknown,domain_adjacent,disorder_rich_spacer_region,A0ACI8PX57|ensembl_protein_id=ENSP00000539612|entry=A0ACI8PX57_HUMAN|source=pfam38|protein_name=Heterogeneous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RLL6|ensembl_protein_id=ENSP00000540321|entry=A0ACI8RLL6_HUMAN|source=pfam38|protein_name=Nucleolar,FLPS,10,77,68,unknown,distal_terminal,arginine_rich_rna_contact_region,A0ACI8RLL6|ensembl_protein_id=ENSP00000540321|entry=A0ACI8RLL6_HUMAN|source=pfam38|protein_name=Nucleolar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RLL6|ensembl_protein_id=ENSP00000540321|entry=A0ACI8RLL6_HUMAN|source=pfam38|protein_name=Nucleolar,FLPS,78,121,44,unknown,distal_terminal,disorder_rich_spacer_region,A0ACI8RLL6|ensembl_protein_id=ENSP00000540321|entry=A0ACI8RLL6_HUMAN|source=pfam38|protein_name=Nucleolar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RLL6|ensembl_protein_id=ENSP00000540321|entry=A0ACI8RLL6_HUMAN|source=pfam38|protein_name=Nucleolar,FLPS,261,265,5,unknown,distal_terminal,acidic_region,A0ACI8RLL6|ensembl_protein_id=ENSP00000540321|entry=A0ACI8RLL6_HUMAN|source=pfam38|protein_name=Nucleolar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RLL6|ensembl_protein_id=ENSP00000540321|entry=A0ACI8RLL6_HUMAN|source=pfam38|protein_name=Nucleolar,FLPS,443,453,11,unknown,domain_intrinsic,hydrophobic_region,A0ACI8RLL6|ensembl_protein_id=ENSP00000540321|entry=A0ACI8RLL6_HUMAN|source=pfam38|protein_name=Nucleolar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RLL6|ensembl_protein_id=ENSP00000540321|entry=A0ACI8RLL6_HUMAN|source=pfam38|protein_name=Nucleolar,FLPS,492,497,6,unknown,domain_adjacent,arginine_rich_rna_contact_region,A0ACI8RLL6|ensembl_protein_id=ENSP00000540321|entry=A0ACI8RLL6_HUMAN|source=pfam38|protein_name=Nucleolar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RLL6|ensembl_protein_id=ENSP00000540321|entry=A0ACI8RLL6_HUMAN|source=pfam38|protein_name=Nucleolar,FLPS,560,578,19,unknown,distal_terminal,aromatic_sticker_region,A0ACI8RLL6|ensembl_protein_id=ENSP00000540321|entry=A0ACI8RLL6_HUMAN|source=pfam38|protein_name=Nucleolar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8R3H8|ensembl_protein_id=ENSP00000544450|entry=A0ACI8R3H8_HUMAN|source=pfam38|protein_name=DEAD-box,FLPS,8,45,38,unknown,distal_terminal,arginine_rich_rna_contact_region,A0ACI8R3H8|ensembl_protein_id=ENSP00000544450|entry=A0ACI8R3H8_HUMAN|source=pfam38|protein_name=DEAD-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8R3H8|ensembl_protein_id=ENSP00000544450|entry=A0ACI8R3H8_HUMAN|source=pfam38|protein_name=DEAD-box,FLPS,32,56,25,unknown,distal_terminal,basic_enriched_region,A0ACI8R3H8|ensembl_protein_id=ENSP00000544450|entry=A0ACI8R3H8_HUMAN|source=pfam38|protein_name=DEAD-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8R3H8|ensembl_protein_id=ENSP00000544450|entry=A0ACI8R3H8_HUMAN|source=pfam38|protein_name=DEAD-box,FLPS,181,185,5,unknown,domain_intrinsic,disorder_rich_spacer_region,A0ACI8R3H8|ensembl_protein_id=ENSP00000544450|entry=A0ACI8R3H8_HUMAN|source=pfam38|protein_name=DEAD-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8R3H8|ensembl_protein_id=ENSP00000544450|entry=A0ACI8R3H8_HUMAN|source=pfam38|protein_name=DEAD-box,FLPS,480,519,40,unknown,domain_edge,rg_rgg_repeat_region,A0ACI8R3H8|ensembl_protein_id=ENSP00000544450|entry=A0ACI8R3H8_HUMAN|source=pfam38|protein_name=DEAD-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8R3H8|ensembl_protein_id=ENSP00000544450|entry=A0ACI8R3H8_HUMAN|source=pfam38|protein_name=DEAD-box,FLPS,594,603,10,unknown,domain_adjacent,aromatic_sticker_region,A0ACI8R3H8|ensembl_protein_id=ENSP00000544450|entry=A0ACI8R3H8_HUMAN|source=pfam38|protein_name=DEAD-box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QH16|ensembl_protein_id=ENSP00000545174|entry=A0ACI8QH16_HUMAN|source=pfam38|protein_name=Phenylalanyl-tRNA,FLPS,22,48,27,tRNA,distal_terminal,acidic_region,A0ACI8QH16|ensembl_protein_id=ENSP00000545174|entry=A0ACI8QH16_HUMAN|source=pfam38|protein_name=Phenylalanyl-tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8QH16|ensembl_protein_id=ENSP00000545174|entry=A0ACI8QH16_HUMAN|source=pfam38|protein_name=Phenylalanyl-tRNA,FLPS,341,370,30,tRNA,domain_edge,unmapped_physicochemical_properties,A0ACI8QH16|ensembl_protein_id=ENSP00000545174|entry=A0ACI8QH16_HUMAN|source=pfam38|protein_name=Phenylalanyl-tRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PT71|ensembl_protein_id=ENSP00000545671|entry=A0ACI8PT71_HUMAN|source=pfam38|protein_name=High,FLPS,285,308,24,unknown,domain_edge,basic_enriched_region,A0ACI8PT71|ensembl_protein_id=ENSP00000545671|entry=A0ACI8PT71_HUMAN|source=pfam38|protein_name=High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PT71|ensembl_protein_id=ENSP00000545671|entry=A0ACI8PT71_HUMAN|source=pfam38|protein_name=High,FLPS,513,542,30,unknown,domain_edge,aromatic_sticker_region,A0ACI8PT71|ensembl_protein_id=ENSP00000545671|entry=A0ACI8PT71_HUMAN|source=pfam38|protein_name=High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PT71|ensembl_protein_id=ENSP00000545671|entry=A0ACI8PT71_HUMAN|source=pfam38|protein_name=High,FLPS,744,748,5,unknown,domain_intrinsic,disorder_rich_spacer_region,A0ACI8PT71|ensembl_protein_id=ENSP00000545671|entry=A0ACI8PT71_HUMAN|source=pfam38|protein_name=High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PT71|ensembl_protein_id=ENSP00000545671|entry=A0ACI8PT71_HUMAN|source=pfam38|protein_name=High,FLPS,810,814,5,unknown,domain_edge,arginine_rich_rna_contact_region,A0ACI8PT71|ensembl_protein_id=ENSP00000545671|entry=A0ACI8PT71_HUMAN|source=pfam38|protein_name=High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PT71|ensembl_protein_id=ENSP00000545671|entry=A0ACI8PT71_HUMAN|source=pfam38|protein_name=High,FLPS,949,953,5,unknown,interdomain_linker,hydrophobic_region,A0ACI8PT71|ensembl_protein_id=ENSP00000545671|entry=A0ACI8PT71_HUMAN|source=pfam38|protein_name=High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PT71|ensembl_protein_id=ENSP00000545671|entry=A0ACI8PT71_HUMAN|source=pfam38|protein_name=High,FLPS,998,1017,20,unknown,domain_edge,unmapped_physicochemical_properties,A0ACI8PT71|ensembl_protein_id=ENSP00000545671|entry=A0ACI8PT71_HUMAN|source=pfam38|protein_name=High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8PT71|ensembl_protein_id=ENSP00000545671|entry=A0ACI8PT71_HUMAN|source=pfam38|protein_name=High,FLPS,1274,1285,12,unknown,domain_adjacent,disorder_rich_spacer_region,A0ACI8PT71|ensembl_protein_id=ENSP00000545671|entry=A0ACI8PT71_HUMAN|source=pfam38|protein_name=High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RWF6|ensembl_protein_id=ENSP00000547754|entry=A0ACI8RWF6_HUMAN|source=pfam38|protein_name=ATP,FLPS,15,65,51,unknown,domain_edge,unmapped_physicochemical_properties,A0ACI8RWF6|ensembl_protein_id=ENSP00000547754|entry=A0ACI8RWF6_HUMAN|source=pfam38|protein_name=ATP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8RWF6|ensembl_protein_id=ENSP00000547754|entry=A0ACI8RWF6_HUMAN|source=pfam38|protein_name=ATP,FLPS,343,357,15,unknown,distal_terminal,basic_enriched_region,A0ACI8RWF6|ensembl_protein_id=ENSP00000547754|entry=A0ACI8RWF6_HUMAN|source=pfam38|protein_name=ATP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A0ACI8S5H4|ensembl_protein_id=ENSP00000547908|entry=A0ACI8S5H4_HUMAN|source=pfam38|protein_name=Myosin,FLPS,255,259,5,unknown,unclassified_no_pfam,hydrophobic_region,A0ACI8S5H4|ensembl_protein_id=ENSP00000547908|entry=A0ACI8S5H4_HUMAN|source=pfam38|protein_name=Myosin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
