uniprot_accession,rna_class,uniprot_length,n_lcr,lcr_residues,coverage,n_lcr_category,method
Q96EP5|ensembl_protein_id=ENSP00000233078|entry=DAZP1_HUMAN|source=pfam27|protein_name=DAZ-associated,mRNA,,3,177,,3+,FLPS
Q96EU6|ensembl_protein_id=ENSP00000244496|entry=RRP36_HUMAN|source=pfam27|protein_name=Ribosomal,pre-rRNA,,4,90,,3+,FLPS
Q96EV2|ensembl_protein_id=ENSP00000287912|entry=RBM33_HUMAN|source=rbpdb|protein_name=RNA-binding,mRNA,,13,868,,3+,FLPS
Q96EY7|ensembl_protein_id=ENSP00000254630|entry=PTCD3_HUMAN|source=pfam27|protein_name=Small,mRNA,,2,21,,2,FLPS
Q96EY9|ensembl_protein_id=ENSP00000332448|entry=ADAT3_HUMAN|source=modomics|protein_name=tRNA-specific,tRNA,,4,110,,3+,FLPS
Q96F86|ensembl_protein_id=ENSP00000455580|entry=EDC3_HUMAN|source=pfam27|protein_name=Enhancer,mRNA,,4,62,,3+,FLPS
Q96FB5|ensembl_protein_id=ENSP00000357199|entry=MT25B_HUMAN|source=pfam27|protein_name=Methyltransferase-like,unknown,,5,84,,3+,FLPS
Q96FC9|ensembl_protein_id=ENSP00000440402|entry=DDX11_HUMAN|source=pfam38|protein_name=ATP-dependent,unknown,,5,182,,3+,FLPS
Q96FV9|ensembl_protein_id=ENSP00000261600|entry=THOC1_HUMAN|source=pfam27|protein_name=THO,mRNA,,3,87,,3+,FLPS
Q96G46|ensembl_protein_id=ENSP00000311977|entry=DUS3L_HUMAN|source=pfam27|protein_name=tRNA-dihydrouridine(47),tRNA,,2,25,,2,FLPS
Q96GM8|ensembl_protein_id=ENSP00000361162|entry=TOE1_HUMAN|source=pfam27|protein_name=Target,unknown,,2,21,,2,FLPS
Q96GW9|ensembl_protein_id=ENSP00000282276|entry=SYMM_HUMAN|source=pfam27;pfam38|protein_name=Methionine--tRNA,tRNA,,1,6,,1,FLPS
Q96H79|ensembl_protein_id=ENSP00000275766|entry=ZCCHL_HUMAN|source=pfam27|protein_name=Zinc,unknown,,5,125,,3+,FLPS
Q96H86|ensembl_protein_id=ENSP00000252797|entry=ZN764_HUMAN|source=pfam38|protein_name=Zinc,unknown,,4,95,,3+,FLPS
Q96HR8|ensembl_protein_id=ENSP00000274054|entry=NAF1_HUMAN|source=pfam27|protein_name=H/ACA,snoRNA,,7,211,,3+,FLPS
Q96HW7|ensembl_protein_id=ENSP00000434466|entry=INT4_HUMAN|source=pfam27|protein_name=Integrator,snRNA,,1,28,,1,FLPS
Q96I24|ensembl_protein_id=ENSP00000318177|entry=FUBP3_HUMAN|source=pfam27|protein_name=Far,mRNA,,4,84,,3+,FLPS
Q96I25|ensembl_protein_id=ENSP00000369218|entry=SPF45_HUMAN|source=pfam27|protein_name=Splicing,mRNA,,3,87,,3+,FLPS
Q96IC2|ensembl_protein_id=ENSP00000261377|entry=REXO5_HUMAN|source=pfam27|protein_name=RNA,pre-rRNA,,5,56,,3+,FLPS
Q96IP4|ensembl_protein_id=ENSP00000358769|entry=TET5A_HUMAN|source=pfam27|protein_name=Terminal,unknown,,3,53,,3+,FLPS
Q96IZ5|ensembl_protein_id=ENSP00000361557|entry=RBM41_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,1,12,,1,FLPS
Q96IZ6|ensembl_protein_id=ENSP00000309610|entry=MET2A_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,1,5,,1,FLPS
Q96IZ7|ensembl_protein_id=ENSP00000295930|entry=RSRC1_HUMAN|source=pfam27|protein_name=Serine/Arginine-related,mRNA,,4,216,,3+,FLPS
Q96J01|ensembl_protein_id=ENSP00000265097|entry=THOC3_HUMAN|source=pfam27|protein_name=THO,mRNA,,1,22,,1,FLPS
Q96J87|ensembl_protein_id=ENSP00000457863|entry=CELF6_HUMAN|source=pfam27|protein_name=CUGBP,mRNA,,3,128,,3+,FLPS
Q96J94|ensembl_protein_id=ENSP00000245255|entry=PIWL1_HUMAN|source=pfam27|protein_name=Piwi-like,ncRNA,,5,70,,3+,FLPS
Q96JM7|ensembl_protein_id=ENSP00000354526|entry=LMBL3_HUMAN|source=rbpdb|protein_name=Lethal(3)malignant,unknown,,7,124,,3+,FLPS
Q96JY0|ensembl_protein_id=ENSP00000356846|entry=MAEL_HUMAN|source=pfam27|protein_name=Protein,ncRNA,,3,78,,3+,FLPS
Q96K58|ensembl_protein_id=ENSP00000403975|entry=ZN668_HUMAN|source=pfam38|protein_name=Zinc,unknown,,5,115,,3+,FLPS
Q96K80|ensembl_protein_id=ENSP00000257940|entry=ZC3HA_HUMAN|source=pfam27|protein_name=Zinc,unknown,,7,182,,3+,FLPS
Q96KR1|ensembl_protein_id=ENSP00000265069|entry=ZFR_HUMAN|source=pfam27|protein_name=Zinc,unknown,,19,371,,3+,FLPS
Q96L12|ensembl_protein_id=ENSP00000269881|entry=CALR3_HUMAN|source=pfam27|protein_name=Calreticulin-3,unknown,,1,6,,1,FLPS
Q96L91|ensembl_protein_id=ENSP00000374212|entry=EP400_HUMAN|source=pfam38|protein_name=E1A-binding,unknown,,34,1101,,3+,FLPS
Q96LB4|ensembl_protein_id=ENSP00000281087|entry=VATG3_HUMAN|source=pfam38|protein_name=V-type,unknown,,1,22,,1,FLPS
Q96LT9|ensembl_protein_id=ENSP00000391432|entry=RNPC3_HUMAN|source=pfam27|protein_name=RNA-binding,snRNA,,5,128,,3+,FLPS
Q96M93|ensembl_protein_id=ENSP00000373376|entry=ADAD1_HUMAN|source=pfam27|protein_name=Adenosine,mRNA,,4,63,,3+,FLPS
Q96MH2|ensembl_protein_id=ENSP00000302276|entry=HEXI2_HUMAN|source=pfam27|protein_name=Protein,ncRNA,,3,45,,3+,FLPS
Q96MP5|ensembl_protein_id=ENSP00000255152|entry=ZSWM3_HUMAN|source=pfam38|protein_name=Zinc,unknown,,3,39,,3+,FLPS
Q96MT3|ensembl_protein_id=ENSP00000345064|entry=PRIC1_HUMAN|source=pfam38|protein_name=Prickle-like,unknown,,10,248,,3+,FLPS
Q96MU7|ensembl_protein_id=ENSP00000339245|entry=YTDC1_HUMAN|source=rbpdb|protein_name=YTH,mRNA,,10,371,,3+,FLPS
Q96MX3|ensembl_protein_id=ENSP00000324056|entry=ZNF48_HUMAN|source=pfam38|protein_name=Zinc,unknown,,5,156,,3+,FLPS
Q96N16|ensembl_protein_id=ENSP00000386711|entry=JKIP1_HUMAN|source=pfam27|protein_name=Janus,mRNA,,2,41,,2,FLPS
Q96N46|ensembl_protein_id=ENSP00000296015|entry=TTC14_HUMAN|source=rbpdb|protein_name=Tetratricopeptide,unknown,,8,219,,3+,FLPS
Q96N77|ensembl_protein_id=ENSP00000301042|entry=ZN641_HUMAN|source=pfam38|protein_name=Zinc,unknown,,4,39,,3+,FLPS
Q96NC0|ensembl_protein_id=ENSP00000274712|entry=ZMAT2_HUMAN|source=pfam38|protein_name=Zinc,snRNA,,2,66,,2,FLPS
Q96P11|ensembl_protein_id=ENSP00000393081|entry=NSUN5_HUMAN|source=pfam27|protein_name=28S,pre-rRNA,,1,9,,1,FLPS
Q96P70|ensembl_protein_id=ENSP00000354742|entry=IPO9_HUMAN|source=pfam27|protein_name=Importin-9,mRNA,,5,62,,3+,FLPS
Q96PK6|ensembl_protein_id=ENSP00000311747|entry=RBM14_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,4,289,,3+,FLPS
Q96PU8|ensembl_protein_id=ENSP00000275262|entry=QKI_HUMAN|source=pfam27|protein_name=KH,mRNA,,2,84,,2,FLPS
Q96PZ0|ensembl_protein_id=ENSP00000348722|entry=PUS7_HUMAN|source=modomics|protein_name=Pseudouridylate,pre-rRNA,,1,21,,1,FLPS
Q96Q15|ensembl_protein_id=ENSP00000402515|entry=SMG1_HUMAN|source=pfam27|protein_name=Serine/threonine-protein,mRNA,,16,218,,3+,FLPS
Q96Q83|ensembl_protein_id=ENSP00000302232|entry=ALKB3_HUMAN|source=modomics|protein_name=Alpha-ketoglutarate-dependent,mRNA,,1,26,,1,FLPS
Q96QC0|ensembl_protein_id=ENSP00000389299|entry=PP1RA_HUMAN|source=pfam27|protein_name=Serine/threonine-protein,unknown,,9,455,,3+,FLPS
Q96QD9|ensembl_protein_id=ENSP00000241502|entry=UIF_HUMAN|source=pfam27|protein_name=UAP56-interacting,mRNA,,1,50,,1,FLPS
Q96QR8|ensembl_protein_id=ENSP00000379051|entry=PURB_HUMAN|source=pfam27|protein_name=Transcriptional,mRNA,,5,70,,3+,FLPS
Q96QU8|ensembl_protein_id=ENSP00000302790|entry=XPO6_HUMAN|source=pfam27|protein_name=Exportin-6,mRNA,,3,43,,3+,FLPS
Q96RP9|ensembl_protein_id=ENSP00000264263|entry=EFGM_HUMAN|source=pfam27|protein_name=Elongation,mRNA,,1,6,,1,FLPS
Q96RS0|ensembl_protein_id=ENSP00000260129|entry=TGS1_HUMAN|source=pfam27|protein_name=Trimethylguanosine,snRNA,,6,110,,3+,FLPS
Q96S44|ensembl_protein_id=ENSP00000361186|entry=PRPK_HUMAN|source=modomics|protein_name=EKC/KEOPS,tRNA,,2,74,,2,FLPS
Q96SI9|ensembl_protein_id=ENSP00000321347|entry=STRBP_HUMAN|source=pfam27;pfam38|protein_name=Spermatid,mRNA,,5,117,,3+,FLPS
Q96SR6|ensembl_protein_id=ENSP00000292928|entry=ZN382_HUMAN|source=pfam38|protein_name=Zinc,unknown,,2,10,,2,FLPS
Q96SZ4|ensembl_protein_id=ENSP00000459520|entry=ZSC10_HUMAN|source=pfam38|protein_name=Zinc,unknown,,10,285,,3+,FLPS
Q96SZ6|ensembl_protein_id=ENSP00000217372|entry=CK5P1_HUMAN|source=pfam27|protein_name=Mitochondrial,tRNA,,2,15,,2,FLPS
Q96T21|ensembl_protein_id=ENSP00000364959|entry=SEBP2_HUMAN|source=pfam27|protein_name=Selenocysteine,mRNA,,7,127,,3+,FLPS
Q96T37|ensembl_protein_id=ENSP00000473638|entry=RBM15_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,12,429,,3+,FLPS
Q96T58|ensembl_protein_id=ENSP00000364912|entry=MINT_HUMAN|source=pfam27|protein_name=Msx2-interacting,mRNA,,37,1233,,3+,FLPS
Q99459|ensembl_protein_id=ENSP00000360532|entry=CDC5L_HUMAN|source=pfam27|protein_name=Cell,mRNA,,6,133,,3+,FLPS
Q99575|ensembl_protein_id=ENSP00000385787|entry=POP1_HUMAN|source=pfam27|protein_name=Ribonucleases,ncRNA,,5,98,,3+,FLPS
Q99590|ensembl_protein_id=ENSP00000358374|entry=SCAFB_HUMAN|source=pfam27|protein_name=Protein,mRNA,,17,516,,3+,FLPS
Q99608|ensembl_protein_id=ENSP00000497916|entry=NECD_HUMAN|source=pfam38|protein_name=Necdin,unknown,,2,65,,2,FLPS
Q99613|ensembl_protein_id=ENSP00000378953|entry=EIF3C_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,8,148,,3+,FLPS
Q99633|ensembl_protein_id=ENSP00000367835|entry=PRP18_HUMAN|source=pfam27|protein_name=Pre-mRNA-splicing,mRNA,,3,93,,3+,FLPS
Q99717|ensembl_protein_id=ENSP00000441954|entry=SMAD5_HUMAN|source=pfam27|protein_name=SMAD,ncRNA,,3,77,,3+,FLPS
Q99728|ensembl_protein_id=ENSP00000260947|entry=BARD1_HUMAN|source=pfam27|protein_name=BRCA1-associated,ncRNA,,6,130,,3+,FLPS
Q99729|ensembl_protein_id=ENSP00000425031|entry=ROAA_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,4,155,,3+,FLPS
Q99848|ensembl_protein_id=ENSP00000236051|entry=EBP2_HUMAN|source=pfam27|protein_name=Probable,pre-rRNA,,1,35,,1,FLPS
Q99973|ensembl_protein_id=ENSP00000262715|entry=TEP1_HUMAN|source=rbpdb|protein_name=Telomerase,ncRNA,,8,143,,3+,FLPS
Q9BPZ3|ensembl_protein_id=ENSP00000378275|entry=PAIP2_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,mRNA,,2,43,,2,FLPS
Q9BQ04|ensembl_protein_id=ENSP00000310471|entry=RBM4B_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,2,68,,2,FLPS
Q9BQ39|ensembl_protein_id=ENSP00000362687|entry=DDX50_HUMAN|source=pfam27;pfam38|protein_name=ATP-dependent,pre-rRNA,,3,83,,3+,FLPS
Q9BQ52|ensembl_protein_id=ENSP00000337445|entry=RNZ2_HUMAN|source=pfam27|protein_name=Zinc,tRNA,,3,61,,3+,FLPS
Q9BQ67|ensembl_protein_id=ENSP00000253237|entry=GRWD1_HUMAN|source=pfam27|protein_name=Glutamate-rich,pre-rRNA,,3,24,,3+,FLPS
Q9BQ75|ensembl_protein_id=ENSP00000410396|entry=CMS1_HUMAN|source=pfam27|protein_name=Protein,pre-rRNA,,1,30,,1,FLPS
Q9BQC6|ensembl_protein_id=ENSP00000310726|entry=RT63_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,49,,2,FLPS
Q9BQG2|ensembl_protein_id=ENSP00000230792|entry=NUD12_HUMAN|source=modomics|protein_name=NAD-capped,mRNA,,1,28,,1,FLPS
Q9BQI3|ensembl_protein_id=ENSP00000199389|entry=E2AK1_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,4,51,,3+,FLPS
Q9BRA0|ensembl_protein_id=ENSP00000332103|entry=NAA38_HUMAN|source=rbpdb|protein_name=N-alpha-acetyltransferase,snoRNA,,1,12,,1,FLPS
Q9BRD0|ensembl_protein_id=ENSP00000260210|entry=BUD13_HUMAN|source=pfam27|protein_name=BUD13,mRNA,,8,283,,3+,FLPS
Q9BRP8|ensembl_protein_id=ENSP00000381271|entry=PYM1_HUMAN|source=pfam27|protein_name=Partner,mRNA,,3,44,,3+,FLPS
Q9BRR8|ensembl_protein_id=ENSP00000170564|entry=GPTC1_HUMAN|source=pfam27|protein_name=G,mRNA,,9,178,,3+,FLPS
Q9BRS2|ensembl_protein_id=ENSP00000369162|entry=RIOK1_HUMAN|source=pfam27|protein_name=Serine/threonine-protein,pre-rRNA,,5,100,,3+,FLPS
Q9BRS8|ensembl_protein_id=ENSP00000299213|entry=LARP6_HUMAN|source=pfam27|protein_name=La-related,mRNA,,6,83,,3+,FLPS
Q9BRX9|ensembl_protein_id=ENSP00000402653|entry=WDR83_HUMAN|source=pfam27|protein_name=WD,mRNA,,1,11,,1,FLPS
Q9BRZ2|ensembl_protein_id=ENSP00000305161|entry=TRI56_HUMAN|source=pfam27|protein_name=E3,unknown,,7,187,,3+,FLPS
Q9BSC4|ensembl_protein_id=ENSP00000263837|entry=NOL10_HUMAN|source=pfam27|protein_name=Nucleolar,pre-rRNA,,8,137,,3+,FLPS
Q9BSV6|ensembl_protein_id=ENSP00000379667|entry=SEN34_HUMAN|source=pfam27|protein_name=tRNA-splicing,tRNA,,2,44,,2,FLPS
Q9BTD8|ensembl_protein_id=ENSP00000466044|entry=RBM42_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,11,280,,3+,FLPS
Q9BTF0|ensembl_protein_id=ENSP00000423933|entry=THUM2_HUMAN|source=pfam27|protein_name=U6,tRNA,,1,6,,1,FLPS
Q9BTL3|ensembl_protein_id=ENSP00000307181|entry=RAMAC_HUMAN|source=pfam27|protein_name=RNA,mRNA,,3,74,,3+,FLPS
Q9BUJ2|ensembl_protein_id=ENSP00000375863|entry=HNRL1_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,8,339,,3+,FLPS
Q9BUL9|ensembl_protein_id=ENSP00000317691|entry=RPP25_HUMAN|source=pfam27|protein_name=Ribonuclease,ncRNA,,2,70,,2,FLPS
Q9BUQ8|ensembl_protein_id=ENSP00000310723|entry=DDX23_HUMAN|source=pfam27;pfam38|protein_name=Probable,snRNA,,5,290,,3+,FLPS
Q9BUR4|ensembl_protein_id=ENSP00000324203|entry=TCAB1_HUMAN|source=pfam27|protein_name=Telomerase,ncRNA,,4,140,,3+,FLPS
Q9BV44|ensembl_protein_id=ENSP00000339532|entry=THUM3_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,2,21,,2,FLPS
Q9BVP2|ensembl_protein_id=ENSP00000378278|entry=GNL3_HUMAN|source=pfam27|protein_name=Guanine,pre-rRNA,,7,204,,3+,FLPS
Q9BVS4|ensembl_protein_id=ENSP00000283109|entry=RIOK2_HUMAN|source=pfam27|protein_name=Serine/threonine-protein,pre-rRNA,,4,94,,3+,FLPS
Q9BW92|ensembl_protein_id=ENSP00000358060|entry=SYTM_HUMAN|source=pfam27|protein_name=Threonine--tRNA,tRNA,,4,33,,3+,FLPS
Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,unknown,,6,126,,3+,FLPS
Q9BWF3|ensembl_protein_id=ENSP00000309166|entry=RBM4_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,3,64,,3+,FLPS
Q9BWT3|ensembl_protein_id=ENSP00000238714|entry=PAPOG_HUMAN|source=pfam27|protein_name=Poly(A),mRNA,,5,83,,3+,FLPS
Q9BWU0|ensembl_protein_id=ENSP00000323837|entry=NADAP_HUMAN|source=pfam27|protein_name=Kanadaptin,unknown,,9,188,,3+,FLPS
Q9BX10|ensembl_protein_id=ENSP00000304893|entry=GTPB2_HUMAN|source=pfam27|protein_name=GTP-binding,mRNA,,2,48,,2,FLPS
Q9BX46|ensembl_protein_id=ENSP00000368341|entry=RBM24_HUMAN|source=pfam38|protein_name=RNA-binding,mRNA,,3,98,,3+,FLPS
Q9BX63|ensembl_protein_id=ENSP00000259008|entry=FANCJ_HUMAN|source=pfam38|protein_name=Fanconi,unknown,,4,43,,3+,FLPS
Q9BXP5|ensembl_protein_id=ENSP00000478341|entry=SRRT_HUMAN|source=rbpdb|protein_name=Serrate,ncRNA,,12,426,,3+,FLPS
Q9BXR0|ensembl_protein_id=ENSP00000250237|entry=TGT_HUMAN|source=modomics|protein_name=Queuine,tRNA,,2,30,,2,FLPS
Q9BXT6|ensembl_protein_id=ENSP00000262794|entry=M10L1_HUMAN|source=rbpdb|protein_name=RNA,ncRNA,,2,36,,2,FLPS
Q9BXT8|ensembl_protein_id=ENSP00000255324|entry=RNF17_HUMAN|source=pfam27|protein_name=RING,mRNA,,6,139,,3+,FLPS
Q9BXU2|ensembl_protein_id=ENSP00000303777|entry=TX13B_HUMAN|source=pfam38|protein_name=Testis-expressed,mRNA,,1,81,,1,FLPS
Q9BXV9|ensembl_protein_id=ENSP00000306320|entry=GON7_HUMAN|source=modomics|protein_name=EKC/KEOPS,tRNA,,1,14,,1,FLPS
Q9BXY0|ensembl_protein_id=ENSP00000353246|entry=MAK16_HUMAN|source=pfam27|protein_name=Protein,pre-rRNA,,2,96,,2,FLPS
Q9BY44|ensembl_protein_id=ENSP00000385292|entry=EIF2A_HUMAN|source=pfam27|protein_name=Eukaryotic,tRNA,,2,30,,2,FLPS
Q9BY77|ensembl_protein_id=ENSP00000252116|entry=PDIP3_HUMAN|source=pfam27|protein_name=Polymerase,mRNA,,3,37,,3+,FLPS
Q9BYC8|ensembl_protein_id=ENSP00000223324|entry=RM32_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,3,61,,3+,FLPS
Q9BYC9|ensembl_protein_id=ENSP00000341082|entry=RM20_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,38,,1,FLPS
Q9BYD2|ensembl_protein_id=ENSP00000357823|entry=RM09_HUMAN|source=pfam27;pfam38|protein_name=Large,ribosomal protein,,1,10,,1,FLPS
Q9BYG3|ensembl_protein_id=ENSP00000285814|entry=MK67I_HUMAN|source=pfam27;pfam38|protein_name=MKI67,pre-rRNA,,4,50,,3+,FLPS
Q9BYJ9|ensembl_protein_id=ENSP00000359364|entry=YTHD1_HUMAN|source=rbpdb;modomics|protein_name=YTH,mRNA,,7,211,,3+,FLPS
Q9BYN8|ensembl_protein_id=ENSP00000369682|entry=RT26_HUMAN|source=pfam27|protein_name=Small,ribosomal protein,,1,54,,1,FLPS
Q9BYX4|ensembl_protein_id=ENSP00000497271|entry=IFIH1_HUMAN|source=pfam38|protein_name=Interferon-induced,ncRNA,,4,89,,3+,FLPS
Q9BZB8|ensembl_protein_id=ENSP00000477557|entry=CPEB1_HUMAN|source=rbpdb|protein_name=Cytoplasmic,mRNA,,4,103,,3+,FLPS
Q9BZC1|ensembl_protein_id=ENSP00000335631|entry=CELF4_HUMAN|source=pfam27|protein_name=CUGBP,mRNA,,5,193,,3+,FLPS
Q9BZE1|ensembl_protein_id=ENSP00000354086|entry=RM37_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,2,56,,2,FLPS
Q9BZE4|ensembl_protein_id=ENSP00000354040|entry=GTPB4_HUMAN|source=pfam27|protein_name=GTP-binding,pre-rRNA,,7,132,,3+,FLPS
Q9BZI7|ensembl_protein_id=ENSP00000245418|entry=REN3B_HUMAN|source=pfam27|protein_name=Regulator,mRNA,,6,244,,3+,FLPS
Q9BZJ0|ensembl_protein_id=ENSP00000440733|entry=CRNL1_HUMAN|source=pfam27|protein_name=Crooked,mRNA,,5,91,,3+,FLPS
Q9C0B0|ensembl_protein_id=ENSP00000464893|entry=UNK_HUMAN|source=rbpdb|protein_name=RING,unknown,,8,218,,3+,FLPS
Q9C0B1|ensembl_protein_id=ENSP00000418823|entry=FTO_HUMAN|source=pfam27|protein_name=Alpha-ketoglutarate-dependent,mRNA,,3,32,,3+,FLPS
Q9C0B9|ensembl_protein_id=ENSP00000464791|entry=ZCHC2_HUMAN|source=pfam27|protein_name=Zinc,unknown,,12,353,,3+,FLPS
Q9C0D7|ensembl_protein_id=ENSP00000278590|entry=ZC12C_HUMAN|source=pfam27|protein_name=Probable,unknown,,7,231,,3+,FLPS
Q9GZL7|ensembl_protein_id=ENSP00000261015|entry=WDR12_HUMAN|source=pfam27|protein_name=Ribosome,pre-rRNA,,2,25,,2,FLPS
Q9GZR2|ensembl_protein_id=ENSP00000361010|entry=REXO4_HUMAN|source=pfam27|protein_name=RNA,pre-rRNA,,4,70,,3+,FLPS
Q9GZS3|ensembl_protein_id=ENSP00000267973|entry=SKI8_HUMAN|source=pfam27|protein_name=Superkiller,mRNA,,2,17,,2,FLPS
Q9GZT3|ensembl_protein_id=ENSP00000450909|entry=SLIRP_HUMAN|source=pfam27|protein_name=SRA,ncRNA,,1,10,,1,FLPS
Q9GZY0|ensembl_protein_id=ENSP00000472530|entry=NXF2_HUMAN|source=pfam27|protein_name=Nuclear,mRNA,,2,45,,2,FLPS
Q9H000|ensembl_protein_id=ENSP00000170447|entry=MKRN2_HUMAN|source=pfam27|protein_name=E3,mRNA,,3,67,,3+,FLPS
Q9H089|ensembl_protein_id=ENSP00000265245|entry=LSG1_HUMAN|source=pfam27|protein_name=Large,pre-rRNA,,3,63,,3+,FLPS
Q9H0A0|ensembl_protein_id=ENSP00000433011|entry=NAT10_HUMAN|source=pfam27|protein_name=RNA,pre-rRNA,,5,86,,3+,FLPS
Q9H0A6|ensembl_protein_id=ENSP00000376503|entry=RNF32_HUMAN|source=pfam38|protein_name=RING,unknown,,3,40,,3+,FLPS
Q9H0H0|ensembl_protein_id=ENSP00000414237|entry=INT2_HUMAN|source=pfam27|protein_name=Integrator,snRNA,,4,45,,3+,FLPS
Q9H0J9|ensembl_protein_id=ENSP00000263549|entry=PAR12_HUMAN|source=pfam27|protein_name=Protein,unknown,,5,130,,3+,FLPS
Q9H0K6|ensembl_protein_id=ENSP00000343081|entry=PUS7L_HUMAN|source=modomics|protein_name=Pseudouridylate,pre-rRNA,,2,43,,2,FLPS
Q9H0L4|ensembl_protein_id=ENSP00000332444|entry=CSTFT_HUMAN|source=pfam27;pfam38|protein_name=Cleavage,mRNA,,5,383,,3+,FLPS
Q9H0S4|ensembl_protein_id=ENSP00000319578|entry=DDX47_HUMAN|source=pfam27|protein_name=Probable,pre-rRNA,,2,23,,2,FLPS
Q9H0U6|ensembl_protein_id=ENSP00000356001|entry=RM18_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,1,27,,1,FLPS
Q9H0W8|ensembl_protein_id=ENSP00000270066|entry=SMG9_HUMAN|source=pfam27|protein_name=Nonsense-mediated,mRNA,,5,122,,3+,FLPS
Q9H0Z9|ensembl_protein_id=ENSP00000348538|entry=RBM38_HUMAN|source=pfam38|protein_name=RNA-binding,mRNA,,2,97,,2,FLPS
Q9H1E1|ensembl_protein_id=ENSP00000298690|entry=RNAS7_HUMAN|source=pfam27|protein_name=Ribonuclease,diverse,,1,9,,1,FLPS
Q9H1J1|ensembl_protein_id=ENSP00000364448|entry=REN3A_HUMAN|source=pfam27|protein_name=Regulator,mRNA,,7,224,,3+,FLPS
Q9H1K1|ensembl_protein_id=ENSP00000310623|entry=ISCU_HUMAN|source=modomics|protein_name=Iron-sulfur,unknown,,1,32,,1,FLPS
Q9H2K0|ensembl_protein_id=ENSP00000370508|entry=IF3M_HUMAN|source=pfam27|protein_name=Translation,mRNA,,2,30,,2,FLPS
Q9H2T7|ensembl_protein_id=ENSP00000427975|entry=RBP17_HUMAN|source=pfam27|protein_name=Ran-binding,mRNA,,4,44,,3+,FLPS
Q9H2U1|ensembl_protein_id=ENSP00000417078|entry=DHX36_HUMAN|source=pfam27|protein_name=ATP-dependent,mRNA,,3,54,,3+,FLPS
Q9H307|ensembl_protein_id=ENSP00000216832|entry=PININ_HUMAN|source=pfam27|protein_name=Pinin,mRNA,,8,440,,3+,FLPS
Q9H361|ensembl_protein_id=ENSP00000281589|entry=PABP3_HUMAN|source=pfam27|protein_name=Polyadenylate-binding,mRNA,,3,81,,3+,FLPS
Q9H3H1|ensembl_protein_id=ENSP00000361905|entry=MOD5_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,1,7,,1,FLPS
Q9H3H3|ensembl_protein_id=ENSP00000398350|entry=CK068_HUMAN|source=pfam27|protein_name=UPF0696,unknown,,4,56,,3+,FLPS
Q9H3J6|ensembl_protein_id=ENSP00000390647|entry=MTRFR_HUMAN|source=pfam27|protein_name=Mitochondrial,mRNA,,1,36,,1,FLPS
Q9H4L7|ensembl_protein_id=ENSP00000351947|entry=SMRCD_HUMAN|source=pfam38|protein_name=SWI/SNF-related,unknown,,9,149,,3+,FLPS
Q9H4T2|ensembl_protein_id=ENSP00000366527|entry=ZSC16_HUMAN|source=pfam38|protein_name=Zinc,unknown,,2,14,,2,FLPS
Q9H4Z3|ensembl_protein_id=ENSP00000361486|entry=CAPAM_HUMAN|source=modomics|protein_name=mRNA,mRNA,,3,71,,3+,FLPS
Q9H501|ensembl_protein_id=ENSP00000202816|entry=ESF1_HUMAN|source=pfam27|protein_name=ESF1,pre-rRNA,,8,249,,3+,FLPS
Q9H583|ensembl_protein_id=ENSP00000355541|entry=HEAT1_HUMAN|source=pfam27|protein_name=HEAT,snoRNA,,6,51,,3+,FLPS
Q9H5H4|ensembl_protein_id=ENSP00000369777|entry=ZN768_HUMAN|source=pfam27;pfam38|protein_name=Zinc,unknown,,3,157,,3+,FLPS
Q9H5U6|ensembl_protein_id=ENSP00000303468|entry=ZCHC4_HUMAN|source=modomics|protein_name=rRNA,pre-rRNA,,6,168,,3+,FLPS
Q9H5Z1|ensembl_protein_id=ENSP00000252011|entry=DHX35_HUMAN|source=pfam27|protein_name=Probable,mRNA,,1,5,,1,FLPS
Q9H633|ensembl_protein_id=ENSP00000408610|entry=RPP21_HUMAN|source=pfam27|protein_name=Ribonuclease,ncRNA,,1,53,,1,FLPS
Q9H694|ensembl_protein_id=ENSP00000362993|entry=BICC1_HUMAN|source=pfam27|protein_name=Protein,mRNA,,7,112,,3+,FLPS
