uniprot_accession,rna_class,uniprot_length,signature_for_fraction,signature_residues,property_fraction,method
Q9BQI3|ensembl_protein_id=ENSP00000199389|entry=E2AK1_HUMAN|source=pfam27|protein_name=Eukaryotic,mRNA,,disorder_rich_spacer_region,24,,FLPS
Q9BRA0|ensembl_protein_id=ENSP00000332103|entry=NAA38_HUMAN|source=rbpdb|protein_name=N-alpha-acetyltransferase,snoRNA,,disorder_rich_spacer_region,12,,FLPS
Q9BRD0|ensembl_protein_id=ENSP00000260210|entry=BUD13_HUMAN|source=pfam27|protein_name=BUD13,mRNA,,acidic_region,31,,FLPS
Q9BRD0|ensembl_protein_id=ENSP00000260210|entry=BUD13_HUMAN|source=pfam27|protein_name=BUD13,mRNA,,aromatic_sticker_region,159,,FLPS
Q9BRD0|ensembl_protein_id=ENSP00000260210|entry=BUD13_HUMAN|source=pfam27|protein_name=BUD13,mRNA,,basic_enriched_region,12,,FLPS
Q9BRD0|ensembl_protein_id=ENSP00000260210|entry=BUD13_HUMAN|source=pfam27|protein_name=BUD13,mRNA,,disorder_rich_spacer_region,19,,FLPS
Q9BRD0|ensembl_protein_id=ENSP00000260210|entry=BUD13_HUMAN|source=pfam27|protein_name=BUD13,mRNA,,other,62,,FLPS
Q9BRP8|ensembl_protein_id=ENSP00000381271|entry=PYM1_HUMAN|source=pfam27|protein_name=Partner,mRNA,,acidic_region,8,,FLPS
Q9BRP8|ensembl_protein_id=ENSP00000381271|entry=PYM1_HUMAN|source=pfam27|protein_name=Partner,mRNA,,basic_enriched_region,11,,FLPS
Q9BRP8|ensembl_protein_id=ENSP00000381271|entry=PYM1_HUMAN|source=pfam27|protein_name=Partner,mRNA,,disorder_rich_spacer_region,25,,FLPS
Q9BRR8|ensembl_protein_id=ENSP00000170564|entry=GPTC1_HUMAN|source=pfam27|protein_name=G,mRNA,,arginine_rich_rna_contact_region,8,,FLPS
Q9BRR8|ensembl_protein_id=ENSP00000170564|entry=GPTC1_HUMAN|source=pfam27|protein_name=G,mRNA,,aromatic_sticker_region,41,,FLPS
Q9BRR8|ensembl_protein_id=ENSP00000170564|entry=GPTC1_HUMAN|source=pfam27|protein_name=G,mRNA,,basic_enriched_region,43,,FLPS
Q9BRR8|ensembl_protein_id=ENSP00000170564|entry=GPTC1_HUMAN|source=pfam27|protein_name=G,mRNA,,disorder_rich_spacer_region,86,,FLPS
Q9BRS2|ensembl_protein_id=ENSP00000369162|entry=RIOK1_HUMAN|source=pfam27|protein_name=Serine/threonine-protein,pre-rRNA,,acidic_region,47,,FLPS
Q9BRS2|ensembl_protein_id=ENSP00000369162|entry=RIOK1_HUMAN|source=pfam27|protein_name=Serine/threonine-protein,pre-rRNA,,aromatic_sticker_region,5,,FLPS
Q9BRS2|ensembl_protein_id=ENSP00000369162|entry=RIOK1_HUMAN|source=pfam27|protein_name=Serine/threonine-protein,pre-rRNA,,basic_enriched_region,48,,FLPS
Q9BRS8|ensembl_protein_id=ENSP00000299213|entry=LARP6_HUMAN|source=pfam27|protein_name=La-related,mRNA,,acidic_region,49,,FLPS
Q9BRS8|ensembl_protein_id=ENSP00000299213|entry=LARP6_HUMAN|source=pfam27|protein_name=La-related,mRNA,,arginine_rich_rna_contact_region,5,,FLPS
Q9BRS8|ensembl_protein_id=ENSP00000299213|entry=LARP6_HUMAN|source=pfam27|protein_name=La-related,mRNA,,basic_enriched_region,11,,FLPS
Q9BRS8|ensembl_protein_id=ENSP00000299213|entry=LARP6_HUMAN|source=pfam27|protein_name=La-related,mRNA,,disorder_rich_spacer_region,18,,FLPS
Q9BRX9|ensembl_protein_id=ENSP00000402653|entry=WDR83_HUMAN|source=pfam27|protein_name=WD,mRNA,,other,11,,FLPS
Q9BRZ2|ensembl_protein_id=ENSP00000305161|entry=TRI56_HUMAN|source=pfam27|protein_name=E3,unknown,,aromatic_sticker_region,64,,FLPS
Q9BRZ2|ensembl_protein_id=ENSP00000305161|entry=TRI56_HUMAN|source=pfam27|protein_name=E3,unknown,,basic_enriched_region,6,,FLPS
Q9BRZ2|ensembl_protein_id=ENSP00000305161|entry=TRI56_HUMAN|source=pfam27|protein_name=E3,unknown,,disorder_rich_spacer_region,11,,FLPS
Q9BRZ2|ensembl_protein_id=ENSP00000305161|entry=TRI56_HUMAN|source=pfam27|protein_name=E3,unknown,,other,30,,FLPS
Q9BRZ2|ensembl_protein_id=ENSP00000305161|entry=TRI56_HUMAN|source=pfam27|protein_name=E3,unknown,,unmapped_physicochemical_properties,76,,FLPS
Q9BSC4|ensembl_protein_id=ENSP00000263837|entry=NOL10_HUMAN|source=pfam27|protein_name=Nucleolar,pre-rRNA,,acidic_region,49,,FLPS
Q9BSC4|ensembl_protein_id=ENSP00000263837|entry=NOL10_HUMAN|source=pfam27|protein_name=Nucleolar,pre-rRNA,,arginine_rich_rna_contact_region,51,,FLPS
Q9BSC4|ensembl_protein_id=ENSP00000263837|entry=NOL10_HUMAN|source=pfam27|protein_name=Nucleolar,pre-rRNA,,basic_enriched_region,37,,FLPS
Q9BSV6|ensembl_protein_id=ENSP00000379667|entry=SEN34_HUMAN|source=pfam27|protein_name=tRNA-splicing,tRNA,,acidic_region,32,,FLPS
Q9BSV6|ensembl_protein_id=ENSP00000379667|entry=SEN34_HUMAN|source=pfam27|protein_name=tRNA-splicing,tRNA,,gs_rich_neutral_region,12,,FLPS
Q9BTD8|ensembl_protein_id=ENSP00000466044|entry=RBM42_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,acidic_region,17,,FLPS
Q9BTD8|ensembl_protein_id=ENSP00000466044|entry=RBM42_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,aromatic_sticker_region,18,,FLPS
Q9BTD8|ensembl_protein_id=ENSP00000466044|entry=RBM42_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,basic_enriched_region,18,,FLPS
Q9BTD8|ensembl_protein_id=ENSP00000466044|entry=RBM42_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,disorder_rich_spacer_region,193,,FLPS
Q9BTD8|ensembl_protein_id=ENSP00000466044|entry=RBM42_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,other,34,,FLPS
Q9BTF0|ensembl_protein_id=ENSP00000423933|entry=THUM2_HUMAN|source=pfam27|protein_name=U6,tRNA,,hydrophobic_region,6,,FLPS
Q9BTL3|ensembl_protein_id=ENSP00000307181|entry=RAMAC_HUMAN|source=pfam27|protein_name=RNA,mRNA,,aromatic_sticker_region,68,,FLPS
Q9BTL3|ensembl_protein_id=ENSP00000307181|entry=RAMAC_HUMAN|source=pfam27|protein_name=RNA,mRNA,,disorder_rich_spacer_region,6,,FLPS
Q9BUJ2|ensembl_protein_id=ENSP00000375863|entry=HNRL1_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,acidic_region,53,,FLPS
Q9BUJ2|ensembl_protein_id=ENSP00000375863|entry=HNRL1_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,arginine_rich_rna_contact_region,18,,FLPS
Q9BUJ2|ensembl_protein_id=ENSP00000375863|entry=HNRL1_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,aromatic_sticker_region,166,,FLPS
Q9BUJ2|ensembl_protein_id=ENSP00000375863|entry=HNRL1_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,other,91,,FLPS
Q9BUJ2|ensembl_protein_id=ENSP00000375863|entry=HNRL1_HUMAN|source=pfam27|protein_name=Heterogeneous,mRNA,,unmapped_physicochemical_properties,11,,FLPS
Q9BUL9|ensembl_protein_id=ENSP00000317691|entry=RPP25_HUMAN|source=pfam27|protein_name=Ribonuclease,ncRNA,,disorder_rich_spacer_region,70,,FLPS
Q9BUQ8|ensembl_protein_id=ENSP00000310723|entry=DDX23_HUMAN|source=pfam27;pfam38|protein_name=Probable,snRNA,,acidic_region,7,,FLPS
Q9BUQ8|ensembl_protein_id=ENSP00000310723|entry=DDX23_HUMAN|source=pfam27;pfam38|protein_name=Probable,snRNA,,arginine_rich_rna_contact_region,5,,FLPS
Q9BUQ8|ensembl_protein_id=ENSP00000310723|entry=DDX23_HUMAN|source=pfam27;pfam38|protein_name=Probable,snRNA,,other,278,,FLPS
Q9BUR4|ensembl_protein_id=ENSP00000324203|entry=TCAB1_HUMAN|source=pfam27|protein_name=Telomerase,ncRNA,,acidic_region,60,,FLPS
Q9BUR4|ensembl_protein_id=ENSP00000324203|entry=TCAB1_HUMAN|source=pfam27|protein_name=Telomerase,ncRNA,,disorder_rich_spacer_region,80,,FLPS
Q9BV44|ensembl_protein_id=ENSP00000339532|entry=THUM3_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,basic_enriched_region,9,,FLPS
Q9BV44|ensembl_protein_id=ENSP00000339532|entry=THUM3_HUMAN|source=pfam27|protein_name=tRNA,tRNA,,unmapped_physicochemical_properties,12,,FLPS
Q9BVP2|ensembl_protein_id=ENSP00000378278|entry=GNL3_HUMAN|source=pfam27|protein_name=Guanine,pre-rRNA,,acidic_region,60,,FLPS
Q9BVP2|ensembl_protein_id=ENSP00000378278|entry=GNL3_HUMAN|source=pfam27|protein_name=Guanine,pre-rRNA,,arginine_rich_rna_contact_region,45,,FLPS
Q9BVP2|ensembl_protein_id=ENSP00000378278|entry=GNL3_HUMAN|source=pfam27|protein_name=Guanine,pre-rRNA,,aromatic_sticker_region,9,,FLPS
Q9BVP2|ensembl_protein_id=ENSP00000378278|entry=GNL3_HUMAN|source=pfam27|protein_name=Guanine,pre-rRNA,,basic_enriched_region,62,,FLPS
Q9BVP2|ensembl_protein_id=ENSP00000378278|entry=GNL3_HUMAN|source=pfam27|protein_name=Guanine,pre-rRNA,,unmapped_physicochemical_properties,28,,FLPS
Q9BVS4|ensembl_protein_id=ENSP00000283109|entry=RIOK2_HUMAN|source=pfam27|protein_name=Serine/threonine-protein,pre-rRNA,,acidic_region,77,,FLPS
Q9BVS4|ensembl_protein_id=ENSP00000283109|entry=RIOK2_HUMAN|source=pfam27|protein_name=Serine/threonine-protein,pre-rRNA,,arginine_rich_rna_contact_region,5,,FLPS
Q9BVS4|ensembl_protein_id=ENSP00000283109|entry=RIOK2_HUMAN|source=pfam27|protein_name=Serine/threonine-protein,pre-rRNA,,disorder_rich_spacer_region,12,,FLPS
Q9BW92|ensembl_protein_id=ENSP00000358060|entry=SYTM_HUMAN|source=pfam27|protein_name=Threonine--tRNA,tRNA,,arginine_rich_rna_contact_region,5,,FLPS
Q9BW92|ensembl_protein_id=ENSP00000358060|entry=SYTM_HUMAN|source=pfam27|protein_name=Threonine--tRNA,tRNA,,aromatic_sticker_region,23,,FLPS
Q9BW92|ensembl_protein_id=ENSP00000358060|entry=SYTM_HUMAN|source=pfam27|protein_name=Threonine--tRNA,tRNA,,disorder_rich_spacer_region,5,,FLPS
Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,unknown,,acidic_region,11,,FLPS
Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,unknown,,arginine_rich_rna_contact_region,15,,FLPS
Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,unknown,,aromatic_sticker_region,42,,FLPS
Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,unknown,,disorder_rich_spacer_region,48,,FLPS
Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,unknown,,other,5,,FLPS
Q9BWE0|ensembl_protein_id=ENSP00000417291|entry=REPI1_HUMAN|source=pfam27|protein_name=DNA-binding,unknown,,unmapped_physicochemical_properties,5,,FLPS
Q9BWF3|ensembl_protein_id=ENSP00000309166|entry=RBM4_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,aromatic_sticker_region,33,,FLPS
Q9BWF3|ensembl_protein_id=ENSP00000309166|entry=RBM4_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,disorder_rich_spacer_region,18,,FLPS
Q9BWF3|ensembl_protein_id=ENSP00000309166|entry=RBM4_HUMAN|source=pfam27|protein_name=RNA-binding,mRNA,,other,13,,FLPS
Q9BWT3|ensembl_protein_id=ENSP00000238714|entry=PAPOG_HUMAN|source=pfam27|protein_name=Poly(A),mRNA,,acidic_region,5,,FLPS
Q9BWT3|ensembl_protein_id=ENSP00000238714|entry=PAPOG_HUMAN|source=pfam27|protein_name=Poly(A),mRNA,,aromatic_sticker_region,6,,FLPS
Q9BWT3|ensembl_protein_id=ENSP00000238714|entry=PAPOG_HUMAN|source=pfam27|protein_name=Poly(A),mRNA,,basic_enriched_region,5,,FLPS
Q9BWT3|ensembl_protein_id=ENSP00000238714|entry=PAPOG_HUMAN|source=pfam27|protein_name=Poly(A),mRNA,,other,67,,FLPS
Q9BWU0|ensembl_protein_id=ENSP00000323837|entry=NADAP_HUMAN|source=pfam27|protein_name=Kanadaptin,unknown,,acidic_region,62,,FLPS
Q9BWU0|ensembl_protein_id=ENSP00000323837|entry=NADAP_HUMAN|source=pfam27|protein_name=Kanadaptin,unknown,,aromatic_sticker_region,27,,FLPS
Q9BWU0|ensembl_protein_id=ENSP00000323837|entry=NADAP_HUMAN|source=pfam27|protein_name=Kanadaptin,unknown,,basic_enriched_region,5,,FLPS
Q9BWU0|ensembl_protein_id=ENSP00000323837|entry=NADAP_HUMAN|source=pfam27|protein_name=Kanadaptin,unknown,,disorder_rich_spacer_region,43,,FLPS
Q9BWU0|ensembl_protein_id=ENSP00000323837|entry=NADAP_HUMAN|source=pfam27|protein_name=Kanadaptin,unknown,,other,51,,FLPS
Q9BX10|ensembl_protein_id=ENSP00000304893|entry=GTPB2_HUMAN|source=pfam27|protein_name=GTP-binding,mRNA,,aromatic_sticker_region,6,,FLPS
Q9BX10|ensembl_protein_id=ENSP00000304893|entry=GTPB2_HUMAN|source=pfam27|protein_name=GTP-binding,mRNA,,disorder_rich_spacer_region,42,,FLPS
Q9BX46|ensembl_protein_id=ENSP00000368341|entry=RBM24_HUMAN|source=pfam38|protein_name=RNA-binding,mRNA,,aromatic_sticker_region,98,,FLPS
Q9BX63|ensembl_protein_id=ENSP00000259008|entry=FANCJ_HUMAN|source=pfam38|protein_name=Fanconi,unknown,,acidic_region,24,,FLPS
Q9BX63|ensembl_protein_id=ENSP00000259008|entry=FANCJ_HUMAN|source=pfam38|protein_name=Fanconi,unknown,,disorder_rich_spacer_region,8,,FLPS
Q9BX63|ensembl_protein_id=ENSP00000259008|entry=FANCJ_HUMAN|source=pfam38|protein_name=Fanconi,unknown,,unmapped_physicochemical_properties,11,,FLPS
Q9BXP5|ensembl_protein_id=ENSP00000478341|entry=SRRT_HUMAN|source=rbpdb|protein_name=Serrate,ncRNA,,acidic_region,128,,FLPS
Q9BXP5|ensembl_protein_id=ENSP00000478341|entry=SRRT_HUMAN|source=rbpdb|protein_name=Serrate,ncRNA,,arginine_rich_rna_contact_region,6,,FLPS
Q9BXP5|ensembl_protein_id=ENSP00000478341|entry=SRRT_HUMAN|source=rbpdb|protein_name=Serrate,ncRNA,,aromatic_sticker_region,196,,FLPS
Q9BXP5|ensembl_protein_id=ENSP00000478341|entry=SRRT_HUMAN|source=rbpdb|protein_name=Serrate,ncRNA,,disorder_rich_spacer_region,20,,FLPS
Q9BXP5|ensembl_protein_id=ENSP00000478341|entry=SRRT_HUMAN|source=rbpdb|protein_name=Serrate,ncRNA,,other,76,,FLPS
Q9BXR0|ensembl_protein_id=ENSP00000250237|entry=TGT_HUMAN|source=modomics|protein_name=Queuine,tRNA,,aromatic_sticker_region,24,,FLPS
Q9BXR0|ensembl_protein_id=ENSP00000250237|entry=TGT_HUMAN|source=modomics|protein_name=Queuine,tRNA,,other,6,,FLPS
Q9BXT6|ensembl_protein_id=ENSP00000262794|entry=M10L1_HUMAN|source=rbpdb|protein_name=RNA,ncRNA,,hydrophobic_region,7,,FLPS
Q9BXT6|ensembl_protein_id=ENSP00000262794|entry=M10L1_HUMAN|source=rbpdb|protein_name=RNA,ncRNA,,unmapped_physicochemical_properties,29,,FLPS
Q9BXT8|ensembl_protein_id=ENSP00000255324|entry=RNF17_HUMAN|source=pfam27|protein_name=RING,mRNA,,acidic_region,68,,FLPS
Q9BXT8|ensembl_protein_id=ENSP00000255324|entry=RNF17_HUMAN|source=pfam27|protein_name=RING,mRNA,,aromatic_sticker_region,43,,FLPS
Q9BXT8|ensembl_protein_id=ENSP00000255324|entry=RNF17_HUMAN|source=pfam27|protein_name=RING,mRNA,,disorder_rich_spacer_region,7,,FLPS
Q9BXT8|ensembl_protein_id=ENSP00000255324|entry=RNF17_HUMAN|source=pfam27|protein_name=RING,mRNA,,unmapped_physicochemical_properties,21,,FLPS
Q9BXU2|ensembl_protein_id=ENSP00000303777|entry=TX13B_HUMAN|source=pfam38|protein_name=Testis-expressed,mRNA,,other,81,,FLPS
Q9BXV9|ensembl_protein_id=ENSP00000306320|entry=GON7_HUMAN|source=modomics|protein_name=EKC/KEOPS,tRNA,,acidic_region,14,,FLPS
Q9BXY0|ensembl_protein_id=ENSP00000353246|entry=MAK16_HUMAN|source=pfam27|protein_name=Protein,pre-rRNA,,acidic_region,69,,FLPS
Q9BXY0|ensembl_protein_id=ENSP00000353246|entry=MAK16_HUMAN|source=pfam27|protein_name=Protein,pre-rRNA,,arginine_rich_rna_contact_region,27,,FLPS
Q9BY44|ensembl_protein_id=ENSP00000385292|entry=EIF2A_HUMAN|source=pfam27|protein_name=Eukaryotic,tRNA,,aromatic_sticker_region,19,,FLPS
Q9BY44|ensembl_protein_id=ENSP00000385292|entry=EIF2A_HUMAN|source=pfam27|protein_name=Eukaryotic,tRNA,,basic_enriched_region,11,,FLPS
Q9BY77|ensembl_protein_id=ENSP00000252116|entry=PDIP3_HUMAN|source=pfam27|protein_name=Polymerase,mRNA,,acidic_region,7,,FLPS
Q9BY77|ensembl_protein_id=ENSP00000252116|entry=PDIP3_HUMAN|source=pfam27|protein_name=Polymerase,mRNA,,disorder_rich_spacer_region,8,,FLPS
Q9BY77|ensembl_protein_id=ENSP00000252116|entry=PDIP3_HUMAN|source=pfam27|protein_name=Polymerase,mRNA,,other,22,,FLPS
Q9BYC8|ensembl_protein_id=ENSP00000223324|entry=RM32_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,arginine_rich_rna_contact_region,12,,FLPS
Q9BYC8|ensembl_protein_id=ENSP00000223324|entry=RM32_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,aromatic_sticker_region,49,,FLPS
Q9BYC9|ensembl_protein_id=ENSP00000341082|entry=RM20_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,arginine_rich_rna_contact_region,38,,FLPS
Q9BYD2|ensembl_protein_id=ENSP00000357823|entry=RM09_HUMAN|source=pfam27;pfam38|protein_name=Large,ribosomal protein,,arginine_rich_rna_contact_region,10,,FLPS
Q9BYG3|ensembl_protein_id=ENSP00000285814|entry=MK67I_HUMAN|source=pfam27;pfam38|protein_name=MKI67,pre-rRNA,,acidic_region,6,,FLPS
Q9BYG3|ensembl_protein_id=ENSP00000285814|entry=MK67I_HUMAN|source=pfam27;pfam38|protein_name=MKI67,pre-rRNA,,arginine_rich_rna_contact_region,39,,FLPS
Q9BYG3|ensembl_protein_id=ENSP00000285814|entry=MK67I_HUMAN|source=pfam27;pfam38|protein_name=MKI67,pre-rRNA,,basic_enriched_region,5,,FLPS
Q9BYJ9|ensembl_protein_id=ENSP00000359364|entry=YTHD1_HUMAN|source=rbpdb;modomics|protein_name=YTH,mRNA,,acidic_region,8,,FLPS
Q9BYJ9|ensembl_protein_id=ENSP00000359364|entry=YTHD1_HUMAN|source=rbpdb;modomics|protein_name=YTH,mRNA,,aromatic_sticker_region,44,,FLPS
Q9BYJ9|ensembl_protein_id=ENSP00000359364|entry=YTHD1_HUMAN|source=rbpdb;modomics|protein_name=YTH,mRNA,,gs_rich_neutral_region,28,,FLPS
Q9BYJ9|ensembl_protein_id=ENSP00000359364|entry=YTHD1_HUMAN|source=rbpdb;modomics|protein_name=YTH,mRNA,,hydrophobic_region,5,,FLPS
Q9BYJ9|ensembl_protein_id=ENSP00000359364|entry=YTHD1_HUMAN|source=rbpdb;modomics|protein_name=YTH,mRNA,,other,126,,FLPS
Q9BYN8|ensembl_protein_id=ENSP00000369682|entry=RT26_HUMAN|source=pfam27|protein_name=Small,ribosomal protein,,other,54,,FLPS
Q9BYX4|ensembl_protein_id=ENSP00000497271|entry=IFIH1_HUMAN|source=pfam38|protein_name=Interferon-induced,ncRNA,,acidic_region,20,,FLPS
Q9BYX4|ensembl_protein_id=ENSP00000497271|entry=IFIH1_HUMAN|source=pfam38|protein_name=Interferon-induced,ncRNA,,basic_enriched_region,5,,FLPS
Q9BYX4|ensembl_protein_id=ENSP00000497271|entry=IFIH1_HUMAN|source=pfam38|protein_name=Interferon-induced,ncRNA,,gs_rich_neutral_region,48,,FLPS
Q9BYX4|ensembl_protein_id=ENSP00000497271|entry=IFIH1_HUMAN|source=pfam38|protein_name=Interferon-induced,ncRNA,,unmapped_physicochemical_properties,16,,FLPS
Q9BZB8|ensembl_protein_id=ENSP00000477557|entry=CPEB1_HUMAN|source=rbpdb|protein_name=Cytoplasmic,mRNA,,aromatic_sticker_region,38,,FLPS
Q9BZB8|ensembl_protein_id=ENSP00000477557|entry=CPEB1_HUMAN|source=rbpdb|protein_name=Cytoplasmic,mRNA,,disorder_rich_spacer_region,18,,FLPS
Q9BZB8|ensembl_protein_id=ENSP00000477557|entry=CPEB1_HUMAN|source=rbpdb|protein_name=Cytoplasmic,mRNA,,gs_rich_neutral_region,47,,FLPS
Q9BZC1|ensembl_protein_id=ENSP00000335631|entry=CELF4_HUMAN|source=pfam27|protein_name=CUGBP,mRNA,,aromatic_sticker_region,117,,FLPS
Q9BZC1|ensembl_protein_id=ENSP00000335631|entry=CELF4_HUMAN|source=pfam27|protein_name=CUGBP,mRNA,,disorder_rich_spacer_region,59,,FLPS
Q9BZC1|ensembl_protein_id=ENSP00000335631|entry=CELF4_HUMAN|source=pfam27|protein_name=CUGBP,mRNA,,unmapped_physicochemical_properties,17,,FLPS
Q9BZE1|ensembl_protein_id=ENSP00000354086|entry=RM37_HUMAN|source=pfam27|protein_name=Large,ribosomal protein,,aromatic_sticker_region,56,,FLPS
Q9BZE4|ensembl_protein_id=ENSP00000354040|entry=GTPB4_HUMAN|source=pfam27|protein_name=GTP-binding,pre-rRNA,,acidic_region,36,,FLPS
Q9BZE4|ensembl_protein_id=ENSP00000354040|entry=GTPB4_HUMAN|source=pfam27|protein_name=GTP-binding,pre-rRNA,,arginine_rich_rna_contact_region,23,,FLPS
Q9BZE4|ensembl_protein_id=ENSP00000354040|entry=GTPB4_HUMAN|source=pfam27|protein_name=GTP-binding,pre-rRNA,,basic_enriched_region,35,,FLPS
Q9BZE4|ensembl_protein_id=ENSP00000354040|entry=GTPB4_HUMAN|source=pfam27|protein_name=GTP-binding,pre-rRNA,,disorder_rich_spacer_region,38,,FLPS
Q9BZI7|ensembl_protein_id=ENSP00000245418|entry=REN3B_HUMAN|source=pfam27|protein_name=Regulator,mRNA,,arginine_rich_rna_contact_region,89,,FLPS
Q9BZI7|ensembl_protein_id=ENSP00000245418|entry=REN3B_HUMAN|source=pfam27|protein_name=Regulator,mRNA,,basic_enriched_region,35,,FLPS
Q9BZI7|ensembl_protein_id=ENSP00000245418|entry=REN3B_HUMAN|source=pfam27|protein_name=Regulator,mRNA,,gs_rich_neutral_region,11,,FLPS
Q9BZI7|ensembl_protein_id=ENSP00000245418|entry=REN3B_HUMAN|source=pfam27|protein_name=Regulator,mRNA,,other,109,,FLPS
Q9BZJ0|ensembl_protein_id=ENSP00000440733|entry=CRNL1_HUMAN|source=pfam27|protein_name=Crooked,mRNA,,acidic_region,60,,FLPS
Q9BZJ0|ensembl_protein_id=ENSP00000440733|entry=CRNL1_HUMAN|source=pfam27|protein_name=Crooked,mRNA,,aromatic_sticker_region,21,,FLPS
Q9BZJ0|ensembl_protein_id=ENSP00000440733|entry=CRNL1_HUMAN|source=pfam27|protein_name=Crooked,mRNA,,disorder_rich_spacer_region,10,,FLPS
Q9C0B0|ensembl_protein_id=ENSP00000464893|entry=UNK_HUMAN|source=rbpdb|protein_name=RING,unknown,,acidic_region,48,,FLPS
Q9C0B0|ensembl_protein_id=ENSP00000464893|entry=UNK_HUMAN|source=rbpdb|protein_name=RING,unknown,,arginine_rich_rna_contact_region,15,,FLPS
Q9C0B0|ensembl_protein_id=ENSP00000464893|entry=UNK_HUMAN|source=rbpdb|protein_name=RING,unknown,,disorder_rich_spacer_region,55,,FLPS
Q9C0B0|ensembl_protein_id=ENSP00000464893|entry=UNK_HUMAN|source=rbpdb|protein_name=RING,unknown,,gs_rich_neutral_region,68,,FLPS
Q9C0B0|ensembl_protein_id=ENSP00000464893|entry=UNK_HUMAN|source=rbpdb|protein_name=RING,unknown,,unmapped_physicochemical_properties,32,,FLPS
Q9C0B1|ensembl_protein_id=ENSP00000418823|entry=FTO_HUMAN|source=pfam27|protein_name=Alpha-ketoglutarate-dependent,mRNA,,acidic_region,32,,FLPS
Q9C0B9|ensembl_protein_id=ENSP00000464791|entry=ZCHC2_HUMAN|source=pfam27|protein_name=Zinc,unknown,,acidic_region,51,,FLPS
Q9C0B9|ensembl_protein_id=ENSP00000464791|entry=ZCHC2_HUMAN|source=pfam27|protein_name=Zinc,unknown,,aromatic_sticker_region,63,,FLPS
Q9C0B9|ensembl_protein_id=ENSP00000464791|entry=ZCHC2_HUMAN|source=pfam27|protein_name=Zinc,unknown,,basic_enriched_region,15,,FLPS
Q9C0B9|ensembl_protein_id=ENSP00000464791|entry=ZCHC2_HUMAN|source=pfam27|protein_name=Zinc,unknown,,disorder_rich_spacer_region,138,,FLPS
Q9C0B9|ensembl_protein_id=ENSP00000464791|entry=ZCHC2_HUMAN|source=pfam27|protein_name=Zinc,unknown,,gs_rich_neutral_region,10,,FLPS
Q9C0B9|ensembl_protein_id=ENSP00000464791|entry=ZCHC2_HUMAN|source=pfam27|protein_name=Zinc,unknown,,other,76,,FLPS
Q9C0D7|ensembl_protein_id=ENSP00000278590|entry=ZC12C_HUMAN|source=pfam27|protein_name=Probable,unknown,,acidic_region,33,,FLPS
Q9C0D7|ensembl_protein_id=ENSP00000278590|entry=ZC12C_HUMAN|source=pfam27|protein_name=Probable,unknown,,aromatic_sticker_region,186,,FLPS
Q9C0D7|ensembl_protein_id=ENSP00000278590|entry=ZC12C_HUMAN|source=pfam27|protein_name=Probable,unknown,,hydrophobic_region,12,,FLPS
Q9GZL7|ensembl_protein_id=ENSP00000261015|entry=WDR12_HUMAN|source=pfam27|protein_name=Ribosome,pre-rRNA,,acidic_region,25,,FLPS
Q9GZR2|ensembl_protein_id=ENSP00000361010|entry=REXO4_HUMAN|source=pfam27|protein_name=RNA,pre-rRNA,,acidic_region,20,,FLPS
Q9GZR2|ensembl_protein_id=ENSP00000361010|entry=REXO4_HUMAN|source=pfam27|protein_name=RNA,pre-rRNA,,basic_enriched_region,50,,FLPS
Q9GZS3|ensembl_protein_id=ENSP00000267973|entry=SKI8_HUMAN|source=pfam27|protein_name=Superkiller,mRNA,,aromatic_sticker_region,10,,FLPS
Q9GZS3|ensembl_protein_id=ENSP00000267973|entry=SKI8_HUMAN|source=pfam27|protein_name=Superkiller,mRNA,,disorder_rich_spacer_region,7,,FLPS
Q9GZT3|ensembl_protein_id=ENSP00000450909|entry=SLIRP_HUMAN|source=pfam27|protein_name=SRA,ncRNA,,disorder_rich_spacer_region,10,,FLPS
