uniprot_accession,rna_class,uniprot_length,n_lcr,lcr_residues,coverage,n_lcr_category,method
Q8N8L2,unknown,437.0,2,121,0.2768878718535469,2,FLPS
Q8N8Q3,tRNA,282.0,2,23,0.08156028368794327,2,FLPS
Q8N8U3,unknown,475.0,3,136,0.2863157894736842,3+,FLPS
Q8N983,ribosomal protein,215.0,1,30,0.13953488372093023,1,FLPS
Q8N9N2,unknown,400.0,3,49,0.1225,3+,FLPS
Q8N9N8,mRNA,165.0,1,10,0.06060606060606061,1,FLPS
Q8N9W6,mRNA,283.0,4,78,0.2756183745583039,3+,FLPS
Q8NAF0,unknown,562.0,10,237,0.42170818505338076,3+,FLPS
Q8NAT2,ncRNA,981.0,5,65,0.06625891946992865,3+,FLPS
Q8NAV1,snRNA,312.0,2,132,0.4230769230769231,2,FLPS
Q8NB42,unknown,609.0,1,5,0.008210180623973728,1,FLPS
Q8NBJ9,ncRNA,832.0,6,80,0.09615384615384616,3+,FLPS
Q8NC26,unknown,417.0,1,29,0.06954436450839328,1,FLPS
Q8NC51,mRNA,408.0,7,190,0.46568627450980393,3+,FLPS
Q8NC60,pre-rRNA,698.0,7,158,0.22636103151862463,3+,FLPS
Q8NCE0,tRNA,465.0,4,84,0.18064516129032257,3+,FLPS
Q8NCV1,mRNA,583.0,5,147,0.2521440823327616,3+,FLPS
Q8ND04,mRNA,991.0,7,199,0.20080726538849647,3+,FLPS
Q8NDF8,diverse,572.0,5,88,0.15384615384615385,3+,FLPS
Q8NDG6,ncRNA,1382.0,3,67,0.04848046309696093,3+,FLPS
Q8NDV7,mRNA,1962.0,31,890,0.4536187563710499,3+,FLPS
Q8NE18,pre-rRNA,718.0,3,87,0.12116991643454039,3+,FLPS
Q8NE35,mRNA,698.0,7,278,0.3982808022922636,3+,FLPS
Q8NE71,mRNA,845.0,14,236,0.27928994082840236,3+,FLPS
Q8NEF9,pre-rRNA,429.0,5,90,0.2097902097902098,3+,FLPS
Q8NEJ9,mRNA,315.0,4,42,0.13333333333333333,3+,FLPS
Q8NHQ9,pre-rRNA,600.0,5,79,0.13166666666666665,3+,FLPS
Q8NHU6,mRNA,1098.0,2,41,0.037340619307832425,2,FLPS
Q8NI27,mRNA,1593.0,11,321,0.2015065913370998,3+,FLPS
Q8NI36,pre-rRNA,895.0,5,115,0.12849162011173185,3+,FLPS
Q8TA86,snRNA,221.0,4,76,0.3438914027149321,3+,FLPS
Q8TAA1,unknown,199.0,1,10,0.05025125628140704,1,FLPS
Q8TAD8,ncRNA,396.0,6,176,0.4444444444444444,3+,FLPS
Q8TAQ5,unknown,688.0,1,5,0.007267441860465116,1,FLPS
Q8TAS1,mRNA,419.0,3,37,0.0883054892601432,3+,FLPS
Q8TB72,mRNA,1066.0,9,379,0.35553470919324576,3+,FLPS
Q8TBF4,snRNA,217.0,2,27,0.12442396313364056,2,FLPS
Q8TBY0,mRNA,533.0,5,125,0.23452157598499063,3+,FLPS
Q8TBZ5,unknown,544.0,4,48,0.08823529411764706,3+,FLPS
Q8TBZ6,tRNA,339.0,3,113,0.3333333333333333,3+,FLPS
Q8TBZ8,unknown,553.0,2,21,0.0379746835443038,2,FLPS
Q8TC59,ncRNA,973.0,3,42,0.04316546762589928,3+,FLPS
Q8TC92,mRNA,643.0,5,96,0.14930015552099535,3+,FLPS
Q8TCB7,tRNA,284.0,1,5,0.017605633802816902,1,FLPS
Q8TCP9,unknown,573.0,2,21,0.03664921465968586,2,FLPS
Q8TCS8,diverse,783.0,4,72,0.09195402298850575,3+,FLPS
Q8TD26,mRNA,2715.0,17,304,0.11197053406998159,3+,FLPS
Q8TDD1,pre-rRNA,881.0,10,241,0.2735527809307605,3+,FLPS
Q8TDE3,diverse,154.0,2,23,0.14935064935064934,2,FLPS
Q8TDG4,unknown,1101.0,6,89,0.08083560399636694,3+,FLPS
Q8TDI0,unknown,1954.0,23,514,0.263050153531218,3+,FLPS
Q8TDN6,pre-rRNA,353.0,2,39,0.11048158640226628,2,FLPS
Q8TE96,mRNA,717.0,6,81,0.11297071129707113,3+,FLPS
Q8TEA1,unknown,469.0,1,9,0.019189765458422176,1,FLPS
Q8TEQ6,snRNA,1508.0,10,178,0.11803713527851459,3+,FLPS
Q8TEX9,mRNA,1081.0,14,203,0.1877890841813136,3+,FLPS
Q8TF42,unknown,649.0,3,42,0.06471494607087827,3+,FLPS
Q8TF46,diverse,1054.0,5,65,0.061669829222011384,3+,FLPS
Q8WTR7,snRNA,871.0,5,118,0.1354764638346728,3+,FLPS
Q8WTS6,ncRNA,366.0,1,5,0.01366120218579235,1,FLPS
Q8WU68,mRNA,220.0,3,79,0.35909090909090907,3+,FLPS
Q8WU90,unknown,426.0,7,211,0.4953051643192488,3+,FLPS
Q8WUA2,mRNA,492.0,8,163,0.3313008130081301,3+,FLPS
Q8WUQ7,mRNA,758.0,9,330,0.43535620052770446,3+,FLPS
Q8WV60,mRNA,388.0,2,44,0.1134020618556701,2,FLPS
Q8WVK2,snRNA,155.0,3,112,0.7225806451612903,3+,FLPS
Q8WVM0,pre-rRNA,346.0,1,5,0.014450867052023121,1,FLPS
Q8WVV9,mRNA,542.0,6,87,0.16051660516605165,3+,FLPS
Q8WW01,tRNA,171.0,1,18,0.10526315789473684,1,FLPS
Q8WW27,mRNA,367.0,3,84,0.22888283378746593,3+,FLPS
Q8WW36,mRNA,166.0,1,135,0.8132530120481928,1,FLPS
Q8WWH5,tRNA,349.0,1,38,0.10888252148997135,1,FLPS
Q8WWM7,mRNA,1075.0,9,466,0.43348837209302327,3+,FLPS
Q8WWY3,snRNA,499.0,4,76,0.1523046092184369,3+,FLPS
Q8WXA9,mRNA,508.0,1,266,0.5236220472440944,1,FLPS
Q8WXF0,mRNA,261.0,2,141,0.5402298850574713,2,FLPS
Q8WXF1,ncRNA,523.0,6,284,0.5430210325047801,3+,FLPS
Q8WYQ5,ncRNA,773.0,5,96,0.12419146183699871,3+,FLPS
Q8WYQ9,unknown,949.0,13,238,0.2507903055848261,3+,FLPS
Q92499,mRNA,740.0,2,21,0.02837837837837838,2,FLPS
Q92540,mRNA,1137.0,10,388,0.3412489006156552,3+,FLPS
Q92615,mRNA,738.0,3,109,0.14769647696476965,3+,FLPS
Q92620,mRNA,1227.0,10,258,0.21026894865525672,3+,FLPS
Q92664,pre-rRNA,365.0,2,19,0.052054794520547946,2,FLPS
Q92665,ribosomal protein,395.0,1,7,0.017721518987341773,1,FLPS
Q92667,mRNA,903.0,6,194,0.21483942414174972,3+,FLPS
Q92797,mRNA,1274.0,4,81,0.06357927786499215,3+,FLPS
Q92879,mRNA,486.0,4,72,0.14814814814814814,3+,FLPS
Q92900,mRNA,1129.0,8,149,0.13197519929140833,3+,FLPS
Q92901,ribosomal protein,407.0,3,83,0.20393120393120392,3+,FLPS
Q92904,mRNA,295.0,4,87,0.29491525423728815,3+,FLPS
Q92945,mRNA,711.0,9,345,0.48523206751054854,3+,FLPS
Q92973,mRNA,898.0,3,57,0.06347438752783964,3+,FLPS
Q92989,mRNA,425.0,4,39,0.09176470588235294,3+,FLPS
Q93062,mRNA,196.0,1,69,0.3520408163265306,1,FLPS
Q93091,diverse,150.0,1,8,0.05333333333333334,1,FLPS
Q969E8,pre-rRNA,191.0,2,44,0.23036649214659685,2,FLPS
Q969H6,ncRNA,163.0,1,15,0.09202453987730061,1,FLPS
Q969Q0,ribosomal protein,106.0,3,32,0.3018867924528302,3+,FLPS
Q969S3,unknown,477.0,2,78,0.16352201257861634,2,FLPS
Q969S9,mRNA,779.0,3,38,0.04878048780487805,3+,FLPS
Q969W8,unknown,418.0,3,22,0.05263157894736842,3+,FLPS
Q969Y2,tRNA,492.0,7,88,0.17886178861788618,3+,FLPS
Q96AE4,mRNA,644.0,6,263,0.4083850931677019,3+,FLPS
Q96AK3,unknown,386.0,1,23,0.05958549222797927,1,FLPS
Q96AZ6,ncRNA,181.0,1,10,0.055248618784530384,1,FLPS
Q96B70,unknown,501.0,5,130,0.25948103792415167,3+,FLPS
Q96BK5,ncRNA,328.0,3,74,0.22560975609756098,3+,FLPS
Q96BP3,mRNA,646.0,4,57,0.08823529411764706,3+,FLPS
Q96BT7,tRNA,664.0,1,17,0.025602409638554216,1,FLPS
Q96C86,mRNA,337.0,1,18,0.05341246290801187,1,FLPS
Q96CB8,snRNA,462.0,7,223,0.48268398268398266,3+,FLPS
Q96CB9,pre-rRNA,384.0,1,12,0.03125,1,FLPS
Q96CM3,mRNA,377.0,3,22,0.058355437665782495,3+,FLPS
Q96DE0,snoRNA,195.0,1,12,0.06153846153846154,1,FLPS
Q96DF8,mRNA,476.0,4,61,0.12815126050420167,3+,FLPS
Q96DH6,mRNA,328.0,3,52,0.15853658536585366,3+,FLPS
Q96DI7,snRNA,357.0,1,12,0.03361344537815126,1,FLPS
Q96DP5,tRNA,389.0,2,54,0.13881748071979436,2,FLPS
Q96DU9,mRNA,382.0,3,20,0.05235602094240838,3+,FLPS
Q96DV4,ribosomal protein,380.0,4,88,0.23157894736842105,3+,FLPS
Q96E39,mRNA,390.0,6,258,0.6615384615384615,3+,FLPS
Q96EF6,unknown,278.0,1,6,0.02158273381294964,1,FLPS
Q96EG3,unknown,531.0,5,199,0.3747645951035782,3+,FLPS
Q96EH5,ribosomal protein,51.0,1,6,0.11764705882352941,1,FLPS
Q96EH8,unknown,262.0,1,39,0.14885496183206107,1,FLPS
Q96EK7,unknown,910.0,3,99,0.1087912087912088,3+,FLPS
Q96EP5,mRNA,407.0,3,177,0.4348894348894349,3+,FLPS
Q96EU6,pre-rRNA,259.0,4,90,0.3474903474903475,3+,FLPS
Q96EV2,mRNA,1170.0,13,868,0.7418803418803419,3+,FLPS
Q96EY7,mRNA,689.0,2,21,0.030478955007256895,2,FLPS
Q96EY9,tRNA,367.0,4,110,0.2997275204359673,3+,FLPS
Q96F86,mRNA,508.0,4,62,0.1220472440944882,3+,FLPS
Q96FB5,unknown,475.0,5,84,0.17684210526315788,3+,FLPS
Q96FC9,unknown,970.0,5,182,0.18762886597938144,3+,FLPS
Q96FV9,mRNA,657.0,3,87,0.1324200913242009,3+,FLPS
Q96G46,tRNA,650.0,2,25,0.038461538461538464,2,FLPS
Q96GM8,unknown,510.0,2,21,0.041176470588235294,2,FLPS
Q96GW9,tRNA,593.0,1,6,0.01011804384485666,1,FLPS
Q96H79,unknown,300.0,5,125,0.4166666666666667,3+,FLPS
Q96H86,unknown,408.0,4,95,0.23284313725490197,3+,FLPS
Q96HR8,snoRNA,494.0,7,211,0.4271255060728745,3+,FLPS
Q96HW7,snRNA,963.0,1,28,0.029075804776739357,1,FLPS
Q96I24,mRNA,572.0,4,84,0.14685314685314685,3+,FLPS
Q96I25,mRNA,401.0,3,87,0.2169576059850374,3+,FLPS
Q96IC2,pre-rRNA,774.0,5,56,0.07235142118863049,3+,FLPS
Q96IP4,unknown,442.0,3,53,0.11990950226244344,3+,FLPS
Q96IZ5,mRNA,413.0,1,12,0.029055690072639227,1,FLPS
Q96IZ6,tRNA,378.0,1,5,0.013227513227513227,1,FLPS
Q96IZ7,mRNA,334.0,4,216,0.6467065868263473,3+,FLPS
Q96J01,mRNA,351.0,1,22,0.06267806267806268,1,FLPS
Q96J87,mRNA,481.0,3,128,0.2661122661122661,3+,FLPS
Q96J94,ncRNA,861.0,5,70,0.08130081300813008,3+,FLPS
Q96JM7,unknown,780.0,7,124,0.15897435897435896,3+,FLPS
Q96JY0,ncRNA,434.0,3,78,0.17972350230414746,3+,FLPS
Q96K58,unknown,619.0,5,115,0.18578352180936994,3+,FLPS
Q96K80,unknown,434.0,7,182,0.41935483870967744,3+,FLPS
Q96KR1,unknown,1074.0,19,371,0.34543761638733705,3+,FLPS
Q96L12,unknown,384.0,1,6,0.015625,1,FLPS
Q96L91,unknown,3159.0,34,1101,0.34852801519468185,3+,FLPS
Q96LB4,unknown,118.0,1,22,0.1864406779661017,1,FLPS
Q96LT9,snRNA,517.0,5,128,0.24758220502901354,3+,FLPS
Q96M93,mRNA,576.0,4,63,0.109375,3+,FLPS
Q96MH2,ncRNA,286.0,3,45,0.15734265734265734,3+,FLPS
Q96MP5,unknown,696.0,3,39,0.05603448275862069,3+,FLPS
Q96MT3,unknown,831.0,10,248,0.29843561973525873,3+,FLPS
Q96MU7,mRNA,727.0,10,371,0.5103163686382394,3+,FLPS
Q96MX3,unknown,618.0,5,156,0.2524271844660194,3+,FLPS
Q96N16,mRNA,626.0,2,41,0.06549520766773163,2,FLPS
Q96N46,unknown,770.0,8,219,0.2844155844155844,3+,FLPS
Q96N77,unknown,438.0,4,39,0.08904109589041095,3+,FLPS
Q96NC0,snRNA,199.0,2,66,0.3316582914572864,2,FLPS
Q96P11,pre-rRNA,429.0,1,9,0.02097902097902098,1,FLPS
Q96P70,mRNA,1041.0,5,62,0.059558117195004805,3+,FLPS
Q96PK6,mRNA,669.0,4,289,0.4319880418535127,3+,FLPS
Q96PU8,mRNA,341.0,2,84,0.24633431085043989,2,FLPS
Q96PZ0,pre-rRNA,661.0,1,21,0.03177004538577912,1,FLPS
Q96Q15,mRNA,3661.0,16,218,0.059546571974870253,3+,FLPS
Q96Q83,mRNA,286.0,1,26,0.09090909090909091,1,FLPS
Q96QC0,unknown,940.0,9,455,0.48404255319148937,3+,FLPS
Q96QD9,mRNA,318.0,1,50,0.15723270440251572,1,FLPS
Q96QR8,mRNA,312.0,5,70,0.22435897435897437,3+,FLPS
Q96QU8,mRNA,1125.0,3,43,0.03822222222222222,3+,FLPS
Q96RP9,mRNA,751.0,1,6,0.007989347536617843,1,FLPS
Q96RS0,snRNA,853.0,6,110,0.12895662368112543,3+,FLPS
Q96S44,tRNA,253.0,2,74,0.2924901185770751,2,FLPS
Q96SI9,mRNA,672.0,5,117,0.17410714285714285,3+,FLPS
Q96SR6,unknown,550.0,2,10,0.01818181818181818,2,FLPS
Q96SZ4,unknown,780.0,10,285,0.36538461538461536,3+,FLPS
Q96SZ6,tRNA,601.0,2,15,0.024958402662229616,2,FLPS
Q96T21,mRNA,854.0,7,127,0.148711943793911,3+,FLPS
Q96T37,mRNA,977.0,12,429,0.4390992835209826,3+,FLPS
Q96T58,mRNA,3664.0,37,1233,0.3365174672489083,3+,FLPS
Q99459,mRNA,802.0,6,133,0.1658354114713217,3+,FLPS
Q99575,ncRNA,1024.0,5,98,0.095703125,3+,FLPS
Q99590,mRNA,1463.0,17,516,0.35269993164730007,3+,FLPS
Q99608,unknown,321.0,2,65,0.20249221183800623,2,FLPS
Q99613,mRNA,913.0,8,148,0.16210295728368018,3+,FLPS
Q99633,mRNA,342.0,3,93,0.2719298245614035,3+,FLPS
Q99717,ncRNA,465.0,3,77,0.16559139784946236,3+,FLPS
Q99728,ncRNA,777.0,6,130,0.16731016731016732,3+,FLPS
Q99729,mRNA,332.0,4,155,0.46686746987951805,3+,FLPS
Q99848,pre-rRNA,306.0,1,35,0.11437908496732026,1,FLPS
Q99973,ncRNA,2627.0,8,143,0.054434716406547394,3+,FLPS
Q9BPZ3,mRNA,127.0,2,43,0.33858267716535434,2,FLPS
Q9BQ04,mRNA,359.0,2,68,0.1894150417827298,2,FLPS
Q9BQ39,pre-rRNA,737.0,3,83,0.11261872455902307,3+,FLPS
Q9BQ52,tRNA,826.0,3,61,0.07384987893462469,3+,FLPS
Q9BQ67,pre-rRNA,446.0,3,24,0.053811659192825115,3+,FLPS
Q9BQ75,pre-rRNA,279.0,1,30,0.10752688172043011,1,FLPS
Q9BQC6,ribosomal protein,102.0,2,49,0.4803921568627451,2,FLPS
Q9BQG2,mRNA,462.0,1,28,0.06060606060606061,1,FLPS
Q9BQI3,mRNA,630.0,4,51,0.08095238095238096,3+,FLPS
Q9BRA0,snoRNA,125.0,1,12,0.096,1,FLPS
Q9BRD0,mRNA,619.0,8,283,0.45718901453957994,3+,FLPS
Q9BRP8,mRNA,204.0,3,44,0.21568627450980393,3+,FLPS
Q9BRR8,mRNA,931.0,9,178,0.19119226638023631,3+,FLPS
Q9BRS2,pre-rRNA,568.0,5,100,0.176056338028169,3+,FLPS
Q9BRS8,mRNA,491.0,6,83,0.1690427698574338,3+,FLPS
Q9BRX9,mRNA,315.0,1,11,0.03492063492063492,1,FLPS
Q9BRZ2,unknown,755.0,7,187,0.247682119205298,3+,FLPS
Q9BSC4,pre-rRNA,688.0,8,137,0.19912790697674418,3+,FLPS
Q9BSV6,tRNA,310.0,2,44,0.14193548387096774,2,FLPS
Q9BTD8,mRNA,480.0,11,280,0.5833333333333334,3+,FLPS
Q9BTF0,tRNA,503.0,1,6,0.011928429423459244,1,FLPS
Q9BTL3,mRNA,118.0,3,74,0.6271186440677966,3+,FLPS
Q9BUJ2,mRNA,856.0,8,339,0.39602803738317754,3+,FLPS
Q9BUL9,ncRNA,199.0,2,70,0.35175879396984927,2,FLPS
Q9BUQ8,snRNA,820.0,5,290,0.35365853658536583,3+,FLPS
Q9BUR4,ncRNA,548.0,4,140,0.25547445255474455,3+,FLPS
Q9BV44,tRNA,507.0,2,21,0.04142011834319527,2,FLPS
Q9BVP2,pre-rRNA,549.0,7,204,0.37158469945355194,3+,FLPS
Q9BVS4,pre-rRNA,552.0,4,94,0.17028985507246377,3+,FLPS
Q9BW92,tRNA,718.0,4,33,0.04596100278551532,3+,FLPS
Q9BWE0,unknown,567.0,6,126,0.2222222222222222,3+,FLPS
Q9BWF3,mRNA,364.0,3,64,0.17582417582417584,3+,FLPS
Q9BWT3,mRNA,736.0,5,83,0.11277173913043478,3+,FLPS
Q9BWU0,unknown,742.0,9,188,0.25336927223719674,3+,FLPS
Q9BX10,mRNA,602.0,2,48,0.07973421926910298,2,FLPS
Q9BX46,mRNA,236.0,3,98,0.4152542372881356,3+,FLPS
Q9BX63,unknown,1249.0,4,43,0.0344275420336269,3+,FLPS
Q9BXP5,ncRNA,876.0,12,426,0.4863013698630137,3+,FLPS
Q9BXR0,tRNA,403.0,2,30,0.07444168734491315,2,FLPS
Q9BXT6,ncRNA,1211.0,2,36,0.02972749793559042,2,FLPS
Q9BXT8,mRNA,1623.0,6,139,0.08564386937769562,3+,FLPS
Q9BXU2,mRNA,312.0,1,81,0.25961538461538464,1,FLPS
Q9BXV9,tRNA,100.0,1,14,0.14,1,FLPS
Q9BXY0,pre-rRNA,300.0,2,96,0.32,2,FLPS
Q9BY44,tRNA,585.0,2,30,0.05128205128205128,2,FLPS
Q9BY77,mRNA,421.0,3,37,0.08788598574821853,3+,FLPS
Q9BYC8,ribosomal protein,188.0,3,61,0.324468085106383,3+,FLPS
Q9BYC9,ribosomal protein,149.0,1,38,0.2550335570469799,1,FLPS
Q9BYD2,ribosomal protein,267.0,1,10,0.03745318352059925,1,FLPS
Q9BYG3,pre-rRNA,293.0,4,50,0.17064846416382254,3+,FLPS
Q9BYJ9,mRNA,559.0,7,211,0.3774597495527728,3+,FLPS
Q9BYN8,ribosomal protein,205.0,1,54,0.2634146341463415,1,FLPS
Q9BYX4,ncRNA,1025.0,4,89,0.08682926829268292,3+,FLPS
Q9BZB8,mRNA,566.0,4,103,0.18197879858657243,3+,FLPS
Q9BZC1,mRNA,486.0,5,193,0.39711934156378603,3+,FLPS
Q9BZE1,ribosomal protein,423.0,2,56,0.13238770685579196,2,FLPS
Q9BZE4,pre-rRNA,634.0,7,132,0.2082018927444795,3+,FLPS
Q9BZI7,mRNA,483.0,6,244,0.505175983436853,3+,FLPS
Q9BZJ0,mRNA,848.0,5,91,0.10731132075471699,3+,FLPS
Q9C0B0,unknown,810.0,8,218,0.2691358024691358,3+,FLPS
Q9C0B1,mRNA,505.0,3,32,0.06336633663366337,3+,FLPS
Q9C0B9,unknown,1178.0,12,353,0.299660441426146,3+,FLPS
Q9C0D7,unknown,883.0,7,231,0.26160815402038506,3+,FLPS
Q9GZL7,pre-rRNA,423.0,2,25,0.0591016548463357,2,FLPS
Q9GZR2,pre-rRNA,422.0,4,70,0.16587677725118483,3+,FLPS
Q9GZS3,mRNA,305.0,2,17,0.05573770491803279,2,FLPS
Q9GZT3,ncRNA,109.0,1,10,0.09174311926605505,1,FLPS
Q9GZY0,mRNA,626.0,2,45,0.07188498402555911,2,FLPS
Q9H000,mRNA,416.0,3,67,0.16105769230769232,3+,FLPS
Q9H089,pre-rRNA,658.0,3,63,0.09574468085106383,3+,FLPS
Q9H0A0,pre-rRNA,1025.0,5,86,0.08390243902439025,3+,FLPS
Q9H0A6,unknown,362.0,3,40,0.11049723756906077,3+,FLPS
Q9H0H0,snRNA,1196.0,4,45,0.03762541806020067,3+,FLPS
Q9H0J9,unknown,701.0,5,130,0.18544935805991442,3+,FLPS
Q9H0K6,pre-rRNA,701.0,2,43,0.06134094151212553,2,FLPS
Q9H0L4,mRNA,616.0,5,383,0.6217532467532467,3+,FLPS
Q9H0S4,pre-rRNA,455.0,2,23,0.05054945054945055,2,FLPS
Q9H0U6,ribosomal protein,180.0,1,27,0.15,1,FLPS
Q9H0W8,mRNA,520.0,5,122,0.23461538461538461,3+,FLPS
Q9H0Z9,mRNA,239.0,2,97,0.40585774058577406,2,FLPS
Q9H1E1,diverse,156.0,1,9,0.057692307692307696,1,FLPS
Q9H1J1,mRNA,476.0,7,224,0.47058823529411764,3+,FLPS
Q9H1K1,unknown,167.0,1,32,0.19161676646706588,1,FLPS
Q9H2K0,mRNA,278.0,2,30,0.1079136690647482,2,FLPS
Q9H2T7,mRNA,1088.0,4,44,0.04044117647058824,3+,FLPS
Q9H2U1,mRNA,1008.0,3,54,0.05357142857142857,3+,FLPS
Q9H307,mRNA,717.0,8,440,0.6136680613668062,3+,FLPS
Q9H361,mRNA,631.0,3,81,0.12836767036450078,3+,FLPS
Q9H3H1,tRNA,467.0,1,7,0.014989293361884369,1,FLPS
Q9H3H3,unknown,292.0,4,56,0.1917808219178082,3+,FLPS
Q9H3J6,mRNA,166.0,1,36,0.21686746987951808,1,FLPS
Q9H4L7,unknown,1026.0,9,149,0.145224171539961,3+,FLPS
Q9H4T2,unknown,348.0,2,14,0.040229885057471264,2,FLPS
Q9H4Z3,mRNA,704.0,3,71,0.10085227272727272,3+,FLPS
Q9H501,pre-rRNA,851.0,8,249,0.2925969447708578,3+,FLPS
Q9H583,snoRNA,2144.0,6,51,0.02378731343283582,3+,FLPS
Q9H5H4,unknown,540.0,3,157,0.29074074074074074,3+,FLPS
Q9H5U6,pre-rRNA,513.0,6,168,0.32748538011695905,3+,FLPS
Q9H5Z1,mRNA,703.0,1,5,0.007112375533428165,1,FLPS
Q9H633,ncRNA,154.0,1,53,0.34415584415584416,1,FLPS
Q9H694,mRNA,974.0,7,112,0.11498973305954825,3+,FLPS
Q9H6E5,snRNA,874.0,10,202,0.2311212814645309,3+,FLPS
Q9H6F5,unknown,360.0,7,262,0.7277777777777777,3+,FLPS
Q9H6R0,mRNA,707.0,3,53,0.07496463932107496,3+,FLPS
Q9H6S0,mRNA,1430.0,7,171,0.11958041958041958,3+,FLPS
Q9H6T0,mRNA,727.0,4,142,0.1953232462173315,3+,FLPS
Q9H7B2,pre-rRNA,306.0,3,86,0.28104575163398693,3+,FLPS
Q9H7N4,mRNA,1312.0,28,663,0.5053353658536586,3+,FLPS
Q9H7Z6,ncRNA,458.0,2,50,0.1091703056768559,2,FLPS
Q9H814,snRNA,394.0,4,58,0.14720812182741116,3+,FLPS
Q9H825,tRNA,291.0,1,20,0.06872852233676977,1,FLPS
Q9H840,snRNA,131.0,1,36,0.2748091603053435,1,FLPS
Q9H898,unknown,229.0,2,10,0.043668122270742356,2,FLPS
Q9H974,tRNA,415.0,2,34,0.0819277108433735,2,FLPS
Q9H9A5,mRNA,744.0,2,27,0.036290322580645164,2,FLPS
Q9H9G7,ncRNA,860.0,1,5,0.005813953488372093,1,FLPS
Q9H9J2,ribosomal protein,332.0,1,46,0.13855421686746988,1,FLPS
Q9H9L3,pre-rRNA,353.0,1,18,0.05099150141643059,1,FLPS
Q9H9Y2,pre-rRNA,349.0,4,63,0.18051575931232092,3+,FLPS
Q9H9Z2,mRNA,209.0,3,64,0.3062200956937799,3+,FLPS
Q9HA38,ncRNA,289.0,5,92,0.31833910034602075,3+,FLPS
Q9HA77,tRNA,564.0,3,77,0.13652482269503546,3+,FLPS
Q9HAU5,mRNA,1272.0,9,359,0.28223270440251574,3+,FLPS
Q9HAV4,ncRNA,1204.0,8,127,0.10548172757475083,3+,FLPS
Q9HAZ1,mRNA,481.0,4,132,0.27442827442827444,3+,FLPS
Q9HBD1,mRNA,1191.0,4,129,0.10831234256926953,3+,FLPS
Q9HBD4,unknown,1679.0,19,627,0.37343656938653963,3+,FLPS
Q9HC10,unknown,1997.0,16,277,0.1387080620931397,3+,FLPS
Q9HC16,mRNA,384.0,1,7,0.018229166666666668,1,FLPS
Q9HC36,pre-rRNA,420.0,2,16,0.0380952380952381,2,FLPS
Q9HC44,unknown,474.0,7,210,0.4430379746835443,3+,FLPS
Q9HCE1,mRNA,1003.0,2,30,0.02991026919242273,2,FLPS
Q9HCE5,mRNA,456.0,5,130,0.2850877192982456,3+,FLPS
Q9HCJ0,mRNA,1936.0,27,770,0.3977272727272727,3+,FLPS
Q9HCJ3,mRNA,691.0,4,44,0.06367583212735166,3+,FLPS
Q9HCK5,ncRNA,861.0,2,19,0.022067363530778164,2,FLPS
Q9HCK8,mRNA,2581.0,26,699,0.2708252615265401,3+,FLPS
Q9HCS7,mRNA,855.0,4,107,0.12514619883040937,3+,FLPS
Q9HD33,ribosomal protein,250.0,2,96,0.384,2,FLPS
Q9NP64,unknown,241.0,4,84,0.34854771784232363,3+,FLPS
Q9NP77,mRNA,194.0,2,22,0.1134020618556701,2,FLPS
Q9NP92,ribosomal protein,439.0,4,67,0.15261958997722094,3+,FLPS
Q9NPD3,diverse,245.0,1,6,0.024489795918367346,1,FLPS
Q9NPF4,tRNA,335.0,1,5,0.014925373134328358,1,FLPS
Q9NPJ4,mRNA,139.0,3,65,0.4676258992805755,3+,FLPS
Q9NQ29,mRNA,371.0,3,123,0.33153638814016173,3+,FLPS
Q9NQ50,ribosomal protein,206.0,2,49,0.23786407766990292,2,FLPS
Q9NQ94,mRNA,594.0,4,67,0.1127946127946128,3+,FLPS
Q9NQE9,tRNA,182.0,1,5,0.027472527472527472,1,FLPS
Q9NQI0,mRNA,724.0,4,103,0.14226519337016574,3+,FLPS
Q9NQM4,unknown,214.0,1,42,0.19626168224299065,1,FLPS
Q9NQT5,diverse,275.0,3,63,0.2290909090909091,3+,FLPS
Q9NQZ2,snoRNA,479.0,8,159,0.33194154488517746,3+,FLPS
Q9NQZ3,mRNA,744.0,8,134,0.18010752688172044,3+,FLPS
Q9NR30,pre-rRNA,783.0,4,223,0.2848020434227331,3+,FLPS
Q9NR48,ncRNA,2969.0,32,837,0.2819131020545638,3+,FLPS
Q9NR50,mRNA,452.0,2,10,0.022123893805309734,2,FLPS
Q9NR56,mRNA,388.0,7,168,0.4329896907216495,3+,FLPS
Q9NR90,mRNA,486.0,4,90,0.18518518518518517,3+,FLPS
Q9NR97,ncRNA,1041.0,5,172,0.16522574447646493,3+,FLPS
Q9NRA8,mRNA,985.0,11,283,0.28730964467005077,3+,FLPS
Q9NRJ5,mRNA,637.0,7,136,0.21350078492935637,3+,FLPS
Q9NRN9,unknown,209.0,1,6,0.028708133971291867,1,FLPS
Q9NRX2,ribosomal protein,175.0,1,31,0.17714285714285713,1,FLPS
Q9NS39,mRNA,739.0,6,55,0.07442489851150202,3+,FLPS
Q9NSD9,tRNA,589.0,2,57,0.0967741935483871,2,FLPS
Q9NTZ6,mRNA,932.0,6,329,0.3530042918454936,3+,FLPS
Q9NUK0,mRNA,354.0,4,145,0.4096045197740113,3+,FLPS
Q9NUL7,pre-rRNA,540.0,4,67,0.12407407407407407,3+,FLPS
