uniprot_accession	is_rbp	label_source
P82914	True	master_direct
P82921	False	
P82933	True	master_direct
P82970	False	
P82980	False	
P83859	False	
P84101	False	
P86791	False	
P87889	False	
P98169	False	
Q00888	False	
Q01995	False	
Q02045	False	
Q02338	False	
Q02386	False	
Q02509	False	
Q03169	False	
Q03701	True	master_direct
Q03828	False	
Q03924	False	
Q03936	False	
Q05048	True	master_direct
Q05952	False	
Q06732	False	
Q07507	False	
Q08ER8	False	
Q0D2J5	False	
Q0P6D6	False	
Q0VDG4	False	
Q0VFZ6	False	
Q0ZLH3	False	
Q12796	False	
Q12988	False	
Q12999	False	
Q13103	False	
Q13106	False	
Q13203	False	
Q13304	False	
Q13401	False	
Q13434	False	
Q13442	False	
Q13474	False	
Q13506	False	
Q13606	False	
Q13607	False	
Q13938	False	
Q14093	False	
Q14094	False	
Q14201	False	
Q14206	True	master_direct
Q14330	False	
Q14409	False	
Q14439	False	
Q14576	True	master_direct
Q14582	False	
Q14588	False	
Q14590	False	
Q14593	False	
Q14641	False	
Q14681	False	
Q14952	False	
Q14C87	False	
Q14CX5	False	
Q15035	False	
Q15048	False	
Q15198	False	
Q15238	False	
Q15390	False	
Q15391	False	
Q15404	False	
Q15612	False	
Q15620	False	
Q15651	False	
Q15695	False	
Q15760	False	
Q15773	False	
Q15847	False	
Q16378	False	
Q16538	False	
Q16589	False	
Q17RB0	False	
Q17RF5	False	
Q17RH7	False	
Q17RN3	True	master_direct
Q17RR3	False	
Q17RY6	False	
Q1L6U9	False	
Q1ZZU3	False	
Q2KJY2	False	
Q2L4Q9	False	
Q2M2H8	False	
Q2M2I3	False	
Q2M3D2	False	
Q2M3G4	False	
Q2MJR0	False	
Q2NKX9	False	
Q2NL68	False	
Q2NL82	True	master_direct
Q2NL98	False	
Q2PZI1	False	
Q2QL34	False	
Q2T9K0	False	
Q2T9L4	False	
Q2TAP0	False	
Q2TBC4	False	
Q2VIR3	True	master_direct
Q2VWP7	False	
Q2VYF4	False	
Q30KP8	False	
Q30KQ9	False	
Q32M78	False	
Q32MH5	False	
Q32ZL2	False	
Q3B8N2	False	
Q3B8N5	False	
Q3BBV0	False	
Q3KPI0	False	
Q3KQU3	False	
Q3LI77	False	
Q3MIN7	False	
Q3MIS6	False	
Q3MIW9	False	
Q3MJ13	False	
Q3SXZ7	False	
Q3SY17	False	
Q3SY52	False	
Q3ZCN5	False	
Q3ZCQ3	False	
Q3ZCT1	False	
Q3ZCX4	False	
Q495N2	False	
Q495X7	False	
Q496Y0	False	
Q49AA0	False	
Q49AH0	False	
Q49SQ1	False	
Q4G0A6	False	
Q4G0F5	False	
Q4G0T1	False	
Q4G112	False	
Q4G148	False	
Q4G1C9	False	
Q4L235	False	
Q4LEZ3	False	
Q4U2R6	True	master_direct
Q4V339	False	
Q4VNC0	False	
Q4VX76	False	
Q4ZIN3	False	
Q504Y3	False	
Q50KZ9	False	
Q52LR7	False	
Q52MB2	False	
Q52WX2	False	
Q53G44	False	
Q53GA4	False	
Q53QW1	False	
Q53RD9	False	
Q53S08	False	
Q53T59	False	
Q562R1	False	
Q567V2	False	
Q587J7	True	master_direct
Q58FF8	False	
Q58G82	False	
Q5BIV9	False	
Q5BKT4	False	
Q5DT21	False	
Q5EBL2	False	
Q5FWE3	False	
Q5FWF6	False	
Q5FYB0	False	
Q5GAN6	True	master_direct
Q5GJ75	False	
Q5H9T9	False	
Q5H9U9	True	master_direct
Q5HY92	False	
Q5HYI7	False	
Q5HYJ1	False	
Q5HYK9	False	
Q5HYL7	False	
Q5HYM0	True	master_direct
Q5I0X4	False	
Q5J5C9	False	
Q5JQC4	False	
Q5JR12	False	
Q5JRM2	False	
Q5JT82	False	
Q5JU00	False	
Q5JU69	False	
Q5JUW0	False	
Q5JUX0	False	
Q5JWR5	False	
Q5JXA9	False	
Q5M9Q1	False	
Q5MAI5	False	
Q5MJ09	False	
Q5MJ68	False	
Q5QJ74	False	
Q5RIA9	False	
Q5SRI9	False	
Q5SRN2	False	
Q5SZJ8	False	
Q5T013	False	
Q5T0D9	False	
Q5T0L3	False	
Q5T1Q4	False	
Q5T215	False	
Q5T2E6	False	
Q5T2L2	False	
Q5T4T1	False	
Q5T653	True	gene_patch
Q5T6J7	False	
Q5T6L9	False	
Q5T7N2	True	master_direct
Q5T871	False	
Q5T9C9	False	
Q5TAH2	False	
Q5TBC7	False	
Q5TC12	False	
Q5TC79	False	
Q5TDP6	False	
Q5TEA6	False	
Q5TEC3	False	
Q5TF39	False	
Q5TFQ8	False	
Q5TH69	False	
Q5TH74	False	
Q5TYM5	False	
Q5TYW1	False	
Q5U5R9	False	
Q5U623	False	
Q5VT97	False	
Q5VTE0	False	
Q5VTH2	False	
Q5VTH9	False	
Q5VTQ0	False	
Q5VU65	False	
Q5VU97	False	
Q5VUJ9	False	
Q5VV17	False	
Q5VV52	False	
Q5VVH5	False	
Q5VVW2	False	
Q5VWW1	False	
Q5VXH4	False	
Q5VXJ0	False	
Q5VXT5	False	
Q5VXU1	False	
Q5VYS4	False	
Q5VZ52	False	
Q5VZB9	False	
Q5VZP5	False	
Q5W0U4	False	
Q5XG92	False	
Q5XX13	False	
Q63HK3	False	
Q63HM1	False	
Q641Q3	False	
Q658Y4	False	
Q66K14	False	
Q66K41	False	
Q66K66	False	
Q66LE6	False	
Q68BL7	False	
Q68BL8	False	
Q68CL5	False	
Q68D51	False	
Q68DH5	False	
Q68DN1	False	
Q68DU8	False	
Q68DY1	False	
Q69YU5	False	
Q6A1A2	False	
Q6A555	False	
Q6AHZ1	False	
Q6AZW8	True	master_direct
Q6B0K9	False	
Q6DD87	False	
Q6DHY5	False	
Q6DWJ6	False	
Q6EKJ0	True	gene_patch
Q6GMV3	True	master_direct
Q6H9L7	False	
Q6IAN0	False	
Q6IEE7	False	
Q6IMI4	False	
Q6IPR1	False	
Q6IPR3	True	master_direct
Q6IPT4	False	
Q6IQ32	False	
Q6ISS4	False	
Q6IV72	False	
Q6J272	False	
Q6JEL2	False	
Q6MZT1	False	
Q6MZW2	False	
Q6N063	False	
Q6NSX1	False	
Q6NSZ9	False	
Q6NT32	False	
Q6NUJ1	False	
Q6NUK4	False	
Q6NUM6	False	
Q6NUM9	False	
Q6NUQ4	False	
Q6NVV7	False	
Q6NXE6	False	
Q6NXR4	False	
Q6NY19	False	
Q6P1K8	False	
Q6P1L8	True	master_direct
Q6P2I3	False	
Q6P3R8	False	
Q6P3S6	False	
Q6P444	False	
Q6P499	False	
Q6P4A7	False	
Q6P4D5	False	
Q6P4E1	False	
Q6P582	False	
Q6P5S2	False	
Q6P656	False	
Q6P7N7	False	
Q6P996	False	
Q6P9A1	False	
Q6P9G4	False	
Q6P9H5	False	
Q6PB30	False	
Q6PEY0	False	
Q6PEZ8	False	
Q6PF04	False	
Q6PI73	False	
Q6PII3	False	
Q6PIS1	False	
Q6PJQ5	False	
Q6PK18	False	
Q6PK81	False	
Q6PKH6	False	
Q6Q8B3	False	
Q6QEF8	False	
Q6R2W3	True	master_direct
Q6RSH7	False	
Q6SJ96	False	
Q6T310	False	
Q6T4P5	False	
Q6TDP4	False	
Q6TDU7	False	
Q6UW01	False	
Q6UW32	False	
Q6UWD8	False	
Q6UWH4	False	
Q6UWL2	False	
Q6UWM5	False	
Q6UWM7	False	
Q6UWM9	False	
Q6UWQ7	False	
Q6UWT2	False	
Q6UWT4	False	
Q6UWV2	False	
Q6UWW9	False	
Q6UX07	False	
Q6UX52	False	
Q6UX73	False	
Q6UXA7	False	
Q6UXC1	False	
Q6UXE8	False	
Q6UXH9	False	
Q6UXI7	False	
Q6UXK5	False	
Q6UXM1	False	
Q6UXN2	False	
Q6UXT9	False	
Q6UXU4	False	
Q6UXX5	False	
Q6UY11	False	
Q6VUC0	False	
Q6W3E5	False	
Q6WBX8	False	
Q6X784	False	
Q6X9E4	False	
Q6XPR3	False	
Q6XYB7	False	
Q6Y2X3	False	
Q6YFQ2	False	
Q6YI46	False	
Q6ZMD2	False	
Q6ZMR3	False	
Q6ZMV9	False	
Q6ZN06	False	
Q6ZN11	False	
Q6ZN28	False	
Q6ZNA5	False	
Q6ZNB6	False	
Q6ZNW5	False	
Q6ZP65	False	
Q6ZR52	False	
Q6ZRH7	False	
Q6ZS27	False	
Q6ZS72	False	
Q6ZS81	False	
Q6ZS82	False	
Q6ZS86	False	
Q6ZSG2	False	
Q6ZTI6	False	
Q6ZTR7	False	
Q6ZTW0	False	
Q6ZU65	False	
Q6ZUB1	False	
Q6ZUT9	False	
Q6ZUV0	False	
Q6ZVH7	False	
Q6ZVX7	False	
Q6ZVX9	False	
Q6ZW05	False	
Q6ZWE6	False	
Q6ZWJ8	False	
Q6ZWK6	False	
Q701N2	False	
Q717R9	False	
Q71RH2	False	
Q76B58	False	
Q76KP1	False	
Q76M96	False	
Q7L0R7	False	
Q7L3S4	False	
Q7L3T8	True	master_direct
Q7L8C5	False	
Q7L8W6	False	
Q7L9B9	False	
Q7LDI9	False	
Q7M4L6	False	
Q7RTR8	False	
Q7RTT5	False	
Q7RTU9	False	
Q7RTV2	False	
Q7RTV3	False	
Q7RTY5	False	
Q7RTY7	False	
Q7RTY9	False	
Q7RTZ2	False	
Q7Z2K8	False	
Q7Z2W9	True	master_direct
Q7Z340	False	
Q7Z398	False	
Q7Z3T1	False	
Q7Z3Z3	True	gene_patch
Q7Z402	False	
Q7Z404	False	
Q7Z444	False	
Q7Z4J2	False	
Q7Z4M0	False	
Q7Z4P5	False	
Q7Z553	False	
Q7Z5A4	False	
Q7Z5H4	False	
Q7Z5H5	False	
Q7Z5L3	False	
Q7Z5M5	False	
Q7Z5M8	False	
Q7Z601	False	
Q7Z692	False	
Q7Z6K3	False	
Q7Z6Z6	False	
Q7Z7B7	False	
Q7Z7F7	True	master_direct
Q7Z7J5	False	
Q7Z7J7	False	
Q7Z7K0	False	
Q7Z7L9	False	
Q7Z7M1	False	
Q86SG5	False	
Q86SG7	False	
Q86SH2	False	
Q86SP6	False	
Q86TA1	False	
Q86TD4	False	
Q86TJ5	False	
Q86TM3	True	master_direct
Q86TN4	True	gene_patch
Q86U38	True	master_direct
Q86UA1	True	master_direct
Q86UB9	False	
Q86UE3	False	
Q86UP6	False	
Q86UP8	True	gene_patch
Q86UU1	False	
Q86UW8	False	
Q86UY8	False	
Q86UZ6	False	
Q86V21	False	
Q86VD1	False	
Q86VH4	False	
Q86VI1	False	
Q86VR7	False	
Q86VU5	False	
Q86VZ4	False	
Q86W33	False	
Q86W34	False	
Q86W67	False	
Q86WC6	False	
Q86WI0	False	
Q86WK7	False	
Q86WK9	False	
Q86WN2	False	
Q86WS3	False	
Q86WW8	False	
Q86X10	False	
Q86X19	False	
Q86X27	False	
Q86XD5	False	
Q86XH1	False	
Q86XI6	False	
Q86XN7	False	
Q86XP6	False	
Q86XR2	False	
Q86XR5	False	
Q86XT9	False	
Q86XW9	False	
Q86Y22	False	
Q86Y79	True	master_direct
Q86YE8	False	
Q86YH2	False	
Q86YJ6	False	
Q86YL5	False	
Q86YQ8	False	
Q86YV6	False	
Q8IUC0	False	
Q8IUE0	False	
Q8IUE1	False	
Q8IUK8	False	
Q8IUR0	False	
Q8IUZ0	False	
Q8IV01	False	
Q8IV13	False	
Q8IVV2	False	
Q8IVW1	False	
Q8IW03	False	
Q8IW36	False	
Q8IW93	False	
Q8IWB9	False	
Q8IWF6	False	
Q8IWP9	False	
Q8IWR0	True	master_direct
Q8IX06	False	
Q8IX18	True	master_direct
Q8IX29	False	
Q8IXS8	False	
Q8IXT1	False	
Q8IXT2	False	
Q8IXY8	False	
Q8IXZ3	False	
Q8IY42	False	
Q8IY67	False	
Q8IYD9	False	
Q8IYK8	False	
Q8IYL2	True	master_direct
Q8IYN2	False	
Q8IYS0	False	
Q8IYS4	False	
Q8IYT1	False	
Q8IYU4	False	
Q8IYW2	False	
Q8IYX0	False	
Q8IZ26	False	
Q8IZ57	False	
Q8IZ83	False	
Q8IZJ4	False	
Q8IZM9	False	
Q8IZP7	False	
Q8IZS5	False	
Q8IZS6	False	
Q8IZS7	False	
Q8IZT9	False	
Q8IZU8	False	
Q8IZV2	False	
Q8N0S6	False	
Q8N0T1	False	
Q8N0U2	False	
Q8N0Y7	False	
Q8N0Z8	True	master_direct
Q8N109	False	
Q8N111	False	
Q8N112	False	
Q8N118	False	
Q8N135	False	
Q8N184	False	
Q8N1D0	False	
Q8N1G4	True	master_direct
Q8N1N0	False	
Q8N1S5	False	
Q8N228	False	
Q8N292	False	
Q8N2H3	False	
Q8N323	False	
Q8N365	False	
Q8N3J9	False	
Q8N3X1	False	
Q8N3X6	False	
Q8N436	False	
Q8N442	True	master_direct
Q8N461	False	
Q8N475	False	
Q8N4P2	False	
Q8N4Q0	False	
Q8N4T4	False	
Q8N4Z0	False	
Q8N531	False	
Q8N5C7	True	master_direct
Q8N5H3	False	
Q8N5I3	False	
Q8N5I9	False	
Q8N5L8	True	master_direct
Q8N5M4	False	
Q8N5R6	False	
Q8N5S1	False	
Q8N628	False	
Q8N690	False	
Q8N6D5	False	
Q8N6Q1	False	
Q8N6S5	False	
Q8N6V9	False	
Q8N6Y1	False	
Q8N7A1	False	
Q8N7B1	False	
Q8N7B9	False	
Q8N7K0	False	
Q8N7M2	False	
Q8N7P1	False	
Q8N7R0	False	
Q8N7R7	False	
Q8N806	False	
Q8N819	False	
Q8N823	False	
Q8N831	False	
Q8N859	False	
Q8N883	False	
Q8N8A2	False	
Q8N8A6	True	master_direct
Q8N8F6	False	
Q8N8G2	False	
Q8N8J6	False	
Q8N8K9	False	
Q8N8L2	True	master_direct
Q8N8Q9	False	
Q8N8R5	False	
Q8N8R7	False	
Q8N8U2	False	
Q8N8Y5	False	
Q8N8Z8	False	
Q8N954	False	
Q8N988	False	
Q8N9H8	False	
Q8N9L1	False	
Q8N9S9	False	
Q8N9V2	False	
Q8N9W4	False	
Q8N9Z0	False	
Q8N9Z9	False	
Q8NA19	False	
Q8NAA4	False	
Q8NAF0	True	master_direct
Q8NAT2	True	master_direct
Q8NBF6	False	
Q8NBH2	False	
Q8NBI3	False	
Q8NBR0	False	
Q8NBV4	False	
Q8NBX0	False	
Q8NC44	False	
Q8NC96	False	
Q8NCA9	False	
Q8NCF0	False	
Q8NCK3	False	
Q8NCQ7	False	
Q8NCR3	False	
Q8NCT3	False	
Q8NCV1	True	master_direct
Q8NCY6	False	
Q8ND07	False	
Q8ND71	False	
Q8ND82	False	
Q8NDA2	False	
Q8NDH2	False	
Q8NDV2	False	
Q8NDX6	False	
Q8NDX9	False	
Q8NE28	False	
Q8NEB7	False	
Q8NEC7	False	
Q8NEF3	False	
Q8NEF9	True	master_direct
Q8NEG4	False	
Q8NEM1	False	
Q8NEM2	False	
Q8NEN0	False	
Q8NEP9	False	
Q8NET1	False	
Q8NF86	False	
Q8NFI3	False	
Q8NFJ8	False	
Q8NFK1	False	
Q8NG04	False	
Q8NG48	False	
Q8NG68	False	
Q8NGA0	False	
Q8NGA4	False	
Q8NGC8	False	
Q8NGD0	False	
Q8NGE3	False	
Q8NGG2	False	
Q8NGH7	False	
Q8NGI2	False	
Q8NGK2	False	
Q8NGM9	False	
Q8NGN3	False	
Q8NGQ1	False	
Q8NGR2	False	
Q8NGR6	False	
Q8NGS2	False	
Q8NGS8	False	
Q8NGV6	False	
Q8NGW6	False	
Q8NGX3	False	
Q8NGY0	False	
Q8NGY3	False	
Q8NH19	False	
Q8NH43	False	
Q8NH48	False	
Q8NH59	False	
Q8NH69	False	
Q8NH85	False	
Q8NH87	False	
Q8NH92	False	
Q8NH94	False	
Q8NHC8	False	
Q8NHM4	False	
Q8NHP7	False	
Q8NHQ8	False	
Q8NHR7	False	
Q8NHY6	False	
Q8NI29	False	
Q8NI32	False	
Q8NI99	False	
Q8TAA3	False	
Q8TAA5	False	
Q8TAE6	False	
Q8TAF7	False	
Q8TAG6	False	
Q8TAL6	False	
Q8TAQ5	True	master_direct
Q8TAQ9	False	
Q8TAV4	False	
Q8TB03	False	
Q8TB52	False	
Q8TB96	False	
Q8TBB5	False	
Q8TBF4	True	master_direct
Q8TBF5	False	
Q8TBF8	False	
Q8TBH0	False	
Q8TBJ5	False	
Q8TBP0	False	
Q8TBP6	False	
Q8TBQ9	False	
Q8TBZ0	False	
Q8TBZ5	True	master_direct
Q8TC21	False	
Q8TC56	False	
Q8TC90	False	
Q8TCB6	False	
Q8TCC3	True	gene_patch
Q8TCD6	False	
Q8TCV5	False	
Q8TCW7	False	
Q8TCW9	False	
Q8TD86	False	
Q8TD94	False	
Q8TDM0	False	
Q8TDN6	True	master_direct
Q8TDU9	False	
Q8TDV2	False	
Q8TDV5	False	
Q8TDW4	False	
Q8TDY8	False	
Q8TE69	False	
Q8TET4	False	
Q8TF21	False	
Q8TF39	False	
Q8TF45	False	
Q8TF64	False	
Q8TF68	False	
Q8WUA2	True	master_direct
Q8WUH1	False	
Q8WUJ1	False	
Q8WUN7	False	
Q8WUT4	False	
Q8WUX2	False	
Q8WUY8	False	
Q8WUZ0	False	
Q8WV07	False	
Q8WV37	False	
Q8WV48	False	
Q8WV60	True	master_direct
Q8WV83	False	
Q8WVE0	False	
Q8WVH0	False	
Q8WVI0	False	
Q8WVK2	True	master_direct
Q8WVL7	False	
Q8WW14	False	
Q8WW27	True	master_direct
Q8WWG1	False	
Q8WWY7	False	
Q8WX77	False	
Q8WXA2	False	
Q8WXB4	False	
Q8WXD9	False	
Q8WXE0	False	
Q8WXQ8	False	
Q8WY22	False	
Q8WYK1	False	
Q8WYN3	False	
Q8WYQ4	False	
Q8WYQ9	True	master_direct
Q8WZ64	False	
Q8WZ79	False	
Q8WZ84	False	
Q8WZ94	False	
Q8WZA6	False	
Q902F8	False	
Q902F9	False	
Q92610	False	
Q92617	False	
Q92664	True	master_direct
Q92665	True	master_direct
Q92771	False	
Q92828	False	
Q92914	False	
Q93073	True	gene_patch
Q93075	False	
Q969I3	False	
Q969Q4	False	
Q969T3	False	
Q969W8	True	master_direct
Q96A00	False	
Q96A04	False	
Q96A05	False	
Q96A23	False	
Q96A28	False	
Q96A35	True	gene_patch
Q96A46	False	
Q96A47	False	
Q96A73	False	
Q96A84	False	
Q96A98	False	
Q96A99	False	
Q96AB3	False	
Q96AC6	False	
Q96BH3	False	
Q96BJ8	False	
Q96BN6	False	
Q96BQ1	False	
Q96BQ3	False	
Q96BU1	False	
Q96CG8	False	
Q96CH1	False	
Q96CW6	False	
Q96CX2	False	
Q96CX6	False	
Q96DC8	False	
Q96DD7	False	
Q96DT0	False	
Q96DU9	True	master_direct
Q96DX4	False	
Q96DY2	False	
Q96DY7	False	
Q96EF9	False	
Q96EN9	False	
Q96ER3	False	
Q96F05	False	
Q96FC7	False	
Q96FN9	False	
Q96FV2	False	
Q96GC5	True	gene_patch
Q96GE5	False	
Q96GE9	False	
Q96GK7	False	
Q96GX2	False	
Q96GX8	False	
Q96GY0	False	
Q96H78	False	
Q96HE9	False	
Q96HJ9	True	master_direct
Q96HL8	False	
Q96HQ0	False	
Q96HQ2	False	
Q96I82	False	
Q96ID5	False	
Q96IG2	False	
Q96IK0	False	
Q96IQ7	False	
Q96IX9	False	
Q96J77	False	
Q96J86	False	
Q96J88	False	
Q96JA4	False	
Q96JC4	False	
Q96JK4	False	
Q96JT2	False	
Q96K49	False	
Q96K62	False	
Q96KC2	False	
Q96KE9	False	
Q96KN1	False	
Q96KR1	True	master_direct
Q96KR4	False	
Q96KS9	False	
Q96KX0	False	
Q96KX2	False	
Q96L14	False	
Q96L15	False	
Q96L94	False	
Q96LB0	False	
Q96LL3	False	
Q96LU7	False	
Q96LW2	False	
Q96LW9	False	
Q96LY2	False	
Q96M69	False	
Q96M83	False	
Q96M89	False	
Q96M95	False	
Q96MA1	False	
Q96MB7	False	
Q96ME1	False	
Q96ME7	False	
Q96MI6	False	
Q96MM6	False	
Q96MT1	False	
Q96MU6	False	
Q96MX6	False	
Q96N03	False	
Q96N06	False	
Q96N28	False	
Q96N38	False	
Q96ND0	False	
Q96NJ3	False	
Q96NJ5	False	
Q96NK8	False	
Q96NL0	False	
Q96NL1	False	
Q96NU0	False	
Q96NX9	False	
Q96P50	False	
Q96P69	False	
Q96PB8	False	
Q96PE5	False	
Q96PE6	False	
Q96PL1	False	
Q96PL2	False	
Q96PU9	False	
Q96Q07	False	
Q96QR1	False	
Q96QS1	False	
Q96QU6	False	
Q96QZ0	False	
Q96R48	False	
Q96RA2	False	
Q96RK1	False	
Q96RV3	False	
Q96S79	False	
Q96S90	False	
Q96S96	False	
Q96SC8	False	
Q96SE0	False	
Q96SE7	False	
Q96SK2	False	
Q96SK3	False	
Q96SL8	False	
Q96SM3	False	
Q96SR6	True	master_direct
Q96T92	False	
Q99218	False	
Q99445	False	
Q99457	False	
Q99525	False	
Q99618	False	
Q99666	False	
Q99676	False	
Q99727	False	
Q99742	False	
Q99805	False	
Q99811	False	
Q99819	False	
Q99865	False	
Q99954	False	
Q9BPX5	False	
Q9BPY3	False	
Q9BPZ2	False	
Q9BQ08	False	
Q9BQC6	True	master_direct
Q9BQI4	False	
Q9BQI7	False	
Q9BQN1	False	
Q9BQQ7	False	
Q9BQR3	False	
Q9BQY9	False	
Q9BRJ6	False	
Q9BRP1	False	
Q9BRP4	False	
Q9BRQ0	False	
Q9BRQ4	False	
Q9BRR8	True	master_direct
Q9BRT6	False	
Q9BRY0	False	
Q9BSF8	False	
Q9BSG0	False	
Q9BSH3	False	
Q9BSH5	False	
Q9BSN7	False	
Q9BT73	False	
Q9BT76	False	
Q9BTE1	False	
Q9BTM1	False	
Q9BTT6	False	
Q9BTV6	False	
Q9BU23	False	
Q9BU70	True	master_direct
Q9BUG6	False	
Q9BUK0	False	
Q9BUN1	False	
Q9BUT9	False	
Q9BUY7	False	
Q9BV19	False	
Q9BV99	False	
Q9BW30	False	
Q9BW72	False	
Q9BWG4	False	
Q9BWM5	False	
Q9BWU0	True	master_direct
Q9BX26	False	
Q9BX93	False	
Q9BXE9	False	
Q9BXG8	False	
Q9BXK1	False	
Q9BXL5	False	
Q9BXT2	False	
Q9BXU3	False	
Q9BY21	False	
Q9BYC2	False	
Q9BYC9	True	master_direct
Q9BYD1	True	gene_patch
Q9BYD2	True	master_direct
Q9BYD3	True	gene_patch
Q9BYD6	False	
Q9BYQ8	False	
Q9BYQ9	False	
Q9BZ76	False	
Q9BZD7	False	
Q9BZE1	True	master_direct
Q9BZI1	False	
Q9BZJ6	False	
Q9C002	False	
Q9C009	False	
Q9C075	False	
Q9C099	False	
Q9C0B6	False	
Q9C0D7	True	master_direct
Q9C0H5	False	
Q9C0H6	False	
Q9GZK4	False	
Q9GZK6	False	
Q9GZM6	False	
Q9GZP1	False	
Q9GZP4	False	
Q9GZP7	False	
Q9GZT6	False	
Q9GZY4	False	
Q9GZZ0	False	
Q9H009	False	
Q9H091	False	
Q9H094	False	
Q9H0C3	False	
Q9H0I9	False	
Q9H0K4	False	
Q9H0U9	False	
Q9H0V1	False	
Q9H0X4	False	
Q9H158	False	
Q9H1A7	False	
Q9H1C0	False	
Q9H1E5	False	
Q9H1K6	False	
Q9H1U4	False	
Q9H1Z8	False	
Q9H1Z9	False	
Q9H205	False	
Q9H207	False	
Q9H208	False	
Q9H209	False	
Q9H210	False	
Q9H213	False	
Q9H2A3	False	
Q9H2C8	False	
Q9H2F9	False	
Q9H2T7	True	master_direct
Q9H2W6	True	master_direct
Q9H2X8	False	
Q9H2Y9	False	
Q9H330	False	
Q9H336	False	
Q9H339	False	
Q9H340	False	
Q9H341	False	
Q9H342	False	
Q9H347	False	
Q9H3C7	False	
Q9H3E2	False	
Q9H3G5	False	
Q9H3Z7	False	
Q9H426	False	
Q9H446	False	
Q9H4A4	False	
Q9H4B8	False	
Q9H4G1	False	
Q9H4I0	False	
Q9H4I8	False	
Q9H4K1	False	
Q9H4S2	False	
Q9H501	True	master_direct
Q9H568	False	
Q9H5J0	False	
Q9H5L6	True	master_direct
Q9H609	False	
Q9H665	False	
Q9H6A9	False	
Q9H6D8	False	
Q9H6F2	False	
Q9H6K4	False	
Q9H6X4	False	
Q9H6X5	False	
Q9H6Y2	False	
Q9H756	False	
Q9H7C9	False	
Q9H7R0	False	
Q9H7R5	False	
Q9H7T0	False	
Q9H7U1	False	
Q9H7X7	False	
Q9H857	False	
Q9H898	True	master_direct
Q9H8J5	False	
Q9H8Y1	False	
Q9H920	False	
Q9H930	False	
Q9H967	False	
Q9H9H5	False	
Q9H9L3	True	master_direct
Q9H9Y2	True	master_direct
Q9H9Y4	False	
Q9HA64	False	
Q9HA92	False	
Q9HAT1	False	
Q9HAY2	False	
Q9HB09	False	
Q9HB40	False	
Q9HBQ8	False	
Q9HBR0	False	
Q9HBU1	False	
Q9HBV1	False	
Q9HC38	False	
Q9HC44	True	master_direct
Q9HC56	False	
Q9HCC6	False	
Q9HCG1	False	
Q9HCI6	False	
Q9HCJ6	False	
Q9HCL0	False	
Q9HCN2	False	
Q9HCN8	False	
Q9HCT0	False	
Q9HD33	True	master_direct
Q9HD64	False	
Q9HDB9	False	
Q9N2J8	False	
Q9NP92	True	master_direct
Q9NPA3	False	
Q9NPB8	False	
Q9NPD7	False	
Q9NPH6	False	
Q9NPI7	False	
Q9NQ03	False	
Q9NQ60	False	
Q9NQA3	False	
Q9NQE7	False	
Q9NQN1	False	
Q9NQS1	False	
Q9NQT6	False	
Q9NQX6	False	
Q9NR64	False	
Q9NR77	False	
Q9NRG7	False	
Q9NRH1	False	
Q9NRJ1	False	
Q9NRJ5	True	master_direct
Q9NRM2	False	
Q9NRN5	False	
Q9NRU3	False	
Q9NRV9	False	
Q9NRX3	False	
Q9NRY5	False	
Q9NS25	False	
Q9NS26	False	
Q9NS28	False	
Q9NS66	False	
Q9NS93	False	
Q9NS98	False	
Q9NSD7	False	
Q9NSI2	False	
Q9NTI7	False	
Q9NTU4	False	
Q9NTU7	False	
Q9NTX5	False	
Q9NTZ6	True	master_direct
Q9NU02	False	
Q9NUP1	False	
Q9NUQ6	True	gene_patch
Q9NUQ8	False	
Q9NUV9	False	
Q9NUZ1	False	
Q9NV39	False	
Q9NV66	True	master_direct
Q9NV72	False	
Q9NVG8	False	
Q9NVK5	False	
Q9NVP4	False	
Q9NVQ4	False	
Q9NVR7	False	
Q9NVS2	True	master_direct
Q9NVZ3	False	
Q9NW68	False	
Q9NWA0	False	
Q9NWC5	False	
Q9NWM3	False	
Q9NWV4	False	
Q9NWW0	False	
Q9NX20	True	gene_patch
Q9NX38	False	
Q9NX45	False	
Q9NXF7	False	
Q9NXH3	False	
Q9NXK6	False	
Q9NXL2	False	
Q9NXL6	True	master_direct
Q9NXT0	False	
Q9NY57	False	
Q9NYF5	False	
Q9NYJ1	False	
Q9NYL4	False	
Q9NYL9	False	
Q9NYN1	False	
Q9NYS0	False	
Q9NYV9	False	
Q9NYW1	False	
Q9NYW2	False	
Q9NYW3	False	
Q9NYW6	False	
Q9NYW7	False	
Q9NZ32	False	
Q9NZL6	False	
Q9NZQ0	False	
Q9NZQ9	False	
Q9NZR1	False	
Q9NZT2	False	
Q9NZW5	False	
Q9P015	True	gene_patch
Q9P031	True	master_direct
Q9P0J6	True	master_direct
Q9P0M9	True	gene_patch
Q9P104	False	
Q9P1U1	False	
Q9P1Y6	True	master_direct
Q9P203	False	
Q9P227	False	
Q9P242	False	
Q9P260	False	
Q9P265	False	
Q9P291	False	
Q9P299	False	
Q9P2C4	False	
Q9P2G3	False	
Q9P2J8	False	
Q9P2J9	False	
Q9P2N2	False	
Q9P2N5	True	master_direct
Q9P2P1	True	master_direct
Q9P2V4	False	
Q9QC07	False	
Q9UBG7	False	
Q9UBI9	False	
Q9UBK7	False	
Q9UBL0	False	
Q9UBU6	False	
Q9UDX5	False	
