uniprot_accession,uniprot_length,rnaprimaryclass,method,cluster_pam_k2,cluster_hierarchical_k2,cluster_pam_k3,cluster_hierarchical_k3,cluster_pam_k4,cluster_hierarchical_k4,cluster_pam_k5,cluster_hierarchical_k5,cluster_pam_k6,cluster_hierarchical_k6,cluster_hdbscan,hdbscan_confidence
O95793,577.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9GZR2,422.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6P1L8,145.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96GM8,510.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9NPJ8,142.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NVS2,196.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8N2G6,241.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O94829,963.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A3KFL2,285.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96IZ5,413.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BR11,485.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P67809,324.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.406180130051282
Q14249,297.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H3H1,467.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UNP9,301.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P55795,449.0,mRNA,SEG_intermediate,0,2,1,2,3,2,3,2,3,3,-1,0.0
Q9BTM9,101.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q13310,644.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q96GJ1,504.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A6ND22,99.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y3A2,253.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q12874,501.0,snRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q86U90,279.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q13823,731.0,pre-rRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,1.0
Q5D1E8,599.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P82914,257.0,ribosomal protein,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9H9G7,860.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UL18,857.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9HCK5,861.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8TD26,2715.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.4416123672142566
P50750,372.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P46100,2492.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
P54577,528.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BQ39,737.0,pre-rRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
A0A7P0MRT9,323.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62701,263.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y237,131.0,pre-rRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q08170,494.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q9NX07,287.0,tRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9H694,974.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
P62906,217.0,ribosomal protein,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
O43172,522.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P56537,245.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q14692,1282.0,pre-rRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,1,0.6738135639994368
O43390,633.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
O15213,610.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P20042,333.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q09161,790.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q969E8,191.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UKD2,239.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NX05,1096.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q5JVS0,413.0,mRNA,SEG_intermediate,0,2,2,2,3,2,3,2,3,3,-1,0.0
Q6BEB4,398.0,unknown,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
Q9H1J1,476.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
J3KPD3,267.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q13825,339.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96T58,3664.0,mRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
Q96T21,854.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5VYS8,1495.0,ncRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
O60812,293.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P61978,463.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
P98179,157.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P05388,317.0,ribosomal protein,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q8TEA1,469.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H4T2,348.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P22314,1058.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5SY16,702.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6PF06,316.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y2L1,958.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9GZS1,419.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O14717,391.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9P2E9,1410.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q5VUC9,145.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8N1G4,583.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.404106869878866
Q99633,342.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O60293,1989.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
P51843,470.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8WU68,220.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8N0Z8,303.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BX46,236.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
Q9UHK0,495.0,snoRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5T6F2,1119.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q86TM3,631.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A0C4DFX0,200.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q12986,1120.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O60870,393.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P47813,144.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O43324,174.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O95373,1038.0,mRNA,SEG_intermediate,1,2,0,2,3,2,3,2,3,3,1,1.0
A0A0A0MRW7,336.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O15198,467.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BRS2,568.0,pre-rRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.7659413530306833
O95786,925.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96I25,401.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q12926,359.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8N567,271.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q7L8L6,764.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q01081,240.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9BYN8,205.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62753,249.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H5H4,540.0,unknown,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9NWH9,1034.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q9NWZ8,242.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8WV60,388.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NYK1,1049.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O75475,530.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q16594,264.0,snoRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
J3KPI1,630.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q58A45,887.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
O75648,421.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q6UX04,472.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9H2K0,278.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q92664,365.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O00567,594.0,snoRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q2M296,383.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O96006,694.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NS39,739.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
P14678,240.0,snRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
Q16540,153.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8NE18,718.0,pre-rRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q9UKK3,1724.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9HD40,501.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62995,288.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
Q9NR90,486.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A5K1VW79,999.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
P46087,812.0,pre-rRNA,SEG_intermediate,0,2,0,2,3,2,3,2,3,3,1,1.0
E9PBY2,654.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9P2P1,1898.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9P0J6,103.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
J3KPK3,459.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8WWM7,1075.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
O60287,2271.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5GAN3,156.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O43310,598.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.9688151720637086
A6NDE4,496.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O43148,476.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A140T8Y2,407.0,pre-rRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
O60231,1041.0,snRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q2Q1W2,868.0,ncRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q96M93,576.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9HCE5,456.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q53F19,620.0,unknown,SEG_intermediate,0,2,1,2,3,2,3,2,3,3,-1,0.0
A0A0A0MRZ1,733.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.7038229323340486
P41250,739.0,tRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.5055118652920608
Q8N163,923.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.9318010690282853
Q6ZN19,808.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96L91,3159.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q14444,709.0,mRNA,SEG_intermediate,1,2,2,2,3,2,3,2,3,3,-1,0.0
Q96B26,276.0,diverse,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IYL2,757.0,tRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q8N5X7,224.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A0C4DH24,114.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A2U3TZN1,101.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P40429,203.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q7Z6M4,381.0,pre-rRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9BUJ2,856.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q9UPU9,718.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5MCW4,686.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q969W8,418.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P24534,225.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NYF8,920.0,mRNA,SEG_intermediate,0,1,2,1,2,1,2,1,5,2,-1,0.0
Q66PJ3,237.0,mRNA,SEG_intermediate,0,2,2,2,3,2,3,2,3,3,-1,0.0
Q13595,282.0,mRNA,SEG_intermediate,0,2,2,2,3,2,3,2,3,3,-1,0.0
P63167,89.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P29728,719.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9HD33,250.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P55010,431.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q9H0A6,362.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
H0Y3K3,84.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UIF8,2168.0,ncRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q9Y291,106.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
J3KPP4,489.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9ULR0,285.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q6P2D0,407.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P31943,449.0,mRNA,SEG_intermediate,0,2,1,2,3,2,3,2,3,3,-1,0.0
X6RAY8,357.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IY21,1712.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P09543,421.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P49406,292.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8TE96,717.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A0B4J1V9,884.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P83731,157.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O14647,1828.0,unknown,SEG_intermediate,0,2,0,2,3,2,3,2,3,3,-1,0.0
P35269,517.0,mRNA,SEG_intermediate,0,2,1,2,3,2,3,2,3,3,-1,0.0
P46199,727.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P49207,117.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BPZ3,127.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BVP2,549.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A8MXP9,895.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8N9N2,400.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5T760,491.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
P51825,1210.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q14764,893.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q99613,913.0,mRNA,SEG_intermediate,0,1,2,1,2,1,2,1,2,2,-1,0.0
Q96QR8,312.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
P78406,368.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9P2E3,1918.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P50914,215.0,ribosomal protein,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
Q9Y4F3,1742.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BSV6,310.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62241,208.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NUM4,274.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A0A5H1ZRQ2,731.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q8NEJ9,315.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
A2A2Q9,398.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8N8A6,666.0,pre-rRNA,SEG_intermediate,1,2,1,2,3,2,3,2,3,3,-1,0.0
P82930,218.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q52LJ0,433.0,tRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
H9KVA5,152.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q15397,648.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NVR2,710.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8TAA1,199.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q92945,711.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,5,2,-1,0.0
P57081,412.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BRP8,204.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q3L8U1,2897.0,unknown,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q6P6C2,394.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.6144914961117258
Q8IXT5,1001.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P82932,125.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P57721,371.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5TBQ0,296.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P57052,281.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
F8WDU6,201.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
B1AHD1,132.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
B5MCF9,571.0,pre-rRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,1,0.3956520568354487
Q9UBB9,837.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q15061,677.0,pre-rRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
B5MCY1,1934.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q86XN8,651.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q15796,467.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9NQZ3,744.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q12906,894.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q9NRJ5,637.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9UPQ9,1833.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q9NVR5,837.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P62081,194.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9HC16,384.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9BY44,585.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
O14980,1071.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
B5MCH7,343.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q5U5Q3,659.0,mRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q8N201,2190.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q99575,1024.0,ncRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q16762,297.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
B5MCU0,990.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,1.0
G5E9G0,351.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8IZ13,594.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P42696,430.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q14966,1978.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
A0A7N4I394,994.0,snRNA,SEG_intermediate,1,1,2,1,2,1,2,1,2,2,-1,0.0
Q13901,141.0,pre-rRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q8N5P1,291.0,unknown,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q9Y4B4,1467.0,unknown,SEG_intermediate,0,2,0,2,3,2,3,2,3,3,1,1.0
Q8WVV9,542.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
B8ZZ98,158.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
Q9Y4Y9,91.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
Q96N16,626.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P61129,1189.0,unknown,SEG_intermediate,1,2,0,2,3,2,3,2,3,3,-1,0.0
C9JAB2,235.0,mRNA,SEG_intermediate,1,2,1,3,1,4,4,4,4,5,-1,0.0
O75923,2080.0,unknown,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,-1,0.0
B8ZZV5,101.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
B8ZZK4,79.0,ribosomal protein,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
B9A037,69.0,snRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
E7ETU5,370.0,mRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.41207592494635875
Q8NDG6,1382.0,ncRNA,SEG_intermediate,1,2,1,3,1,4,1,4,1,5,2,0.7688992207317334
F6XMP4,155.0,mRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
P26639,723.0,tRNA,SEG_intermediate,0,2,0,3,0,3,0,3,0,4,0,1.0
