uniprot_accession,uniprot_length,rnaprimaryclass,method,cluster_pam_k2,cluster_hierarchical_k2,cluster_pam_k3,cluster_hierarchical_k3,cluster_pam_k4,cluster_hierarchical_k4,cluster_pam_k5,cluster_hierarchical_k5,cluster_pam_k6,cluster_hierarchical_k6,cluster_hdbscan,hdbscan_confidence
A0ACI8TML7,1201.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0ACI8TNP0,654.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0ACI8TN08,998.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8TMU3,1055.0,unknown,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
A0ACI8TNW3,757.0,unknown,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
A0ACI8TQP9,2591.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0ACI8TQS2,3008.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0ACI8TS68,376.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0ACI8TS18,1048.0,unknown,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
A0ACI8TUA9,638.0,unknown,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
A0ACI8TSY6,1461.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0ACI8TTG6,937.0,tRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8TUB7,259.0,unknown,AlcoR,1,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8TXE9,1448.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0ACI8TWM6,905.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0ACI8TZ93,399.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8TZD7,856.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8TZE9,712.0,unknown,AlcoR,0,1,0,1,3,2,2,2,5,2,-1,0.0
A0ACI8U1B9,902.0,unknown,AlcoR,0,1,2,1,2,2,0,2,5,2,-1,0.0
A0ACI8U399,786.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0ACI8U6C5,1066.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A0ACI8U804,2104.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0ACI8U7J9,978.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8UB86,209.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0ACI8UDX5,454.0,unknown,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
A0ACI8UEC4,719.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0ACI8UES1,422.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8UJW4,514.0,unknown,AlcoR,1,1,2,1,2,2,1,2,1,2,-1,0.0
A0ACI8UNX3,1077.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0ACI8UQC4,506.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0ACI8UMC2,837.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0ACI8USR5,685.0,unknown,AlcoR,0,1,0,1,3,2,0,2,0,2,-1,0.0
A0ACI8USX5,720.0,unknown,AlcoR,1,1,1,1,1,2,0,2,0,2,-1,0.0
A0ACI8UZB3,1252.0,unknown,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
A0ACI8VCM9,1180.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0ACI8VFS1,923.0,unknown,AlcoR,0,1,0,1,3,2,0,2,0,2,-1,0.0
A0ACI8VAV8,1149.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A0ACI8VCL2,816.0,tRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
A0ACI8VD15,1437.0,unknown,AlcoR,0,1,0,1,3,2,0,2,5,2,-1,0.0
A0ACI8VQD2,1043.0,unknown,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
A0ACI8VSD4,674.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A0A087WZ13,739.0,unknown,AlcoR,0,1,2,1,2,2,0,2,5,2,-1,0.0
A0ACI8PHD2,261.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A2A288,527.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
A6NC42,116.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
A6NEQ0,496.0,mRNA,AlcoR,0,2,0,2,3,3,3,3,5,3,-1,0.0
A6NFN3,312.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A6NJ78,407.0,ribosomal protein,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
A6PVI3,153.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
O15056,1496.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
O15504,423.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
O43251,390.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
O43395,683.0,snRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
O43426,1573.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
O43709,281.0,pre-rRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
O60318,1980.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
O60603,784.0,unknown,AlcoR,1,1,2,1,2,2,1,2,1,2,-1,0.0
O75152,810.0,mRNA,AlcoR,1,1,2,1,2,2,2,2,5,2,-1,0.0
O75494,262.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
O75525,346.0,mRNA,AlcoR,1,1,2,1,0,2,4,2,4,2,-1,0.0
O75821,320.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
O94886,807.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
O95163,1332.0,tRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
O95319,508.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
O95396,460.0,tRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
O95639,269.0,mRNA,AlcoR,1,1,1,1,1,2,0,2,0,2,-1,0.0
O95758,552.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
O95777,96.0,snRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
O95900,331.0,tRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
P0DJD3,496.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
P10155,538.0,unknown,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
P31483,386.0,mRNA,AlcoR,0,1,0,1,3,2,0,2,0,2,-1,0.0
P33240,577.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
P42694,1942.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
P43243,847.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
P51114,621.0,mRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
P78563,741.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
P84103,164.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q01130,221.0,mRNA,AlcoR,0,1,2,1,0,1,4,1,4,1,-1,0.0
Q01844,656.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
Q05519,484.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q07352,338.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q08117,197.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q13117,558.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q14011,172.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q14493,270.0,mRNA,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
Q14657,143.0,tRNA,AlcoR,1,1,1,1,1,2,2,2,2,2,-1,0.0
Q14671,1186.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,5,2,-1,0.0
Q15007,396.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q15459,793.0,snRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q16587,644.0,unknown,AlcoR,0,1,2,1,2,2,2,2,5,2,-1,0.0
Q16629,238.0,mRNA,AlcoR,1,1,1,1,0,1,4,1,4,1,-1,0.0
Q460N5,1801.0,unknown,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q53GL7,1025.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q5HYM0,836.0,diverse,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q5VUG0,894.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q5VV42,579.0,tRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q5VV67,1664.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q659C4,914.0,mRNA,AlcoR,0,1,0,1,3,2,3,2,3,2,-1,0.0
Q69YN4,1812.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q6IN84,353.0,pre-rRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q6P087,351.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q6PJT7,736.0,mRNA,AlcoR,0,1,1,1,1,2,0,2,0,2,-1,0.0
Q7Z2W4,902.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q7Z739,585.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q86SG3,579.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q86VM9,953.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q86W50,562.0,snRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q8IX01,1082.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q8IXM6,262.0,unknown,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q8N1G2,835.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q8N2M8,674.0,mRNA,AlcoR,0,1,2,1,0,2,0,2,0,2,-1,0.0
Q8N5C7,304.0,tRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q8N684,471.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q8TB72,1066.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q8TBZ6,339.0,tRNA,AlcoR,0,1,2,1,0,2,4,2,4,2,-1,0.0
Q8TC92,643.0,mRNA,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q96EV2,1170.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q96EY9,367.0,tRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q96FX7,289.0,mRNA,AlcoR,0,1,2,1,2,2,0,2,0,2,-1,0.0
Q96JM7,780.0,unknown,AlcoR,0,1,2,1,2,2,2,2,2,2,-1,0.0
Q96MU7,727.0,mRNA,AlcoR,1,1,1,1,0,2,4,2,4,2,-1,0.0
Q96N46,770.0,unknown,AlcoR,0,1,2,1,0,2,4,2,4,2,-1,0.0
Q96S44,253.0,tRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q99714,261.0,tRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q99973,2627.0,ncRNA,AlcoR,0,1,2,1,2,2,0,2,5,2,-1,0.0
Q9BQG2,462.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9BXP5,876.0,ncRNA,AlcoR,1,1,0,1,3,2,3,2,3,2,-1,0.0
Q9BXR0,403.0,tRNA,AlcoR,1,1,1,1,1,2,0,2,0,2,-1,0.0
Q9BXT6,1211.0,ncRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
Q9BXV9,100.0,tRNA,AlcoR,1,1,2,1,2,2,2,2,2,2,-1,0.0
Q9BYJ9,559.0,mRNA,AlcoR,1,1,1,1,1,2,1,2,1,2,-1,0.0
